round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;5592;11;11;1532;2;2
2048;5592;11;11;1532;2;2
3072;5592;11;11;1532;2;2
4096;5592;11;11;1532;2;2
5120;5592;11;11;1532;2;2
6144;5592;11;11;1532;2;2
7168;5592;11;11;1532;2;2
8192;5592;11;11;1532;2;2
9216;5592;11;11;1532;2;2
10240;5592;11;11;1532;2;2
11264;5592;11;11;1532;2;2
12288;5592;11;11;1532;2;2
13312;5592;11;11;1532;2;2
14336;5592;11;11;1532;2;2
15360;5592;11;11;1532;2;2
16384;5592;11;11;1532;2;2
17408;5592;11;11;1532;2;2
18432;5592;11;11;1532;2;2
19456;5592;11;11;1532;2;2
20480;5592;11;11;1532;2;2
21504;5592;11;11;1532;2;2
22528;5592;11;11;1532;2;2
23552;5592;11;11;1532;2;2
24576;5592;11;11;1532;2;2
25600;5592;11;11;1532;2;2
26624;5592;11;11;1532;2;2
27648;5592;11;11;1532;2;2
28672;5592;11;11;1532;2;2
29696;5592;11;11;1532;2;2
30720;5592;11;11;1532;2;2
31744;5592;11;11;1532;2;2
32768;5592;11;11;1532;2;2
33792;5592;11;11;1532;2;2
34816;5592;11;11;1532;2;2
35840;5592;11;11;1532;2;2
36864;5592;11;11;1532;2;2
37888;5592;11;11;1532;2;2
38912;5592;11;11;1532;2;2
39936;5592;11;11;1532;2;2
40960;5592;11;11;1532;2;2
41984;5592;11;11;1532;2;2
43008;5592;11;11;1532;2;2
44032;5592;11;11;1532;2;2
45056;5592;11;11;1532;2;2
46080;5592;11;11;1532;2;2
47104;5592;11;11;1532;2;2
48128;5592;11;11;1532;2;2
49152;5592;11;11;1532;2;2
50176;5592;11;11;1532;2;2
51200;5592;11;11;1532;2;2
52224;5592;11;11;1532;2;2
53248;5592;11;11;1532;2;2
54272;5592;11;11;1532;2;2
55296;5592;11;11;1532;2;2
56320;5592;11;11;1532;2;2
57344;5592;11;11;1532;2;2
58368;5592;11;11;1532;2;2
59392;5592;11;11;1532;2;2
60416;5592;11;11;1532;2;2
61440;5592;11;11;1532;2;2
62464;5592;11;11;1532;2;2
63488;5592;11;11;1532;2;2
64512;5592;11;11;1532;2;2
