round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
128;1069;14;14;296;4;4
256;1324;20;20;424;4;4
384;1324;20;20;424;4;4
512;1325;21;21;424;4;4
640;1324;20;21;424;4;4
768;1325;21;21;424;4;4
896;1324;20;21;424;4;4
1024;1326;22;22;424;4;4
1152;1069;14;22;296;4;4
1280;1324;20;22;424;4;4
1408;1324;20;22;424;4;4
1536;1325;21;22;424;4;4
1664;1324;20;22;424;4;4
1792;1325;21;22;424;4;4
1920;1324;20;22;424;4;4
2048;1326;22;22;424;4;4
2176;1069;14;22;296;4;4
2304;1324;20;22;424;4;4
2432;1324;20;22;424;4;4
2560;1325;21;22;424;4;4
2688;1324;20;22;424;4;4
2816;1325;21;22;424;4;4
2944;1324;20;22;424;4;4
3072;1326;22;22;424;4;4
3200;1069;14;22;296;4;4
3328;1324;20;22;424;4;4
3456;1324;20;22;424;4;4
3584;1325;21;22;424;4;4
3712;1324;20;22;424;4;4
3840;1325;21;22;424;4;4
3968;1324;20;22;424;4;4
4096;1326;22;22;424;4;4
4224;1069;14;22;296;4;4
4352;1324;20;22;424;4;4
4480;1324;20;22;424;4;4
4608;1325;21;22;424;4;4
4736;1324;20;22;424;4;4
4864;1325;21;22;424;4;4
4992;1324;20;22;424;4;4
5120;1326;22;22;424;4;4
5248;1069;14;22;296;4;4
5376;1324;20;22;424;4;4
5504;1324;20;22;424;4;4
5632;1325;21;22;424;4;4
5760;1324;20;22;424;4;4
5888;1325;21;22;424;4;4
6016;1324;20;22;424;4;4
6144;1326;22;22;424;4;4
6272;1069;14;22;296;4;4
6400;1324;20;22;424;4;4
6528;1324;20;22;424;4;4
6656;1325;21;22;424;4;4
6784;1324;20;22;424;4;4
6912;1325;21;22;424;4;4
7040;1324;20;22;424;4;4
7168;1326;22;22;424;4;4
7296;941;15;22;296;3;4
7424;941;15;22;296;3;4
7552;941;15;22;296;3;4
7680;941;15;22;296;3;4
7808;941;15;22;296;3;4
7936;941;15;22;296;3;4
8064;941;15;22;296;3;4
