round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;11877;22;22;3264;5;5
2048;13924;28;28;4288;5;5
3072;13924;28;28;4288;5;5
4096;13925;29;29;4288;5;5
5120;13924;28;29;4288;5;5
6144;13925;29;29;4288;5;5
7168;13924;28;29;4288;5;5
8192;13926;30;30;4288;5;5
9216;11877;22;30;3264;5;5
10240;13924;28;30;4288;5;5
11264;13924;28;30;4288;5;5
12288;13925;29;30;4288;5;5
13312;13924;28;30;4288;5;5
14336;13925;29;30;4288;5;5
15360;13924;28;30;4288;5;5
16384;13926;30;30;4288;5;5
17408;11877;22;30;3264;5;5
18432;13924;28;30;4288;5;5
19456;13924;28;30;4288;5;5
20480;13925;29;30;4288;5;5
21504;13924;28;30;4288;5;5
22528;13925;29;30;4288;5;5
23552;13924;28;30;4288;5;5
24576;13926;30;30;4288;5;5
25600;11877;22;30;3264;5;5
26624;13924;28;30;4288;5;5
27648;13924;28;30;4288;5;5
28672;13925;29;30;4288;5;5
29696;13924;28;30;4288;5;5
30720;13925;29;30;4288;5;5
31744;13924;28;30;4288;5;5
32768;13926;30;30;4288;5;5
33792;11877;22;30;3264;5;5
34816;13924;28;30;4288;5;5
35840;13924;28;30;4288;5;5
36864;13925;29;30;4288;5;5
37888;13924;28;30;4288;5;5
38912;13925;29;30;4288;5;5
39936;13924;28;30;4288;5;5
40960;13926;30;30;4288;5;5
41984;11877;22;30;3264;5;5
43008;13924;28;30;4288;5;5
44032;13924;28;30;4288;5;5
45056;13925;29;30;4288;5;5
46080;13924;28;30;4288;5;5
47104;13925;29;30;4288;5;5
48128;13924;28;30;4288;5;5
49152;13926;30;30;4288;5;5
50176;11877;22;30;3264;5;5
51200;13924;28;30;4288;5;5
52224;13924;28;30;4288;5;5
53248;13925;29;30;4288;5;5
54272;13924;28;30;4288;5;5
55296;13925;29;30;4288;5;5
56320;13924;28;30;4288;5;5
57344;13926;30;30;4288;5;5
58368;10853;22;30;3264;4;5
59392;10853;22;30;3264;4;5
60416;10853;22;30;3264;4;5
61440;10853;22;30;3264;4;5
62464;10853;22;30;3264;4;5
63488;10853;22;30;3264;4;5
64512;10853;22;30;3264;4;5
