rounds;hashValues;maxHashValues;leafValues;maxLeafValues
259;0;7;2;3
260;1;7;1;3
261;0;7;2;3
262;1;7;1;3
263;0;7;2;3
264;2;7;1;3
265;0;7;2;3
266;1;7;2;3
267;0;7;3;3
268;3;7;2;3
269;0;7;3;3
270;2;7;2;3
271;0;7;3;3
272;5;7;2;3
273;0;7;2;3
274;1;7;2;3
275;0;7;3;3
276;3;7;2;3
277;0;7;3;3
278;2;7;2;3
279;0;7;3;3
280;5;7;2;3
281;0;7;2;3
282;1;7;2;3
283;0;7;3;3
284;3;7;2;3
285;0;7;3;3
286;2;7;2;3
287;0;7;3;3
288;6;7;2;3
289;0;7;2;3
290;1;7;2;3
291;0;7;3;3
292;3;7;2;3
293;0;7;3;3
294;2;7;2;3
295;0;7;3;3
296;5;7;2;3
297;0;7;2;3
298;1;7;2;3
299;0;7;3;3
300;3;7;2;3
301;0;7;3;3
302;2;7;2;3
303;0;7;3;3
304;6;7;2;3
305;0;7;2;3
306;1;7;2;3
307;0;7;3;3
308;3;7;2;3
309;0;7;3;3
310;2;7;2;3
311;0;7;3;3
312;5;7;2;3
313;0;7;2;3
314;1;7;2;3
315;0;7;3;3
316;3;7;2;3
317;0;7;3;3
318;2;7;2;3
319;0;7;3;3
320;7;7;2;3
321;0;7;1;3
322;0;7;1;3
323;0;7;2;3
324;1;7;1;3
325;0;7;2;3
326;1;7;1;3
327;0;7;2;3
328;2;7;1;3
329;0;7;2;3
330;1;7;2;3
331;0;7;3;3
332;3;7;2;3
333;0;7;3;3
334;2;7;2;3
335;0;7;3;3
336;5;7;2;3
337;0;7;2;3
338;1;7;2;3
339;0;7;3;3
340;3;7;2;3
341;0;7;3;3
342;2;7;2;3
343;0;7;3;3
344;5;7;2;3
345;0;7;2;3
346;1;7;2;3
347;0;7;3;3
348;3;7;2;3
349;0;7;3;3
350;2;7;2;3
351;0;7;3;3
352;6;7;2;3
353;0;7;2;3
354;1;7;2;3
355;0;7;3;3
356;3;7;2;3
357;0;7;3;3
358;2;7;2;3
359;0;7;3;3
360;5;7;2;3
361;0;7;2;3
362;1;7;2;3
363;0;7;3;3
364;3;7;2;3
365;0;7;3;3
366;2;7;2;3
367;0;7;3;3
368;6;7;2;3
369;0;7;2;3
370;1;7;2;3
371;0;7;3;3
372;3;7;2;3
373;0;7;3;3
374;2;7;2;3
375;0;7;3;3
376;5;7;2;3
377;0;7;2;3
378;1;7;2;3
379;0;7;3;3
380;3;7;2;3
381;0;7;3;3
382;2;7;2;3
383;0;7;3;3
384;7;7;2;3
385;0;7;1;3
386;0;7;1;3
387;0;7;2;3
388;1;7;1;3
389;0;7;2;3
390;1;7;1;3
391;0;7;2;3
392;2;7;1;3
393;0;7;2;3
394;1;7;2;3
395;0;7;3;3
396;3;7;2;3
397;0;7;3;3
398;2;7;2;3
399;0;7;3;3
400;5;7;2;3
401;0;7;2;3
402;1;7;2;3
403;0;7;3;3
404;3;7;2;3
405;0;7;3;3
406;2;7;2;3
407;0;7;3;3
408;5;7;2;3
409;0;7;2;3
410;1;7;2;3
411;0;7;3;3
412;3;7;2;3
413;0;7;3;3
414;2;7;2;3
415;0;7;3;3
416;6;7;2;3
417;0;7;2;3
418;1;7;2;3
419;0;7;3;3
420;3;7;2;3
421;0;7;3;3
422;2;7;2;3
423;0;7;3;3
424;5;7;2;3
425;0;7;2;3
426;1;7;2;3
427;0;7;3;3
428;3;7;2;3
429;0;7;3;3
430;2;7;2;3
431;0;7;3;3
432;6;7;2;3
433;0;7;2;3
434;1;7;2;3
435;0;7;3;3
436;3;7;2;3
437;0;7;3;3
438;2;7;2;3
439;0;7;3;3
440;5;7;2;3
441;0;7;2;3
442;1;7;2;3
443;0;7;3;3
444;3;7;2;3
445;0;7;3;3
446;2;7;2;3
447;0;7;3;3
448;7;7;2;3
449;0;7;1;3
450;0;7;1;3
451;0;7;2;3
452;1;7;1;3
453;0;7;2;3
454;1;7;1;3
455;0;7;2;3
456;2;7;1;3
457;0;7;1;3
458;0;7;1;3
459;0;7;2;3
460;1;7;1;3
461;0;7;2;3
462;1;7;1;3
463;0;7;2;3
464;2;7;1;3
465;0;7;1;3
466;0;7;1;3
467;0;7;2;3
468;1;7;1;3
469;0;7;2;3
470;1;7;1;3
471;0;7;2;3
472;2;7;1;3
473;0;7;1;3
474;0;7;1;3
475;0;7;2;3
476;1;7;1;3
477;0;7;2;3
478;1;7;1;3
479;0;7;2;3
480;2;7;1;3
481;0;7;1;3
482;0;7;1;3
483;0;7;2;3
484;1;7;1;3
485;0;7;2;3
486;1;7;1;3
487;0;7;2;3
488;2;7;1;3
489;0;7;1;3
490;0;7;1;3
491;0;7;2;3
492;1;7;1;3
493;0;7;2;3
494;1;7;1;3
495;0;7;2;3
496;2;7;1;3
497;0;7;1;3
498;0;7;1;3
499;0;7;2;3
500;1;7;1;3
501;0;7;2;3
502;1;7;1;3
503;0;7;2;3
504;2;7;1;3
505;0;7;1;3
506;0;7;0;3
507;0;7;1;3
508;0;7;0;3
509;0;7;1;3
510;0;7;0;3
511;0;7;1;3
