round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;90;8;8;23;2;2
32;95;9;9;24;2;2
48;90;8;9;23;2;2
64;95;9;9;24;2;2
80;90;8;9;23;2;2
96;95;9;9;24;2;2
112;90;8;9;23;2;2
128;95;9;9;24;2;2
144;90;8;9;23;2;2
160;95;9;9;24;2;2
176;90;8;9;23;2;2
192;95;9;9;24;2;2
208;90;8;9;23;2;2
224;95;9;9;24;2;2
240;90;8;9;23;2;2
256;95;9;9;24;2;2
272;90;8;9;23;2;2
288;95;9;9;24;2;2
304;90;8;9;23;2;2
320;95;9;9;24;2;2
336;90;8;9;23;2;2
352;95;9;9;24;2;2
368;90;8;9;23;2;2
384;95;9;9;24;2;2
400;90;8;9;23;2;2
416;95;9;9;24;2;2
432;90;8;9;23;2;2
448;95;9;9;24;2;2
464;90;8;9;23;2;2
480;95;9;9;24;2;2
496;90;8;9;23;2;2
512;95;9;9;24;2;2
528;90;8;9;23;2;2
544;95;9;9;24;2;2
560;90;8;9;23;2;2
576;95;9;9;24;2;2
592;90;8;9;23;2;2
608;95;9;9;24;2;2
624;90;8;9;23;2;2
640;95;9;9;24;2;2
656;90;8;9;23;2;2
672;95;9;9;24;2;2
688;90;8;9;23;2;2
704;95;9;9;24;2;2
720;90;8;9;23;2;2
736;95;9;9;24;2;2
752;90;8;9;23;2;2
768;95;9;9;24;2;2
784;90;8;9;23;2;2
800;95;9;9;24;2;2
816;90;8;9;23;2;2
832;95;9;9;24;2;2
848;90;8;9;23;2;2
864;95;9;9;24;2;2
880;90;8;9;23;2;2
896;95;9;9;24;2;2
912;90;8;9;23;2;2
928;95;9;9;24;2;2
944;90;8;9;23;2;2
960;95;9;9;24;2;2
976;90;8;9;23;2;2
992;95;9;9;24;2;2
1008;48;3;9;8;1;2
