round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
64;518;15;15;140;3;3
128;551;16;16;156;3;3
192;551;16;16;156;3;3
256;552;17;17;156;3;3
320;518;15;17;140;3;3
384;551;16;17;156;3;3
448;551;16;17;156;3;3
512;552;17;17;156;3;3
576;518;15;17;140;3;3
640;551;16;17;156;3;3
704;551;16;17;156;3;3
768;552;17;17;156;3;3
832;518;15;17;140;3;3
896;551;16;17;156;3;3
960;551;16;17;156;3;3
1024;552;17;17;156;3;3
1088;518;15;17;140;3;3
1152;551;16;17;156;3;3
1216;551;16;17;156;3;3
1280;552;17;17;156;3;3
1344;518;15;17;140;3;3
1408;551;16;17;156;3;3
1472;551;16;17;156;3;3
1536;552;17;17;156;3;3
1600;518;15;17;140;3;3
1664;551;16;17;156;3;3
1728;551;16;17;156;3;3
1792;552;17;17;156;3;3
1856;518;15;17;140;3;3
1920;551;16;17;156;3;3
1984;551;16;17;156;3;3
2048;552;17;17;156;3;3
2112;518;15;17;140;3;3
2176;551;16;17;156;3;3
2240;551;16;17;156;3;3
2304;552;17;17;156;3;3
2368;518;15;17;140;3;3
2432;551;16;17;156;3;3
2496;551;16;17;156;3;3
2560;552;17;17;156;3;3
2624;518;15;17;140;3;3
2688;551;16;17;156;3;3
2752;551;16;17;156;3;3
2816;552;17;17;156;3;3
2880;518;15;17;140;3;3
2944;551;16;17;156;3;3
3008;551;16;17;156;3;3
3072;552;17;17;156;3;3
3136;518;15;17;140;3;3
3200;551;16;17;156;3;3
3264;551;16;17;156;3;3
3328;552;17;17;156;3;3
3392;518;15;17;140;3;3
3456;551;16;17;156;3;3
3520;551;16;17;156;3;3
3584;552;17;17;156;3;3
3648;518;15;17;140;3;3
3712;551;16;17;156;3;3
3776;551;16;17;156;3;3
3840;552;17;17;156;3;3
3904;360;8;17;92;2;3
3968;360;8;17;92;2;3
4032;360;8;17;92;2;3
