round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;241;25;25;40;7;7
32;272;29;29;56;9;9
48;304;29;29;72;9;9
64;272;29;29;56;9;9
80;304;30;30;72;9;9
96;336;30;30;88;9;9
112;304;29;30;72;9;9
128;272;29;30;56;9;9
144;241;25;30;40;7;9
160;335;30;30;88;9;9
176;368;31;31;104;9;9
192;400;32;32;120;9;9
208;304;30;32;72;9;9
224;336;30;32;88;9;9
240;304;29;32;72;9;9
256;272;29;32;56;9;9
272;241;25;32;40;7;9
288;272;29;32;56;9;9
304;304;29;32;72;9;9
320;272;29;32;56;9;9
336;304;30;32;72;9;9
352;399;30;32;120;9;9
368;368;31;32;104;9;9
384;400;32;32;120;9;9
400;241;25;32;40;7;9
416;335;30;32;88;9;9
432;368;31;32;104;9;9
448;400;32;32;120;9;9
464;304;30;32;72;9;9
480;399;30;32;120;9;9
496;368;31;32;104;9;9
512;401;33;33;120;9;9
528;225;26;33;40;8;9
544;256;26;33;56;8;9
560;288;27;33;72;8;9
576;256;26;33;56;8;9
592;256;27;33;56;8;9
608;352;29;33;104;8;9
624;288;27;33;72;8;9
640;256;26;33;56;8;9
656;225;26;33;40;8;9
672;256;26;33;56;8;9
688;319;28;33;88;8;9
704;352;29;33;104;8;9
720;256;27;33;56;8;9
736;352;29;33;104;8;9
752;319;28;33;88;8;9
768;353;30;33;104;8;9
784;209;21;33;40;7;9
800;240;23;33;56;7;9
816;272;25;33;72;7;9
832;240;23;33;56;7;9
848;209;21;33;40;7;9
864;303;25;33;88;7;9
880;272;25;33;72;7;9
896;304;26;33;88;7;9
912;193;17;33;40;6;9
928;224;22;33;56;6;9
944;224;22;33;56;6;9
960;256;23;33;72;6;9
976;177;17;33;40;5;9
992;208;18;33;56;5;9
1008;161;15;33;40;4;9
