round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
32;96;3;3;16;1;1
64;96;3;3;16;1;1
96;96;3;3;16;1;1
128;96;3;3;16;1;1
160;96;3;3;16;1;1
192;96;3;3;16;1;1
224;96;3;3;16;1;1
256;96;3;3;16;1;1
288;96;3;3;16;1;1
320;96;3;3;16;1;1
352;96;3;3;16;1;1
384;96;3;3;16;1;1
416;96;3;3;16;1;1
448;96;3;3;16;1;1
480;96;3;3;16;1;1
512;96;3;3;16;1;1
544;96;3;3;16;1;1
576;96;3;3;16;1;1
608;96;3;3;16;1;1
640;96;3;3;16;1;1
672;96;3;3;16;1;1
704;96;3;3;16;1;1
736;96;3;3;16;1;1
768;96;3;3;16;1;1
800;96;3;3;16;1;1
832;96;3;3;16;1;1
864;96;3;3;16;1;1
896;96;3;3;16;1;1
928;96;3;3;16;1;1
960;96;3;3;16;1;1
992;96;3;3;16;1;1
1024;96;3;3;16;1;1
1056;96;3;3;16;1;1
1088;96;3;3;16;1;1
1120;96;3;3;16;1;1
1152;96;3;3;16;1;1
1184;96;3;3;16;1;1
1216;96;3;3;16;1;1
1248;96;3;3;16;1;1
1280;96;3;3;16;1;1
1312;96;3;3;16;1;1
1344;96;3;3;16;1;1
1376;96;3;3;16;1;1
1408;96;3;3;16;1;1
1440;96;3;3;16;1;1
1472;96;3;3;16;1;1
1504;96;3;3;16;1;1
1536;96;3;3;16;1;1
1568;96;3;3;16;1;1
1600;96;3;3;16;1;1
1632;96;3;3;16;1;1
1664;96;3;3;16;1;1
1696;96;3;3;16;1;1
1728;96;3;3;16;1;1
1760;96;3;3;16;1;1
1792;96;3;3;16;1;1
1824;96;3;3;16;1;1
1856;96;3;3;16;1;1
1888;96;3;3;16;1;1
1920;96;3;3;16;1;1
1952;96;3;3;16;1;1
1984;96;3;3;16;1;1
2016;96;3;3;16;1;1
