round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1;4;4;4;1;1;1
2;4;4;4;1;1;1
3;5;5;5;2;2;2
4;5;5;5;1;1;2
5;5;5;5;2;2;2
6;5;5;5;1;1;2
7;5;5;5;2;2;2
8;6;6;6;1;1;2
9;5;5;6;2;2;2
10;5;5;6;1;1;2
11;5;5;6;2;2;2
12;6;6;6;1;1;2
13;5;5;6;2;2;2
14;5;5;6;1;1;2
15;5;5;6;2;2;2
16;7;7;7;1;1;2
17;5;5;7;2;2;2
18;5;5;7;1;1;2
19;5;5;7;2;2;2
20;6;6;7;1;1;2
21;5;5;7;2;2;2
22;5;5;7;1;1;2
23;5;5;7;2;2;2
24;7;7;7;1;1;2
25;5;5;7;2;2;2
26;5;5;7;1;1;2
27;5;5;7;2;2;2
28;6;6;7;1;1;2
29;5;5;7;2;2;2
30;5;5;7;1;1;2
31;5;5;7;2;2;2
32;8;8;8;1;1;2
33;5;5;8;2;2;2
34;5;5;8;1;1;2
35;5;5;8;2;2;2
36;6;6;8;1;1;2
37;5;5;8;2;2;2
38;5;5;8;1;1;2
39;5;5;8;2;2;2
40;7;7;8;1;1;2
41;5;5;8;2;2;2
42;5;5;8;1;1;2
43;5;5;8;2;2;2
44;6;6;8;1;1;2
45;5;5;8;2;2;2
46;5;5;8;1;1;2
47;5;5;8;2;2;2
48;8;8;8;1;1;2
49;5;5;8;2;2;2
50;5;5;8;1;1;2
51;5;5;8;2;2;2
52;6;6;8;1;1;2
53;5;5;8;2;2;2
54;5;5;8;1;1;2
55;5;5;8;2;2;2
56;7;7;8;1;1;2
57;5;5;8;2;2;2
58;5;5;8;1;1;2
59;5;5;8;2;2;2
60;6;6;8;1;1;2
61;5;5;8;2;2;2
62;5;5;8;1;1;2
63;5;5;8;2;2;2
64;9;9;9;1;1;2
65;5;5;9;2;2;2
66;5;5;9;1;1;2
67;5;5;9;2;2;2
68;6;6;9;1;1;2
69;5;5;9;2;2;2
70;5;5;9;1;1;2
71;5;5;9;2;2;2
72;7;7;9;1;1;2
73;5;5;9;2;2;2
74;5;5;9;1;1;2
75;5;5;9;2;2;2
76;6;6;9;1;1;2
77;5;5;9;2;2;2
78;5;5;9;1;1;2
79;5;5;9;2;2;2
80;8;8;9;1;1;2
81;5;5;9;2;2;2
82;5;5;9;1;1;2
83;5;5;9;2;2;2
84;6;6;9;1;1;2
85;5;5;9;2;2;2
86;5;5;9;1;1;2
87;5;5;9;2;2;2
88;7;7;9;1;1;2
89;5;5;9;2;2;2
90;5;5;9;1;1;2
91;5;5;9;2;2;2
92;6;6;9;1;1;2
93;5;5;9;2;2;2
94;5;5;9;1;1;2
95;5;5;9;2;2;2
96;9;9;9;1;1;2
97;5;5;9;2;2;2
98;5;5;9;1;1;2
99;5;5;9;2;2;2
100;6;6;9;1;1;2
101;5;5;9;2;2;2
102;5;5;9;1;1;2
103;5;5;9;2;2;2
104;7;7;9;1;1;2
105;5;5;9;2;2;2
106;5;5;9;1;1;2
107;5;5;9;2;2;2
108;6;6;9;1;1;2
109;5;5;9;2;2;2
110;5;5;9;1;1;2
111;5;5;9;2;2;2
112;8;8;9;1;1;2
113;5;5;9;2;2;2
114;5;5;9;1;1;2
115;5;5;9;2;2;2
116;6;6;9;1;1;2
117;5;5;9;2;2;2
118;5;5;9;1;1;2
119;5;5;9;2;2;2
120;7;7;9;1;1;2
121;5;5;9;2;2;2
122;5;5;9;1;1;2
123;5;5;9;2;2;2
124;6;6;9;1;1;2
125;5;5;9;2;2;2
126;5;5;9;1;1;2
127;5;5;9;2;2;2
128;10;10;10;1;1;2
129;5;5;10;2;2;2
130;5;5;10;1;1;2
131;5;5;10;2;2;2
132;6;6;10;1;1;2
133;5;5;10;2;2;2
134;5;5;10;1;1;2
135;5;5;10;2;2;2
136;7;7;10;1;1;2
137;5;5;10;2;2;2
138;5;5;10;1;1;2
139;5;5;10;2;2;2
140;6;6;10;1;1;2
141;5;5;10;2;2;2
142;5;5;10;1;1;2
143;5;5;10;2;2;2
144;8;8;10;1;1;2
145;5;5;10;2;2;2
146;5;5;10;1;1;2
147;5;5;10;2;2;2
148;6;6;10;1;1;2
149;5;5;10;2;2;2
150;5;5;10;1;1;2
151;5;5;10;2;2;2
152;7;7;10;1;1;2
153;5;5;10;2;2;2
154;5;5;10;1;1;2
155;5;5;10;2;2;2
156;6;6;10;1;1;2
157;5;5;10;2;2;2
158;5;5;10;1;1;2
159;5;5;10;2;2;2
160;9;9;10;1;1;2
161;5;5;10;2;2;2
162;5;5;10;1;1;2
163;5;5;10;2;2;2
164;6;6;10;1;1;2
165;5;5;10;2;2;2
166;5;5;10;1;1;2
167;5;5;10;2;2;2
168;7;7;10;1;1;2
169;5;5;10;2;2;2
170;5;5;10;1;1;2
171;5;5;10;2;2;2
172;6;6;10;1;1;2
173;5;5;10;2;2;2
174;5;5;10;1;1;2
175;5;5;10;2;2;2
176;8;8;10;1;1;2
177;5;5;10;2;2;2
178;5;5;10;1;1;2
179;5;5;10;2;2;2
180;6;6;10;1;1;2
181;5;5;10;2;2;2
182;5;5;10;1;1;2
183;5;5;10;2;2;2
184;7;7;10;1;1;2
185;5;5;10;2;2;2
186;5;5;10;1;1;2
187;5;5;10;2;2;2
188;6;6;10;1;1;2
189;5;5;10;2;2;2
190;5;5;10;1;1;2
191;5;5;10;2;2;2
192;10;10;10;1;1;2
193;5;5;10;2;2;2
194;5;5;10;1;1;2
195;5;5;10;2;2;2
196;6;6;10;1;1;2
197;5;5;10;2;2;2
198;5;5;10;1;1;2
199;5;5;10;2;2;2
200;7;7;10;1;1;2
201;5;5;10;2;2;2
202;5;5;10;1;1;2
203;5;5;10;2;2;2
204;6;6;10;1;1;2
205;5;5;10;2;2;2
206;5;5;10;1;1;2
207;5;5;10;2;2;2
208;8;8;10;1;1;2
209;5;5;10;2;2;2
210;5;5;10;1;1;2
211;5;5;10;2;2;2
212;6;6;10;1;1;2
213;5;5;10;2;2;2
214;5;5;10;1;1;2
215;5;5;10;2;2;2
216;7;7;10;1;1;2
217;5;5;10;2;2;2
218;5;5;10;1;1;2
219;5;5;10;2;2;2
220;6;6;10;1;1;2
221;5;5;10;2;2;2
222;5;5;10;1;1;2
223;5;5;10;2;2;2
224;9;9;10;1;1;2
225;5;5;10;2;2;2
226;5;5;10;1;1;2
227;5;5;10;2;2;2
228;6;6;10;1;1;2
229;5;5;10;2;2;2
230;5;5;10;1;1;2
231;5;5;10;2;2;2
232;7;7;10;1;1;2
233;5;5;10;2;2;2
234;5;5;10;1;1;2
235;5;5;10;2;2;2
236;6;6;10;1;1;2
237;5;5;10;2;2;2
238;5;5;10;1;1;2
239;5;5;10;2;2;2
240;8;8;10;1;1;2
241;5;5;10;2;2;2
242;5;5;10;1;1;2
243;5;5;10;2;2;2
244;6;6;10;1;1;2
245;5;5;10;2;2;2
246;5;5;10;1;1;2
247;5;5;10;2;2;2
248;7;7;10;1;1;2
249;5;5;10;2;2;2
250;5;5;10;1;1;2
251;5;5;10;2;2;2
252;6;6;10;1;1;2
253;5;5;10;2;2;2
254;5;5;10;1;1;2
255;5;5;10;2;2;2
256;11;11;11;1;1;2
257;4;4;11;1;1;2
258;4;4;11;1;1;2
259;5;5;11;2;2;2
260;5;5;11;1;1;2
261;5;5;11;2;2;2
262;5;5;11;1;1;2
263;5;5;11;2;2;2
264;6;6;11;1;1;2
265;5;5;11;2;2;2
266;5;5;11;1;1;2
267;5;5;11;2;2;2
268;6;6;11;1;1;2
269;5;5;11;2;2;2
270;5;5;11;1;1;2
271;5;5;11;2;2;2
272;7;7;11;1;1;2
273;5;5;11;2;2;2
274;5;5;11;1;1;2
275;5;5;11;2;2;2
276;6;6;11;1;1;2
277;5;5;11;2;2;2
278;5;5;11;1;1;2
279;5;5;11;2;2;2
280;7;7;11;1;1;2
281;5;5;11;2;2;2
282;5;5;11;1;1;2
283;5;5;11;2;2;2
284;6;6;11;1;1;2
285;5;5;11;2;2;2
286;5;5;11;1;1;2
287;5;5;11;2;2;2
288;8;8;11;1;1;2
289;5;5;11;2;2;2
290;5;5;11;1;1;2
291;5;5;11;2;2;2
292;6;6;11;1;1;2
293;5;5;11;2;2;2
294;5;5;11;1;1;2
295;5;5;11;2;2;2
296;7;7;11;1;1;2
297;5;5;11;2;2;2
298;5;5;11;1;1;2
299;5;5;11;2;2;2
300;6;6;11;1;1;2
301;5;5;11;2;2;2
302;5;5;11;1;1;2
303;5;5;11;2;2;2
304;8;8;11;1;1;2
305;5;5;11;2;2;2
306;5;5;11;1;1;2
307;5;5;11;2;2;2
308;6;6;11;1;1;2
309;5;5;11;2;2;2
310;5;5;11;1;1;2
311;5;5;11;2;2;2
312;7;7;11;1;1;2
313;5;5;11;2;2;2
314;5;5;11;1;1;2
315;5;5;11;2;2;2
316;6;6;11;1;1;2
317;5;5;11;2;2;2
318;5;5;11;1;1;2
319;5;5;11;2;2;2
320;9;9;11;1;1;2
321;5;5;11;2;2;2
322;5;5;11;1;1;2
323;5;5;11;2;2;2
324;6;6;11;1;1;2
325;5;5;11;2;2;2
326;5;5;11;1;1;2
327;5;5;11;2;2;2
328;7;7;11;1;1;2
329;5;5;11;2;2;2
330;5;5;11;1;1;2
331;5;5;11;2;2;2
332;6;6;11;1;1;2
333;5;5;11;2;2;2
334;5;5;11;1;1;2
335;5;5;11;2;2;2
336;8;8;11;1;1;2
337;5;5;11;2;2;2
338;5;5;11;1;1;2
339;5;5;11;2;2;2
340;6;6;11;1;1;2
341;5;5;11;2;2;2
342;5;5;11;1;1;2
343;5;5;11;2;2;2
344;7;7;11;1;1;2
345;5;5;11;2;2;2
346;5;5;11;1;1;2
347;5;5;11;2;2;2
348;6;6;11;1;1;2
349;5;5;11;2;2;2
350;5;5;11;1;1;2
351;5;5;11;2;2;2
352;9;9;11;1;1;2
353;5;5;11;2;2;2
354;5;5;11;1;1;2
355;5;5;11;2;2;2
356;6;6;11;1;1;2
357;5;5;11;2;2;2
358;5;5;11;1;1;2
359;5;5;11;2;2;2
360;7;7;11;1;1;2
361;5;5;11;2;2;2
362;5;5;11;1;1;2
363;5;5;11;2;2;2
364;6;6;11;1;1;2
365;5;5;11;2;2;2
366;5;5;11;1;1;2
367;5;5;11;2;2;2
368;8;8;11;1;1;2
369;5;5;11;2;2;2
370;5;5;11;1;1;2
371;5;5;11;2;2;2
372;6;6;11;1;1;2
373;5;5;11;2;2;2
374;5;5;11;1;1;2
375;5;5;11;2;2;2
376;7;7;11;1;1;2
377;5;5;11;2;2;2
378;5;5;11;1;1;2
379;5;5;11;2;2;2
380;6;6;11;1;1;2
381;5;5;11;2;2;2
382;5;5;11;1;1;2
383;5;5;11;2;2;2
384;10;10;11;1;1;2
385;5;5;11;2;2;2
386;5;5;11;1;1;2
387;5;5;11;2;2;2
388;6;6;11;1;1;2
389;5;5;11;2;2;2
390;5;5;11;1;1;2
391;5;5;11;2;2;2
392;7;7;11;1;1;2
393;5;5;11;2;2;2
394;5;5;11;1;1;2
395;5;5;11;2;2;2
396;6;6;11;1;1;2
397;5;5;11;2;2;2
398;5;5;11;1;1;2
399;5;5;11;2;2;2
400;8;8;11;1;1;2
401;5;5;11;2;2;2
402;5;5;11;1;1;2
403;5;5;11;2;2;2
404;6;6;11;1;1;2
405;5;5;11;2;2;2
406;5;5;11;1;1;2
407;5;5;11;2;2;2
408;7;7;11;1;1;2
409;5;5;11;2;2;2
410;5;5;11;1;1;2
411;5;5;11;2;2;2
412;6;6;11;1;1;2
413;5;5;11;2;2;2
414;5;5;11;1;1;2
415;5;5;11;2;2;2
416;9;9;11;1;1;2
417;5;5;11;2;2;2
418;5;5;11;1;1;2
419;5;5;11;2;2;2
420;6;6;11;1;1;2
421;5;5;11;2;2;2
422;5;5;11;1;1;2
423;5;5;11;2;2;2
424;7;7;11;1;1;2
425;5;5;11;2;2;2
426;5;5;11;1;1;2
427;5;5;11;2;2;2
428;6;6;11;1;1;2
429;5;5;11;2;2;2
430;5;5;11;1;1;2
