round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
256;1925;17;17;600;3;3
512;1991;18;18;632;3;3
768;1925;17;18;600;3;3
1024;1991;18;18;632;3;3
1280;1925;17;18;600;3;3
1536;1991;18;18;632;3;3
1792;1925;17;18;600;3;3
2048;1991;18;18;632;3;3
2304;1925;17;18;600;3;3
2560;1991;18;18;632;3;3
2816;1925;17;18;600;3;3
3072;1991;18;18;632;3;3
3328;1925;17;18;600;3;3
3584;1991;18;18;632;3;3
3840;1925;17;18;600;3;3
4096;1991;18;18;632;3;3
4352;1925;17;18;600;3;3
4608;1991;18;18;632;3;3
4864;1925;17;18;600;3;3
5120;1991;18;18;632;3;3
5376;1925;17;18;600;3;3
5632;1991;18;18;632;3;3
5888;1925;17;18;600;3;3
6144;1991;18;18;632;3;3
6400;1925;17;18;600;3;3
6656;1991;18;18;632;3;3
6912;1925;17;18;600;3;3
7168;1991;18;18;632;3;3
7424;1925;17;18;600;3;3
7680;1991;18;18;632;3;3
7936;1925;17;18;600;3;3
8192;1991;18;18;632;3;3
8448;1925;17;18;600;3;3
8704;1991;18;18;632;3;3
8960;1925;17;18;600;3;3
9216;1991;18;18;632;3;3
9472;1925;17;18;600;3;3
9728;1991;18;18;632;3;3
9984;1925;17;18;600;3;3
10240;1991;18;18;632;3;3
10496;1925;17;18;600;3;3
10752;1991;18;18;632;3;3
11008;1925;17;18;600;3;3
11264;1991;18;18;632;3;3
11520;1925;17;18;600;3;3
11776;1991;18;18;632;3;3
12032;1925;17;18;600;3;3
12288;1991;18;18;632;3;3
12544;1925;17;18;600;3;3
12800;1991;18;18;632;3;3
13056;1925;17;18;600;3;3
13312;1991;18;18;632;3;3
13568;1925;17;18;600;3;3
13824;1991;18;18;632;3;3
14080;1925;17;18;600;3;3
14336;1991;18;18;632;3;3
14592;1925;17;18;600;3;3
14848;1991;18;18;632;3;3
15104;1925;17;18;600;3;3
15360;1991;18;18;632;3;3
15616;1925;17;18;600;3;3
15872;1991;18;18;632;3;3
16128;1224;8;18;376;2;3
