round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
128;2561;38;38;512;12;12
256;2816;41;41;640;12;12
384;3072;42;42;768;12;12
512;2816;41;42;640;12;12
640;3072;42;42;768;12;12
768;3328;43;43;896;12;12
896;3072;42;43;768;12;12
1024;2816;41;43;640;12;12
1152;2561;38;43;512;12;12
1280;3327;42;43;896;12;12
1408;3584;43;43;1024;12;12
1536;3840;44;44;1152;12;12
1664;3072;42;44;768;12;12
1792;3328;43;44;896;12;12
1920;3072;42;44;768;12;12
2048;2816;41;44;640;12;12
2176;2561;38;44;512;12;12
2304;2816;41;44;640;12;12
2432;3072;42;44;768;12;12
2560;2816;41;44;640;12;12
2688;3072;42;44;768;12;12
2816;3839;43;44;1152;12;12
2944;3584;43;44;1024;12;12
3072;3840;44;44;1152;12;12
3200;2561;38;44;512;12;12
3328;3327;42;44;896;12;12
3456;3584;43;44;1024;12;12
3584;3840;44;44;1152;12;12
3712;3072;42;44;768;12;12
3840;3839;43;44;1152;12;12
3968;3584;43;44;1024;12;12
4096;3841;45;45;1152;12;12
4224;2433;37;45;512;11;12
4352;2688;38;45;640;11;12
4480;2944;39;45;768;11;12
4608;2688;38;45;640;11;12
4736;2688;38;45;640;11;12
4864;3456;40;45;1024;11;12
4992;2944;39;45;768;11;12
5120;2688;38;45;640;11;12
5248;2433;37;45;512;11;12
5376;2688;38;45;640;11;12
5504;3199;39;45;896;11;12
5632;3456;40;45;1024;11;12
5760;2688;38;45;640;11;12
5888;3456;40;45;1024;11;12
6016;3199;39;45;896;11;12
6144;3457;41;45;1024;11;12
6272;2305;35;45;512;10;12
6400;2560;36;45;640;10;12
6528;2816;37;45;768;10;12
6656;2560;36;45;640;10;12
6784;2305;35;45;512;10;12
6912;3071;37;45;896;10;12
7040;2816;37;45;768;10;12
7168;3072;38;45;896;10;12
7296;2177;29;45;512;9;12
7424;2432;31;45;640;9;12
7552;2432;31;45;640;9;12
7680;2688;32;45;768;9;12
7808;2049;28;45;512;8;12
7936;2304;29;45;640;8;12
8064;1921;25;45;512;7;12
