round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
32;185;9;9;47;2;2
64;191;10;10;48;2;2
96;185;9;10;47;2;2
128;191;10;10;48;2;2
160;185;9;10;47;2;2
192;191;10;10;48;2;2
224;185;9;10;47;2;2
256;191;10;10;48;2;2
288;185;9;10;47;2;2
320;191;10;10;48;2;2
352;185;9;10;47;2;2
384;191;10;10;48;2;2
416;185;9;10;47;2;2
448;191;10;10;48;2;2
480;185;9;10;47;2;2
512;191;10;10;48;2;2
544;185;9;10;47;2;2
576;191;10;10;48;2;2
608;185;9;10;47;2;2
640;191;10;10;48;2;2
672;185;9;10;47;2;2
704;191;10;10;48;2;2
736;185;9;10;47;2;2
768;191;10;10;48;2;2
800;185;9;10;47;2;2
832;191;10;10;48;2;2
864;185;9;10;47;2;2
896;191;10;10;48;2;2
928;185;9;10;47;2;2
960;191;10;10;48;2;2
992;185;9;10;47;2;2
1024;191;10;10;48;2;2
1056;185;9;10;47;2;2
1088;191;10;10;48;2;2
1120;185;9;10;47;2;2
1152;191;10;10;48;2;2
1184;185;9;10;47;2;2
1216;191;10;10;48;2;2
1248;185;9;10;47;2;2
1280;191;10;10;48;2;2
1312;185;9;10;47;2;2
1344;191;10;10;48;2;2
1376;185;9;10;47;2;2
1408;191;10;10;48;2;2
1440;185;9;10;47;2;2
1472;191;10;10;48;2;2
1504;185;9;10;47;2;2
1536;191;10;10;48;2;2
1568;185;9;10;47;2;2
1600;191;10;10;48;2;2
1632;185;9;10;47;2;2
1664;191;10;10;48;2;2
1696;185;9;10;47;2;2
1728;191;10;10;48;2;2
1760;185;9;10;47;2;2
1792;191;10;10;48;2;2
1824;185;9;10;47;2;2
1856;191;10;10;48;2;2
1888;185;9;10;47;2;2
1920;191;10;10;48;2;2
1952;185;9;10;47;2;2
1984;191;10;10;48;2;2
2016;96;3;10;16;1;2
