rounds;hashValues;maxHashValues;leafValues;maxLeafValues
259;1;11;3;8
260;0;11;1;8
261;3;11;5;8
262;0;11;1;8
263;1;11;3;8
264;0;11;1;8
265;0;11;1;8
266;4;11;7;8
267;4;11;5;8
268;0;11;1;8
269;3;11;5;8
270;0;11;1;8
271;1;11;3;8
272;0;11;1;8
273;0;11;1;8
274;0;11;1;8
275;2;11;5;8
276;6;11;7;8
277;3;11;5;8
278;4;11;7;8
279;5;11;5;8
280;0;11;1;8
281;0;11;1;8
282;4;11;7;8
283;4;11;5;8
284;0;11;1;8
285;3;11;5;8
286;0;11;1;8
287;1;11;3;8
288;0;11;1;8
289;0;11;1;8
290;0;11;1;8
291;1;11;3;8
292;0;11;1;8
293;3;11;5;8
294;0;11;1;8
295;2;11;5;8
296;6;11;7;8
297;0;11;1;8
298;4;11;7;8
299;5;11;7;8
300;7;11;7;8
301;3;11;5;8
302;4;11;7;8
303;5;11;7;8
304;8;11;7;8
305;0;11;1;8
306;0;11;1;8
307;2;11;5;8
308;6;11;7;8
309;3;11;5;8
310;4;11;7;8
311;5;11;5;8
312;0;11;1;8
313;0;11;1;8
314;4;11;7;8
315;4;11;5;8
316;0;11;1;8
317;3;11;5;8
318;0;11;1;8
319;1;11;3;8
320;0;11;1;8
321;0;11;1;8
322;0;11;1;8
323;1;11;3;8
324;0;11;1;8
325;3;11;5;8
326;0;11;1;8
327;1;11;3;8
328;0;11;1;8
329;0;11;1;8
330;4;11;7;8
331;4;11;5;8
332;0;11;1;8
333;3;11;5;8
334;0;11;1;8
335;1;11;3;8
336;0;11;1;8
337;0;11;1;8
338;0;11;1;8
339;2;11;5;8
340;6;11;7;8
341;3;11;5;8
342;4;11;7;8
343;6;11;7;8
344;6;11;7;8
345;0;11;1;8
346;4;11;7;8
347;5;11;7;8
348;7;11;7;8
349;3;11;5;8
350;4;11;7;8
351;5;11;7;8
352;8;11;7;8
353;0;11;1;8
354;0;11;1;8
355;1;11;3;8
356;0;11;1;8
357;3;11;5;8
358;0;11;1;8
359;2;11;5;8
360;6;11;7;8
361;0;11;1;8
362;4;11;7;8
363;5;11;7;8
364;7;11;7;8
365;3;11;5;8
366;4;11;7;8
367;5;11;7;8
368;8;11;7;8
369;0;11;1;8
370;0;11;1;8
371;2;11;5;8
372;6;11;7;8
373;3;11;5;8
374;4;11;7;8
375;6;11;7;8
376;6;11;7;8
377;0;11;1;8
378;4;11;7;8
379;5;11;7;8
380;7;11;7;8
381;3;11;5;8
382;4;11;7;8
383;5;11;7;8
384;9;11;7;8
385;0;11;1;8
386;0;11;1;8
387;1;11;3;8
388;0;11;1;8
389;1;11;4;8
390;2;11;2;8
391;1;11;3;8
392;0;11;1;8
393;0;11;1;8
394;3;11;5;8
395;2;11;6;8
396;3;11;2;8
397;1;11;4;8
398;2;11;2;8
399;1;11;3;8
400;0;11;1;8
401;0;11;1;8
402;0;11;1;8
403;1;11;3;8
404;3;11;5;8
405;1;11;4;8
406;6;11;6;8
407;2;11;6;8
408;7;11;6;8
409;0;11;1;8
410;3;11;5;8
411;2;11;6;8
412;3;11;2;8
413;1;11;4;8
414;2;11;2;8
415;1;11;3;8
416;0;11;1;8
417;0;11;1;8
418;0;11;1;8
419;1;11;3;8
420;0;11;1;8
421;1;11;4;8
422;2;11;2;8
423;1;11;3;8
424;0;11;1;8
425;0;11;1;8
426;3;11;5;8
427;2;11;6;8
428;6;11;6;8
429;1;11;4;8
430;6;11;6;8
431;2;11;6;8
432;7;11;6;8
433;0;11;1;8
434;0;11;1;8
435;1;11;3;8
436;3;11;5;8
437;1;11;4;8
438;6;11;6;8
439;2;11;6;8
440;7;11;6;8
441;0;11;1;8
442;3;11;5;8
443;2;11;6;8
444;6;11;6;8
445;1;11;4;8
446;6;11;6;8
447;2;11;6;8
448;8;11;6;8
449;0;11;1;8
450;0;11;1;8
451;1;11;3;8
452;0;11;1;8
453;1;11;3;8
454;2;11;3;8
455;1;11;3;8
456;0;11;1;8
457;0;11;1;8
458;1;11;3;8
459;3;11;5;8
460;4;11;5;8
461;1;11;3;8
462;2;11;3;8
463;1;11;3;8
464;0;11;1;8
465;0;11;1;8
466;0;11;1;8
467;1;11;3;8
468;0;11;1;8
469;1;11;3;8
470;3;11;5;8
471;3;11;5;8
472;4;11;5;8
473;0;11;1;8
474;1;11;3;8
475;3;11;5;8
476;4;11;5;8
477;1;11;3;8
478;3;11;5;8
479;3;11;5;8
480;5;11;5;8
481;0;11;1;8
482;0;11;1;8
483;1;11;3;8
484;0;11;1;8
485;0;11;2;8
486;3;11;4;8
487;1;11;3;8
488;0;11;1;8
489;0;11;1;8
490;0;11;1;8
491;1;11;4;8
492;3;11;4;8
493;0;11;2;8
494;3;11;4;8
495;1;11;4;8
496;4;11;4;8
497;0;11;1;8
498;0;11;1;8
499;1;11;3;8
500;0;11;1;8
501;0;11;1;8
502;1;11;3;8
503;1;11;3;8
504;2;11;3;8
505;0;11;1;8
506;0;11;1;8
507;0;11;2;8
508;1;11;2;8
509;0;11;1;8
510;0;11;1;8
511;0;11;1;8
