round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
128;930;16;16;284;3;3
256;995;17;17;316;3;3
384;995;17;17;316;3;3
512;996;18;18;316;3;3
640;930;16;18;284;3;3
768;995;17;18;316;3;3
896;995;17;18;316;3;3
1024;996;18;18;316;3;3
1152;930;16;18;284;3;3
1280;995;17;18;316;3;3
1408;995;17;18;316;3;3
1536;996;18;18;316;3;3
1664;930;16;18;284;3;3
1792;995;17;18;316;3;3
1920;995;17;18;316;3;3
2048;996;18;18;316;3;3
2176;930;16;18;284;3;3
2304;995;17;18;316;3;3
2432;995;17;18;316;3;3
2560;996;18;18;316;3;3
2688;930;16;18;284;3;3
2816;995;17;18;316;3;3
2944;995;17;18;316;3;3
3072;996;18;18;316;3;3
3200;930;16;18;284;3;3
3328;995;17;18;316;3;3
3456;995;17;18;316;3;3
3584;996;18;18;316;3;3
3712;930;16;18;284;3;3
3840;995;17;18;316;3;3
3968;995;17;18;316;3;3
4096;996;18;18;316;3;3
4224;930;16;18;284;3;3
4352;995;17;18;316;3;3
4480;995;17;18;316;3;3
4608;996;18;18;316;3;3
4736;930;16;18;284;3;3
4864;995;17;18;316;3;3
4992;995;17;18;316;3;3
5120;996;18;18;316;3;3
5248;930;16;18;284;3;3
5376;995;17;18;316;3;3
5504;995;17;18;316;3;3
5632;996;18;18;316;3;3
5760;930;16;18;284;3;3
5888;995;17;18;316;3;3
6016;995;17;18;316;3;3
6144;996;18;18;316;3;3
6272;930;16;18;284;3;3
6400;995;17;18;316;3;3
6528;995;17;18;316;3;3
6656;996;18;18;316;3;3
6784;930;16;18;284;3;3
6912;995;17;18;316;3;3
7040;995;17;18;316;3;3
7168;996;18;18;316;3;3
7296;930;16;18;284;3;3
7424;995;17;18;316;3;3
7552;995;17;18;316;3;3
7680;996;18;18;316;3;3
7808;612;8;18;188;2;3
7936;612;8;18;188;2;3
8064;612;8;18;188;2;3
