rounds;hashValues;maxHashValues;leafValues;maxLeafValues
259;0;12;2;5
260;1;12;1;5
261;0;12;2;5
262;1;12;1;5
263;0;12;2;5
264;2;12;1;5
265;1;12;4;5
266;3;12;4;5
267;3;12;4;5
268;1;12;1;5
269;0;12;2;5
270;1;12;1;5
271;0;12;2;5
272;2;12;1;5
273;1;12;4;5
274;3;12;4;5
275;3;12;5;5
276;4;12;4;5
277;1;12;5;5
278;5;12;4;5
279;2;12;5;5
280;7;12;4;5
281;1;12;4;5
282;3;12;4;5
283;3;12;5;5
284;4;12;4;5
285;1;12;5;5
286;5;12;4;5
287;2;12;5;5
288;9;12;4;5
289;0;12;1;5
290;0;12;1;5
291;0;12;3;5
292;4;12;4;5
293;1;12;5;5
294;5;12;4;5
295;2;12;5;5
296;7;12;4;5
297;1;12;4;5
298;3;12;4;5
299;3;12;5;5
300;4;12;4;5
301;1;12;5;5
302;5;12;4;5
303;2;12;5;5
304;8;12;4;5
305;1;12;4;5
306;3;12;4;5
307;3;12;5;5
308;4;12;4;5
309;1;12;5;5
310;5;12;4;5
311;2;12;5;5
312;7;12;4;5
313;1;12;4;5
314;3;12;4;5
315;3;12;5;5
316;4;12;4;5
317;1;12;5;5
318;5;12;4;5
319;2;12;5;5
320;10;12;4;5
321;0;12;1;5
322;0;12;1;5
323;0;12;3;5
324;4;12;4;5
325;1;12;5;5
326;5;12;4;5
327;2;12;5;5
328;7;12;4;5
329;1;12;4;5
330;3;12;4;5
331;3;12;5;5
332;4;12;4;5
333;1;12;5;5
334;5;12;4;5
335;2;12;5;5
336;8;12;4;5
337;1;12;4;5
338;3;12;4;5
339;3;12;5;5
340;4;12;4;5
341;1;12;5;5
342;5;12;4;5
343;2;12;5;5
344;7;12;4;5
345;1;12;4;5
346;3;12;4;5
347;3;12;5;5
348;4;12;4;5
349;1;12;5;5
350;5;12;4;5
351;2;12;5;5
352;9;12;4;5
353;0;12;1;5
354;0;12;1;5
355;0;12;3;5
356;4;12;4;5
357;1;12;5;5
358;5;12;4;5
359;2;12;5;5
360;7;12;4;5
361;1;12;4;5
362;3;12;4;5
363;3;12;5;5
364;4;12;4;5
365;1;12;5;5
366;5;12;4;5
367;2;12;5;5
368;8;12;4;5
369;1;12;4;5
370;3;12;4;5
371;3;12;5;5
372;4;12;4;5
373;1;12;5;5
374;5;12;4;5
375;2;12;5;5
376;7;12;4;5
377;1;12;4;5
378;3;12;4;5
379;3;12;5;5
380;4;12;4;5
381;1;12;5;5
382;5;12;4;5
383;2;12;5;5
384;12;12;4;5
385;0;12;1;5
386;0;12;1;5
387;0;12;2;5
388;1;12;1;5
389;0;12;2;5
390;1;12;1;5
391;0;12;2;5
392;2;12;1;5
393;1;12;4;5
394;3;12;4;5
395;3;12;4;5
396;1;12;1;5
397;0;12;2;5
398;1;12;1;5
399;0;12;2;5
400;2;12;1;5
401;1;12;4;5
402;3;12;4;5
403;3;12;5;5
404;4;12;4;5
405;1;12;5;5
406;5;12;4;5
407;2;12;5;5
408;7;12;4;5
409;1;12;4;5
410;3;12;4;5
411;3;12;5;5
412;4;12;4;5
413;1;12;5;5
414;5;12;4;5
415;2;12;5;5
416;9;12;4;5
417;0;12;1;5
418;0;12;1;5
419;0;12;3;5
420;4;12;4;5
421;1;12;5;5
422;5;12;4;5
423;2;12;5;5
424;7;12;4;5
425;1;12;4;5
426;3;12;4;5
427;3;12;5;5
428;4;12;4;5
429;1;12;5;5
430;5;12;4;5
431;2;12;5;5
432;8;12;4;5
433;1;12;4;5
434;3;12;4;5
435;3;12;5;5
436;4;12;4;5
437;1;12;5;5
438;5;12;4;5
439;2;12;5;5
440;7;12;4;5
441;1;12;4;5
442;3;12;4;5
443;3;12;5;5
444;4;12;4;5
445;1;12;5;5
446;5;12;4;5
447;2;12;5;5
448;10;12;4;5
449;0;12;1;5
450;0;12;1;5
451;0;12;3;5
452;4;12;4;5
453;1;12;5;5
454;5;12;4;5
455;2;12;5;5
456;7;12;4;5
457;1;12;4;5
458;3;12;4;5
459;3;12;5;5
460;4;12;4;5
461;1;12;5;5
462;5;12;4;5
463;2;12;5;5
464;8;12;4;5
465;1;12;4;5
466;3;12;4;5
467;3;12;5;5
468;4;12;4;5
469;1;12;5;5
470;5;12;4;5
471;2;12;5;5
472;7;12;4;5
473;1;12;4;5
474;3;12;4;5
475;3;12;5;5
476;4;12;4;5
477;1;12;5;5
478;5;12;4;5
479;2;12;5;5
480;9;12;4;5
481;0;12;1;5
482;0;12;1;5
483;0;12;3;5
484;4;12;4;5
485;1;12;5;5
486;5;12;4;5
487;2;12;5;5
488;7;12;4;5
489;1;12;4;5
490;3;12;4;5
491;3;12;5;5
492;4;12;4;5
493;1;12;5;5
494;5;12;4;5
495;2;12;5;5
496;8;12;4;5
497;1;12;4;5
498;3;12;4;5
499;3;12;5;5
500;4;12;4;5
501;1;12;5;5
502;5;12;4;5
503;2;12;5;5
504;7;12;4;5
505;1;12;4;5
506;3;12;4;5
507;3;12;5;5
508;4;12;4;5
509;1;12;5;5
510;5;12;4;5
511;2;12;5;5
512;13;13;4;5
513;0;13;1;5
514;0;13;1;5
515;0;13;2;5
516;1;13;1;5
517;0;13;2;5
518;1;13;1;5
519;0;13;2;5
520;2;13;1;5
521;1;13;4;5
522;3;13;4;5
523;3;13;4;5
524;1;13;1;5
525;0;13;2;5
526;1;13;1;5
527;0;13;2;5
528;2;13;1;5
529;1;13;4;5
530;3;13;4;5
531;3;13;4;5
532;1;13;1;5
533;0;13;2;5
534;1;13;1;5
535;0;13;2;5
536;2;13;1;5
537;1;13;4;5
538;3;13;4;5
539;3;13;4;5
540;1;13;1;5
541;0;13;2;5
542;1;13;1;5
543;0;13;2;5
544;3;13;1;5
545;0;13;1;5
546;0;13;1;5
547;0;13;3;5
548;4;13;4;5
549;1;13;5;5
550;5;13;4;5
551;2;13;5;5
552;7;13;4;5
553;1;13;4;5
554;3;13;4;5
555;3;13;5;5
556;4;13;4;5
557;1;13;5;5
558;5;13;4;5
559;2;13;5;5
560;8;13;4;5
561;1;13;4;5
562;3;13;4;5
563;3;13;4;5
564;1;13;1;5
565;0;13;2;5
566;1;13;1;5
567;0;13;2;5
568;2;13;1;5
569;1;13;4;5
570;3;13;4;5
571;3;13;4;5
572;1;13;1;5
573;0;13;2;5
574;1;13;1;5
575;0;13;2;5
576;3;13;1;5
577;0;13;1;5
578;0;13;1;5
579;0;13;3;5
580;4;13;4;5
581;1;13;5;5
582;5;13;4;5
583;2;13;5;5
584;7;13;4;5
585;1;13;4;5
586;3;13;4;5
587;3;13;5;5
588;4;13;4;5
589;1;13;5;5
590;5;13;4;5
591;2;13;5;5
592;8;13;4;5
593;1;13;4;5
594;3;13;4;5
595;3;13;4;5
596;1;13;1;5
597;0;13;2;5
598;1;13;1;5
599;0;13;2;5
600;2;13;1;5
601;1;13;4;5
602;3;13;4;5
603;3;13;4;5
604;1;13;1;5
605;0;13;2;5
606;1;13;1;5
607;0;13;2;5
608;3;13;1;5
609;0;13;1;5
610;0;13;1;5
611;0;13;3;5
612;4;13;4;5
613;1;13;5;5
614;5;13;4;5
615;2;13;5;5
616;7;13;4;5
617;1;13;4;5
618;3;13;4;5
619;3;13;5;5
620;4;13;4;5
621;1;13;5;5
622;5;13;4;5
623;2;13;5;5
624;8;13;4;5
625;1;13;4;5
626;3;13;4;5
627;3;13;4;5
628;1;13;1;5
629;0;13;2;5
630;1;13;1;5
631;0;13;2;5
632;2;13;1;5
633;1;13;4;5
634;3;13;4;5
635;3;13;4;5
636;1;13;1;5
637;0;13;2;5
638;1;13;1;5
639;0;13;2;5
640;4;13;1;5
641;0;13;1;5
642;0;13;1;5
643;0;13;2;5
644;1;13;1;5
645;0;13;2;5
646;1;13;1;5
647;0;13;2;5
648;2;13;1;5
649;1;13;4;5
650;3;13;4;5
651;3;13;4;5
652;1;13;1;5
653;0;13;2;5
654;1;13;1;5
655;0;13;2;5
656;2;13;1;5
657;1;13;4;5
658;3;13;4;5
659;3;13;5;5
660;4;13;4;5
661;1;13;5;5
662;5;13;4;5
663;2;13;5;5
664;7;13;4;5
665;1;13;4;5
666;3;13;4;5
667;3;13;5;5
668;4;13;4;5
669;1;13;5;5
670;5;13;4;5
671;2;13;5;5
672;9;13;4;5
673;0;13;1;5
674;0;13;1;5
675;0;13;3;5
676;4;13;4;5
677;1;13;5;5
678;5;13;4;5
679;2;13;5;5
680;7;13;4;5
681;1;13;4;5
682;3;13;4;5
683;3;13;5;5
684;4;13;4;5
685;1;13;5;5
686;5;13;4;5
687;2;13;5;5
688;8;13;4;5
689;1;13;4;5
690;3;13;4;5
691;3;13;5;5
692;4;13;4;5
693;1;13;5;5
694;5;13;4;5
695;2;13;5;5
696;7;13;4;5
697;1;13;4;5
698;3;13;4;5
699;3;13;5;5
700;4;13;4;5
701;1;13;5;5
702;5;13;4;5
703;2;13;5;5
704;10;13;4;5
705;0;13;1;5
706;0;13;1;5
707;0;13;3;5
708;4;13;4;5
709;1;13;5;5
710;5;13;4;5
711;2;13;5;5
712;7;13;4;5
713;1;13;4;5
714;3;13;4;5
715;3;13;5;5
716;4;13;4;5
717;1;13;5;5
718;5;13;4;5
719;2;13;5;5
720;8;13;4;5
721;1;13;4;5
722;3;13;4;5
723;3;13;5;5
724;4;13;4;5
725;1;13;5;5
726;5;13;4;5
727;2;13;5;5
728;7;13;4;5
729;1;13;4;5
730;3;13;4;5
731;3;13;5;5
732;4;13;4;5
733;1;13;5;5
734;5;13;4;5
735;2;13;5;5
736;9;13;4;5
737;0;13;1;5
738;0;13;1;5
739;0;13;3;5
740;4;13;4;5
741;1;13;5;5
742;5;13;4;5
743;2;13;5;5
744;7;13;4;5
745;1;13;4;5
746;3;13;4;5
747;3;13;5;5
748;4;13;4;5
749;1;13;5;5
750;5;13;4;5
751;2;13;5;5
752;8;13;4;5
753;1;13;4;5
754;3;13;4;5
755;3;13;5;5
756;4;13;4;5
757;1;13;5;5
758;5;13;4;5
759;2;13;5;5
760;7;13;4;5
761;1;13;4;5
762;3;13;4;5
763;3;13;5;5
764;4;13;4;5
765;1;13;5;5
766;5;13;4;5
767;2;13;5;5
768;12;13;4;5
769;0;13;1;5
770;0;13;1;5
771;0;13;2;5
772;1;13;1;5
773;0;13;2;5
774;1;13;1;5
775;0;13;2;5
776;2;13;1;5
777;1;13;4;5
778;3;13;4;5
779;3;13;4;5
780;1;13;1;5
781;0;13;2;5
782;1;13;1;5
783;0;13;2;5
784;2;13;1;5
785;1;13;4;5
786;3;13;4;5
787;3;13;5;5
788;4;13;4;5
789;1;13;5;5
790;5;13;4;5
791;2;13;5;5
792;7;13;4;5
793;1;13;4;5
794;3;13;4;5
795;3;13;5;5
796;4;13;4;5
797;1;13;5;5
798;5;13;4;5
799;2;13;5;5
800;9;13;4;5
801;0;13;1;5
802;0;13;1;5
803;0;13;3;5
804;4;13;4;5
805;1;13;5;5
806;5;13;4;5
807;2;13;5;5
808;7;13;4;5
809;1;13;4;5
810;3;13;4;5
811;3;13;5;5
812;4;13;4;5
813;1;13;5;5
814;5;13;4;5
815;2;13;5;5
816;8;13;4;5
817;1;13;4;5
818;3;13;4;5
819;3;13;5;5
820;4;13;4;5
821;1;13;5;5
822;5;13;4;5
823;2;13;5;5
824;7;13;4;5
825;1;13;4;5
826;3;13;4;5
827;3;13;5;5
828;4;13;4;5
829;1;13;5;5
830;5;13;4;5
831;2;13;5;5
832;10;13;4;5
833;0;13;1;5
834;0;13;1;5
835;0;13;3;5
836;4;13;4;5
837;1;13;5;5
838;5;13;4;5
839;2;13;5;5
840;7;13;4;5
841;1;13;4;5
842;3;13;4;5
843;3;13;5;5
844;4;13;4;5
845;1;13;5;5
846;5;13;4;5
847;2;13;5;5
848;8;13;4;5
849;1;13;4;5
850;3;13;4;5
851;3;13;5;5
852;4;13;4;5
853;1;13;5;5
854;5;13;4;5
855;2;13;5;5
856;7;13;4;5
857;1;13;4;5
858;3;13;4;5
859;3;13;5;5
860;4;13;4;5
861;1;13;5;5
862;5;13;4;5
863;2;13;5;5
864;9;13;4;5
865;0;13;1;5
866;0;13;1;5
867;0;13;3;5
868;4;13;4;5
869;1;13;5;5
870;5;13;4;5
871;2;13;5;5
872;7;13;4;5
873;1;13;4;5
874;3;13;4;5
875;3;13;5;5
876;4;13;4;5
877;1;13;5;5
878;5;13;4;5
879;2;13;5;5
880;8;13;4;5
881;1;13;4;5
882;3;13;4;5
883;3;13;5;5
884;4;13;4;5
885;1;13;5;5
886;5;13;4;5
887;2;13;5;5
888;7;13;4;5
889;1;13;4;5
890;3;13;4;5
891;3;13;5;5
892;4;13;4;5
893;1;13;5;5
894;5;13;4;5
895;2;13;5;5
896;12;13;4;5
897;0;13;1;5
898;0;13;1;5
899;0;13;2;5
900;1;13;1;5
901;0;13;2;5
902;1;13;1;5
903;0;13;2;5
904;2;13;1;5
905;1;13;4;5
906;3;13;4;5
907;3;13;4;5
908;1;13;1;5
909;0;13;2;5
910;1;13;1;5
911;0;13;2;5
912;2;13;1;5
913;1;13;4;5
914;3;13;4;5
915;3;13;5;5
916;4;13;4;5
917;1;13;5;5
918;5;13;4;5
919;2;13;5;5
920;7;13;4;5
921;1;13;4;5
922;3;13;4;5
923;3;13;5;5
924;4;13;4;5
925;1;13;5;5
926;5;13;4;5
927;2;13;5;5
928;9;13;4;5
929;0;13;1;5
930;0;13;1;5
931;0;13;3;5
932;4;13;4;5
933;1;13;5;5
934;5;13;4;5
935;2;13;5;5
936;7;13;4;5
937;1;13;4;5
938;3;13;4;5
939;3;13;5;5
940;4;13;4;5
941;1;13;5;5
942;5;13;4;5
943;2;13;5;5
944;8;13;4;5
945;1;13;4;5
946;3;13;4;5
947;3;13;5;5
948;4;13;4;5
949;1;13;5;5
950;5;13;4;5
951;2;13;5;5
952;7;13;4;5
953;1;13;4;5
954;3;13;4;5
955;3;13;5;5
956;4;13;4;5
957;1;13;5;5
958;5;13;4;5
959;2;13;5;5
960;10;13;4;5
961;0;13;1;5
962;0;13;1;5
963;0;13;3;5
964;4;13;4;5
965;1;13;5;5
966;5;13;4;5
967;2;13;5;5
968;7;13;4;5
969;1;13;4;5
970;3;13;4;5
971;3;13;5;5
972;4;13;4;5
973;1;13;5;5
974;5;13;4;5
975;2;13;5;5
976;8;13;4;5
977;1;13;4;5
978;3;13;4;5
979;3;13;5;5
980;4;13;4;5
981;1;13;5;5
982;5;13;4;5
983;2;13;5;5
984;7;13;4;5
985;1;13;4;5
986;3;13;4;5
987;3;13;5;5
988;4;13;4;5
989;1;13;5;5
990;5;13;4;5
991;2;13;5;5
992;9;13;4;5
993;0;13;1;5
994;0;13;1;5
995;0;13;3;5
996;4;13;4;5
997;1;13;5;5
998;5;13;4;5
999;2;13;5;5
1000;7;13;4;5
1001;1;13;4;5
1002;3;13;4;5
1003;3;13;5;5
1004;4;13;4;5
1005;1;13;5;5
1006;5;13;4;5
1007;2;13;5;5
1008;8;13;4;5
1009;1;13;4;5
1010;3;13;4;5
1011;3;13;5;5
1012;4;13;4;5
1013;1;13;5;5
1014;5;13;4;5
1015;2;13;5;5
1016;7;13;4;5
1017;1;13;4;5
1018;3;13;4;5
1019;3;13;5;5
1020;4;13;4;5
1021;1;13;5;5
1022;5;13;4;5
1023;2;13;5;5
1024;13;13;4;5
1025;0;13;1;5
1026;0;13;1;5
1027;0;13;2;5
1028;1;13;1;5
1029;0;13;2;5
1030;1;13;1;5
1031;0;13;2;5
1032;2;13;1;5
1033;1;13;4;5
1034;3;13;4;5
1035;3;13;4;5
1036;1;13;1;5
1037;0;13;2;5
1038;1;13;1;5
1039;0;13;2;5
1040;2;13;1;5
1041;1;13;4;5
1042;3;13;4;5
1043;3;13;4;5
1044;1;13;1;5
1045;0;13;2;5
1046;1;13;1;5
1047;0;13;2;5
1048;2;13;1;5
1049;1;13;4;5
1050;3;13;4;5
1051;3;13;4;5
1052;1;13;1;5
1053;0;13;2;5
1054;1;13;1;5
1055;0;13;2;5
1056;3;13;1;5
1057;0;13;1;5
1058;0;13;1;5
1059;0;13;3;5
1060;4;13;4;5
1061;1;13;5;5
1062;5;13;4;5
1063;2;13;5;5
1064;7;13;4;5
1065;1;13;4;5
1066;3;13;4;5
1067;3;13;5;5
1068;4;13;4;5
1069;1;13;5;5
1070;5;13;4;5
1071;2;13;5;5
1072;8;13;4;5
1073;1;13;4;5
1074;3;13;4;5
1075;3;13;4;5
1076;1;13;1;5
1077;0;13;2;5
1078;1;13;1;5
1079;0;13;2;5
1080;2;13;1;5
1081;1;13;4;5
1082;3;13;4;5
1083;3;13;4;5
1084;1;13;1;5
1085;0;13;2;5
1086;1;13;1;5
1087;0;13;2;5
1088;3;13;1;5
1089;0;13;1;5
1090;0;13;1;5
1091;0;13;3;5
1092;4;13;4;5
1093;1;13;5;5
1094;5;13;4;5
1095;2;13;5;5
1096;7;13;4;5
1097;1;13;4;5
1098;3;13;4;5
1099;3;13;5;5
1100;4;13;4;5
1101;1;13;5;5
1102;5;13;4;5
1103;2;13;5;5
1104;8;13;4;5
1105;1;13;4;5
1106;3;13;4;5
1107;3;13;4;5
1108;1;13;1;5
1109;0;13;2;5
1110;1;13;1;5
1111;0;13;2;5
1112;2;13;1;5
1113;1;13;4;5
1114;3;13;4;5
1115;3;13;4;5
1116;1;13;1;5
1117;0;13;2;5
1118;1;13;1;5
1119;0;13;2;5
1120;3;13;1;5
1121;0;13;1;5
1122;0;13;1;5
1123;0;13;3;5
1124;4;13;4;5
1125;1;13;5;5
1126;5;13;4;5
1127;2;13;5;5
1128;7;13;4;5
1129;1;13;4;5
1130;3;13;4;5
1131;3;13;5;5
1132;4;13;4;5
1133;1;13;5;5
1134;5;13;4;5
1135;2;13;5;5
1136;8;13;4;5
1137;1;13;4;5
1138;3;13;4;5
1139;3;13;4;5
1140;1;13;1;5
1141;0;13;2;5
1142;1;13;1;5
1143;0;13;2;5
1144;2;13;1;5
1145;1;13;4;5
1146;3;13;4;5
1147;3;13;4;5
1148;1;13;1;5
1149;0;13;2;5
1150;1;13;1;5
1151;0;13;2;5
1152;4;13;1;5
1153;0;13;1;5
1154;0;13;1;5
1155;0;13;2;5
1156;1;13;1;5
1157;0;13;2;5
1158;1;13;1;5
1159;0;13;2;5
1160;2;13;1;5
1161;1;13;4;5
1162;3;13;4;5
1163;3;13;4;5
1164;1;13;1;5
1165;0;13;2;5
1166;1;13;1;5
1167;0;13;2;5
1168;2;13;1;5
1169;1;13;4;5
1170;3;13;4;5
1171;3;13;5;5
1172;4;13;4;5
1173;1;13;5;5
1174;5;13;4;5
1175;2;13;5;5
1176;7;13;4;5
1177;1;13;4;5
1178;3;13;4;5
1179;3;13;5;5
1180;4;13;4;5
1181;1;13;5;5
1182;5;13;4;5
1183;2;13;5;5
1184;9;13;4;5
1185;0;13;1;5
1186;0;13;1;5
1187;0;13;3;5
1188;4;13;4;5
1189;1;13;5;5
1190;5;13;4;5
1191;2;13;5;5
1192;7;13;4;5
1193;1;13;4;5
1194;3;13;4;5
1195;3;13;5;5
1196;4;13;4;5
1197;1;13;5;5
1198;5;13;4;5
1199;2;13;5;5
1200;8;13;4;5
1201;1;13;4;5
1202;3;13;4;5
1203;3;13;5;5
1204;4;13;4;5
1205;1;13;5;5
1206;5;13;4;5
1207;2;13;5;5
1208;7;13;4;5
1209;1;13;4;5
1210;3;13;4;5
1211;3;13;5;5
1212;4;13;4;5
1213;1;13;5;5
1214;5;13;4;5
1215;2;13;5;5
1216;10;13;4;5
1217;0;13;1;5
1218;0;13;1;5
1219;0;13;3;5
1220;4;13;4;5
1221;1;13;5;5
1222;5;13;4;5
1223;2;13;5;5
1224;7;13;4;5
1225;1;13;4;5
1226;3;13;4;5
1227;3;13;5;5
1228;4;13;4;5
1229;1;13;5;5
1230;5;13;4;5
1231;2;13;5;5
1232;8;13;4;5
1233;1;13;4;5
1234;3;13;4;5
1235;3;13;5;5
1236;4;13;4;5
1237;1;13;5;5
1238;5;13;4;5
1239;2;13;5;5
1240;7;13;4;5
1241;1;13;4;5
1242;3;13;4;5
1243;3;13;5;5
1244;4;13;4;5
1245;1;13;5;5
1246;5;13;4;5
1247;2;13;5;5
1248;9;13;4;5
1249;0;13;1;5
1250;0;13;1;5
1251;0;13;3;5
1252;4;13;4;5
1253;1;13;5;5
1254;5;13;4;5
1255;2;13;5;5
1256;7;13;4;5
1257;1;13;4;5
1258;3;13;4;5
1259;3;13;5;5
1260;4;13;4;5
1261;1;13;5;5
1262;5;13;4;5
1263;2;13;5;5
1264;8;13;4;5
1265;1;13;4;5
1266;3;13;4;5
1267;3;13;5;5
1268;4;13;4;5
1269;1;13;5;5
1270;5;13;4;5
1271;2;13;5;5
1272;7;13;4;5
1273;1;13;4;5
1274;3;13;4;5
1275;3;13;5;5
1276;4;13;4;5
1277;1;13;5;5
1278;5;13;4;5
1279;2;13;5;5
1280;12;13;4;5
1281;0;13;1;5
1282;0;13;1;5
1283;0;13;2;5
1284;1;13;1;5
1285;0;13;2;5
1286;1;13;1;5
1287;0;13;2;5
1288;2;13;1;5
1289;1;13;4;5
1290;3;13;4;5
1291;3;13;4;5
1292;1;13;1;5
1293;0;13;2;5
1294;1;13;1;5
1295;0;13;2;5
1296;2;13;1;5
1297;1;13;4;5
1298;3;13;4;5
1299;3;13;5;5
1300;4;13;4;5
1301;1;13;5;5
1302;5;13;4;5
1303;2;13;5;5
1304;7;13;4;5
1305;1;13;4;5
1306;3;13;4;5
1307;3;13;5;5
1308;4;13;4;5
1309;1;13;5;5
1310;5;13;4;5
1311;2;13;5;5
1312;9;13;4;5
1313;0;13;1;5
1314;0;13;1;5
1315;0;13;3;5
1316;4;13;4;5
1317;1;13;5;5
1318;5;13;4;5
1319;2;13;5;5
1320;7;13;4;5
1321;1;13;4;5
1322;3;13;4;5
1323;3;13;5;5
1324;4;13;4;5
1325;1;13;5;5
1326;5;13;4;5
1327;2;13;5;5
1328;8;13;4;5
1329;1;13;4;5
1330;3;13;4;5
1331;3;13;5;5
1332;4;13;4;5
1333;1;13;5;5
1334;5;13;4;5
1335;2;13;5;5
1336;7;13;4;5
1337;1;13;4;5
1338;3;13;4;5
1339;3;13;5;5
1340;4;13;4;5
1341;1;13;5;5
1342;5;13;4;5
1343;2;13;5;5
1344;10;13;4;5
1345;0;13;1;5
1346;0;13;1;5
1347;0;13;3;5
1348;4;13;4;5
1349;1;13;5;5
1350;5;13;4;5
1351;2;13;5;5
1352;7;13;4;5
1353;1;13;4;5
1354;3;13;4;5
1355;3;13;5;5
1356;4;13;4;5
1357;1;13;5;5
1358;5;13;4;5
