round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
32;545;28;28;96;10;10
64;608;35;35;128;10;10
96;672;36;36;160;10;10
128;608;35;36;128;10;10
160;672;36;36;160;10;10
192;736;37;37;192;10;10
224;672;36;37;160;10;10
256;608;35;37;128;10;10
288;545;28;37;96;10;10
320;735;36;37;192;10;10
352;800;37;37;224;10;10
384;864;38;38;256;10;10
416;672;36;38;160;10;10
448;736;37;38;192;10;10
480;672;36;38;160;10;10
512;608;35;38;128;10;10
544;545;28;38;96;10;10
576;608;35;38;128;10;10
608;672;36;38;160;10;10
640;608;35;38;128;10;10
672;672;36;38;160;10;10
704;863;37;38;256;10;10
736;800;37;38;224;10;10
768;864;38;38;256;10;10
800;545;28;38;96;10;10
832;735;36;38;192;10;10
864;800;37;38;224;10;10
896;864;38;38;256;10;10
928;672;36;38;160;10;10
960;863;37;38;256;10;10
992;800;37;38;224;10;10
1024;865;39;39;256;10;10
1056;513;29;39;96;9;10
1088;576;29;39;128;9;10
1120;640;30;39;160;9;10
1152;576;29;39;128;9;10
1184;576;30;39;128;9;10
1216;768;32;39;224;9;10
1248;640;30;39;160;9;10
1280;576;29;39;128;9;10
1312;513;29;39;96;9;10
1344;576;29;39;128;9;10
1376;703;30;39;192;9;10
1408;768;32;39;224;9;10
1440;576;30;39;128;9;10
1472;768;32;39;224;9;10
1504;703;30;39;192;9;10
1536;769;33;39;224;9;10
1568;481;26;39;96;8;10
1600;544;27;39;128;8;10
1632;608;29;39;160;8;10
1664;544;27;39;128;8;10
1696;481;26;39;96;8;10
1728;671;29;39;192;8;10
1760;608;29;39;160;8;10
1792;672;30;39;192;8;10
1824;449;23;39;96;7;10
1856;512;25;39;128;7;10
1888;512;25;39;128;7;10
1920;576;26;39;160;7;10
1952;417;22;39;96;6;10
1984;480;23;39;128;6;10
2016;385;18;39;96;5;10
