round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
8;59;9;9;11;2;2
16;74;13;13;19;4;4
24;74;13;13;19;4;4
32;75;13;13;19;4;4
40;74;14;14;19;4;4
48;90;15;15;27;4;4
56;89;14;15;27;4;4
64;92;17;17;27;4;4
72;74;14;17;19;4;4
80;90;15;17;27;4;4
88;89;14;17;27;4;4
96;92;17;17;27;4;4
104;74;14;17;19;4;4
112;90;15;17;27;4;4
120;89;14;17;27;4;4
128;93;18;18;27;4;4
136;59;9;18;11;2;4
144;74;13;18;19;4;4
152;74;13;18;19;4;4
160;75;13;18;19;4;4
168;74;14;18;19;4;4
176;90;15;18;27;4;4
184;89;14;18;27;4;4
192;92;17;18;27;4;4
200;74;14;18;19;4;4
208;90;15;18;27;4;4
216;89;14;18;27;4;4
224;92;17;18;27;4;4
232;74;14;18;19;4;4
240;90;15;18;27;4;4
248;89;14;18;27;4;4
256;93;18;18;27;4;4
264;59;9;18;11;2;4
272;74;13;18;19;4;4
280;74;13;18;19;4;4
288;75;13;18;19;4;4
296;74;14;18;19;4;4
304;90;15;18;27;4;4
312;89;14;18;27;4;4
320;92;17;18;27;4;4
328;74;14;18;19;4;4
336;90;15;18;27;4;4
344;89;14;18;27;4;4
352;92;17;18;27;4;4
360;74;14;18;19;4;4
368;90;15;18;27;4;4
376;89;14;18;27;4;4
384;93;18;18;27;4;4
392;51;8;18;11;2;4
400;66;12;18;19;3;4
408;66;12;18;19;3;4
416;67;13;18;19;3;4
424;51;8;18;11;2;4
432;66;12;18;19;3;4
440;66;12;18;19;3;4
448;67;13;18;19;3;4
456;51;8;18;11;2;4
464;66;12;18;19;3;4
472;66;12;18;19;3;4
480;67;13;18;19;3;4
488;43;7;18;11;2;4
496;43;7;18;11;2;4
504;43;7;18;11;2;4
