round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;16726;29;29;4352;8;8
2048;18773;33;33;5376;8;8
3072;18773;33;33;5376;8;8
4096;18774;33;33;5376;8;8
5120;18773;34;34;5376;8;8
6144;20821;35;35;6400;8;8
7168;20820;34;35;6400;8;8
8192;20823;37;37;6400;8;8
9216;18773;34;37;5376;8;8
10240;20821;35;37;6400;8;8
11264;20820;34;37;6400;8;8
12288;20823;37;37;6400;8;8
13312;18773;34;37;5376;8;8
14336;20821;35;37;6400;8;8
15360;20820;34;37;6400;8;8
16384;20824;38;38;6400;8;8
17408;16726;29;38;4352;8;8
18432;18773;33;38;5376;8;8
19456;18773;33;38;5376;8;8
20480;18774;33;38;5376;8;8
21504;18773;34;38;5376;8;8
22528;20821;35;38;6400;8;8
23552;20820;34;38;6400;8;8
24576;20823;37;38;6400;8;8
25600;18773;34;38;5376;8;8
26624;20821;35;38;6400;8;8
27648;20820;34;38;6400;8;8
28672;20823;37;38;6400;8;8
29696;18773;34;38;5376;8;8
30720;20821;35;38;6400;8;8
31744;20820;34;38;6400;8;8
32768;20824;38;38;6400;8;8
33792;16726;29;38;4352;8;8
34816;18773;33;38;5376;8;8
35840;18773;33;38;5376;8;8
36864;18774;33;38;5376;8;8
37888;18773;34;38;5376;8;8
38912;20821;35;38;6400;8;8
39936;20820;34;38;6400;8;8
40960;20823;37;38;6400;8;8
41984;18773;34;38;5376;8;8
43008;20821;35;38;6400;8;8
44032;20820;34;38;6400;8;8
45056;20823;37;38;6400;8;8
46080;18773;34;38;5376;8;8
47104;20821;35;38;6400;8;8
48128;20820;34;38;6400;8;8
49152;20824;38;38;6400;8;8
50176;15702;28;38;4352;7;8
51200;17749;32;38;5376;7;8
52224;17749;32;38;5376;7;8
53248;17750;33;38;5376;7;8
54272;15702;28;38;4352;7;8
55296;17749;32;38;5376;7;8
56320;17749;32;38;5376;7;8
57344;17750;33;38;5376;7;8
58368;15702;28;38;4352;7;8
59392;17749;32;38;5376;7;8
60416;17749;32;38;5376;7;8
61440;17750;33;38;5376;7;8
62464;14678;26;38;4352;6;8
63488;14678;26;38;4352;6;8
64512;14678;26;38;4352;6;8
