round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
64;192;3;3;32;1;1
128;192;3;3;32;1;1
192;192;3;3;32;1;1
256;192;3;3;32;1;1
320;192;3;3;32;1;1
384;192;3;3;32;1;1
448;192;3;3;32;1;1
512;192;3;3;32;1;1
576;192;3;3;32;1;1
640;192;3;3;32;1;1
704;192;3;3;32;1;1
768;192;3;3;32;1;1
832;192;3;3;32;1;1
896;192;3;3;32;1;1
960;192;3;3;32;1;1
1024;192;3;3;32;1;1
1088;192;3;3;32;1;1
1152;192;3;3;32;1;1
1216;192;3;3;32;1;1
1280;192;3;3;32;1;1
1344;192;3;3;32;1;1
1408;192;3;3;32;1;1
1472;192;3;3;32;1;1
1536;192;3;3;32;1;1
1600;192;3;3;32;1;1
1664;192;3;3;32;1;1
1728;192;3;3;32;1;1
1792;192;3;3;32;1;1
1856;192;3;3;32;1;1
1920;192;3;3;32;1;1
1984;192;3;3;32;1;1
2048;192;3;3;32;1;1
2112;192;3;3;32;1;1
2176;192;3;3;32;1;1
2240;192;3;3;32;1;1
2304;192;3;3;32;1;1
2368;192;3;3;32;1;1
2432;192;3;3;32;1;1
2496;192;3;3;32;1;1
2560;192;3;3;32;1;1
2624;192;3;3;32;1;1
2688;192;3;3;32;1;1
2752;192;3;3;32;1;1
2816;192;3;3;32;1;1
2880;192;3;3;32;1;1
2944;192;3;3;32;1;1
3008;192;3;3;32;1;1
3072;192;3;3;32;1;1
3136;192;3;3;32;1;1
3200;192;3;3;32;1;1
3264;192;3;3;32;1;1
3328;192;3;3;32;1;1
3392;192;3;3;32;1;1
3456;192;3;3;32;1;1
3520;192;3;3;32;1;1
3584;192;3;3;32;1;1
3648;192;3;3;32;1;1
3712;192;3;3;32;1;1
3776;192;3;3;32;1;1
3840;192;3;3;32;1;1
3904;192;3;3;32;1;1
3968;192;3;3;32;1;1
4032;192;3;3;32;1;1
