round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
256;512;2;2;128;1;1
512;512;2;2;128;1;1
768;512;2;2;128;1;1
1024;512;2;2;128;1;1
1280;512;2;2;128;1;1
1536;512;2;2;128;1;1
1792;512;2;2;128;1;1
2048;512;2;2;128;1;1
2304;512;2;2;128;1;1
2560;512;2;2;128;1;1
2816;512;2;2;128;1;1
3072;512;2;2;128;1;1
3328;512;2;2;128;1;1
3584;512;2;2;128;1;1
3840;512;2;2;128;1;1
4096;512;2;2;128;1;1
4352;512;2;2;128;1;1
4608;512;2;2;128;1;1
4864;512;2;2;128;1;1
5120;512;2;2;128;1;1
5376;512;2;2;128;1;1
5632;512;2;2;128;1;1
5888;512;2;2;128;1;1
6144;512;2;2;128;1;1
6400;512;2;2;128;1;1
6656;512;2;2;128;1;1
6912;512;2;2;128;1;1
7168;512;2;2;128;1;1
7424;512;2;2;128;1;1
7680;512;2;2;128;1;1
7936;512;2;2;128;1;1
8192;512;2;2;128;1;1
8448;512;2;2;128;1;1
8704;512;2;2;128;1;1
8960;512;2;2;128;1;1
9216;512;2;2;128;1;1
9472;512;2;2;128;1;1
9728;512;2;2;128;1;1
9984;512;2;2;128;1;1
10240;512;2;2;128;1;1
10496;512;2;2;128;1;1
10752;512;2;2;128;1;1
11008;512;2;2;128;1;1
11264;512;2;2;128;1;1
11520;512;2;2;128;1;1
11776;512;2;2;128;1;1
12032;512;2;2;128;1;1
12288;512;2;2;128;1;1
12544;512;2;2;128;1;1
12800;512;2;2;128;1;1
13056;512;2;2;128;1;1
13312;512;2;2;128;1;1
13568;512;2;2;128;1;1
13824;512;2;2;128;1;1
14080;512;2;2;128;1;1
14336;512;2;2;128;1;1
14592;512;2;2;128;1;1
14848;512;2;2;128;1;1
15104;512;2;2;128;1;1
15360;512;2;2;128;1;1
15616;512;2;2;128;1;1
15872;512;2;2;128;1;1
16128;512;2;2;128;1;1
