round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
8;43;7;7;11;2;2
16;47;8;8;12;2;2
24;47;8;8;12;2;2
32;48;9;9;12;2;2
40;43;7;9;11;2;2
48;47;8;9;12;2;2
56;47;8;9;12;2;2
64;48;9;9;12;2;2
72;43;7;9;11;2;2
80;47;8;9;12;2;2
88;47;8;9;12;2;2
96;48;9;9;12;2;2
104;43;7;9;11;2;2
112;47;8;9;12;2;2
120;47;8;9;12;2;2
128;48;9;9;12;2;2
136;43;7;9;11;2;2
144;47;8;9;12;2;2
152;47;8;9;12;2;2
160;48;9;9;12;2;2
168;43;7;9;11;2;2
176;47;8;9;12;2;2
184;47;8;9;12;2;2
192;48;9;9;12;2;2
200;43;7;9;11;2;2
208;47;8;9;12;2;2
216;47;8;9;12;2;2
224;48;9;9;12;2;2
232;43;7;9;11;2;2
240;47;8;9;12;2;2
248;47;8;9;12;2;2
256;48;9;9;12;2;2
264;43;7;9;11;2;2
272;47;8;9;12;2;2
280;47;8;9;12;2;2
288;48;9;9;12;2;2
296;43;7;9;11;2;2
304;47;8;9;12;2;2
312;47;8;9;12;2;2
320;48;9;9;12;2;2
328;43;7;9;11;2;2
336;47;8;9;12;2;2
344;47;8;9;12;2;2
352;48;9;9;12;2;2
360;43;7;9;11;2;2
368;47;8;9;12;2;2
376;47;8;9;12;2;2
384;48;9;9;12;2;2
392;43;7;9;11;2;2
400;47;8;9;12;2;2
408;47;8;9;12;2;2
416;48;9;9;12;2;2
424;43;7;9;11;2;2
432;47;8;9;12;2;2
440;47;8;9;12;2;2
448;48;9;9;12;2;2
456;43;7;9;11;2;2
464;47;8;9;12;2;2
472;47;8;9;12;2;2
480;48;9;9;12;2;2
488;24;3;9;4;1;2
496;24;3;9;4;1;2
504;24;3;9;4;1;2
