round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
512;1024;2;2;256;1;1
1024;1024;2;2;256;1;1
1536;1024;2;2;256;1;1
2048;1024;2;2;256;1;1
2560;1024;2;2;256;1;1
3072;1024;2;2;256;1;1
3584;1024;2;2;256;1;1
4096;1024;2;2;256;1;1
4608;1024;2;2;256;1;1
5120;1024;2;2;256;1;1
5632;1024;2;2;256;1;1
6144;1024;2;2;256;1;1
6656;1024;2;2;256;1;1
7168;1024;2;2;256;1;1
7680;1024;2;2;256;1;1
8192;1024;2;2;256;1;1
8704;1024;2;2;256;1;1
9216;1024;2;2;256;1;1
9728;1024;2;2;256;1;1
10240;1024;2;2;256;1;1
10752;1024;2;2;256;1;1
11264;1024;2;2;256;1;1
11776;1024;2;2;256;1;1
12288;1024;2;2;256;1;1
12800;1024;2;2;256;1;1
13312;1024;2;2;256;1;1
13824;1024;2;2;256;1;1
14336;1024;2;2;256;1;1
14848;1024;2;2;256;1;1
15360;1024;2;2;256;1;1
15872;1024;2;2;256;1;1
16384;1024;2;2;256;1;1
16896;1024;2;2;256;1;1
17408;1024;2;2;256;1;1
17920;1024;2;2;256;1;1
18432;1024;2;2;256;1;1
18944;1024;2;2;256;1;1
19456;1024;2;2;256;1;1
19968;1024;2;2;256;1;1
20480;1024;2;2;256;1;1
20992;1024;2;2;256;1;1
21504;1024;2;2;256;1;1
22016;1024;2;2;256;1;1
22528;1024;2;2;256;1;1
23040;1024;2;2;256;1;1
23552;1024;2;2;256;1;1
24064;1024;2;2;256;1;1
24576;1024;2;2;256;1;1
25088;1024;2;2;256;1;1
25600;1024;2;2;256;1;1
26112;1024;2;2;256;1;1
26624;1024;2;2;256;1;1
27136;1024;2;2;256;1;1
27648;1024;2;2;256;1;1
28160;1024;2;2;256;1;1
28672;1024;2;2;256;1;1
29184;1024;2;2;256;1;1
29696;1024;2;2;256;1;1
30208;1024;2;2;256;1;1
30720;1024;2;2;256;1;1
31232;1024;2;2;256;1;1
31744;1024;2;2;256;1;1
32256;1024;2;2;256;1;1
