round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1;62;62;62;30;30;30
2;45;45;62;14;14;30
3;48;48;62;16;16;30
4;43;43;62;13;13;30
5;49;49;62;17;17;30
6;58;58;62;27;27;30
7;35;35;62;3;3;30
8;41;41;62;12;12;30
9;50;50;62;18;18;30
10;57;57;62;26;26;30
11;36;36;62;4;4;30
12;55;55;62;25;25;30
13;49;49;62;17;17;30
14;46;46;62;15;15;30
15;35;35;62;3;3;30
16;39;39;62;11;11;30
17;51;51;62;19;19;30
18;56;56;62;25;25;30
19;37;37;62;5;5;30
20;54;54;62;24;24;30
21;49;49;62;17;17;30
22;47;47;62;16;16;30
23;35;35;62;3;3;30
24;52;52;62;23;23;30
25;50;50;62;18;18;30
26;46;46;62;15;15;30
27;47;47;62;15;15;30
28;44;44;62;14;14;30
29;60;60;62;28;28;30
30;35;35;62;4;4;30
31;35;35;62;3;3;30
32;37;37;62;10;10;30
33;52;52;62;20;20;30
34;55;55;62;24;24;30
35;38;38;62;6;6;30
36;53;53;62;23;23;30
37;49;49;62;17;17;30
38;48;48;62;17;17;30
39;35;35;62;3;3;30
40;51;51;62;22;22;30
41;50;50;62;18;18;30
42;47;47;62;16;16;30
43;46;46;62;14;14;30
44;45;45;62;15;15;30
45;59;59;62;27;27;30
46;36;36;62;5;5;30
47;35;35;62;3;3;30
48;49;49;62;21;21;30
49;51;51;62;19;19;30
50;46;46;62;15;15;30
51;47;47;62;15;15;30
52;44;44;62;14;14;30
53;59;59;62;27;27;30
54;37;37;62;6;6;30
55;45;45;62;13;13;30
56;42;42;62;13;13;30
57;60;60;62;28;28;30
58;36;36;62;5;5;30
59;57;57;62;25;25;30
60;44;44;62;14;14;30
61;50;50;62;18;18;30
62;35;35;62;4;4;30
63;35;35;62;3;3;30
64;35;35;62;9;9;30
65;53;53;62;21;21;30
66;54;54;62;23;23;30
67;39;39;62;7;7;30
68;52;52;62;22;22;30
69;49;49;62;17;17;30
70;49;49;62;18;18;30
71;35;35;62;3;3;30
72;50;50;62;21;21;30
73;50;50;62;18;18;30
74;48;48;62;17;17;30
75;45;45;62;13;13;30
76;46;46;62;16;16;30
77;58;58;62;26;26;30
78;37;37;62;6;6;30
79;35;35;62;3;3;30
80;48;48;62;20;20;30
81;51;51;62;19;19;30
82;47;47;62;16;16;30
83;46;46;62;14;14;30
84;45;45;62;15;15;30
85;58;58;62;26;26;30
86;38;38;62;7;7;30
87;44;44;62;12;12;30
88;43;43;62;14;14;30
89;59;59;62;27;27;30
90;37;37;62;6;6;30
91;56;56;62;24;24;30
92;44;44;62;14;14;30
93;51;51;62;19;19;30
94;35;35;62;4;4;30
95;35;35;62;3;3;30
96;46;46;62;19;19;30
97;52;52;62;20;20;30
98;46;46;62;15;15;30
99;47;47;62;15;15;30
100;44;44;62;14;14;30
101;58;58;62;26;26;30
102;39;39;62;8;8;30
103;44;44;62;12;12;30
104;42;42;62;13;13;30
105;59;59;62;27;27;30
106;38;38;62;7;7;30
107;55;55;62;23;23;30
108;45;45;62;15;15;30
109;50;50;62;18;18;30
110;36;36;62;5;5;30
111;44;44;62;12;12;30
112;40;40;62;12;12;30
113;60;60;62;28;28;30
114;37;37;62;6;6;30
115;56;56;62;24;24;30
116;44;44;62;14;14;30
117;50;50;62;18;18;30
118;37;37;62;6;6;30
119;54;54;62;22;22;30
120;42;42;62;13;13;30
121;51;51;62;19;19;30
122;45;45;62;14;14;30
123;48;48;62;16;16;30
124;53;53;62;23;23;30
125;41;41;62;9;9;30
126;35;35;62;4;4;30
127;35;35;62;3;3;30
128;33;33;62;8;8;30
129;54;54;62;22;22;30
130;53;53;62;22;22;30
131;40;40;62;8;8;30
132;51;51;62;21;21;30
133;49;49;62;17;17;30
134;50;50;62;19;19;30
135;35;35;62;3;3;30
136;49;49;62;20;20;30
137;50;50;62;18;18;30
138;49;49;62;18;18;30
139;44;44;62;12;12;30
140;47;47;62;17;17;30
141;57;57;62;25;25;30
142;38;38;62;7;7;30
143;35;35;62;3;3;30
144;47;47;62;19;19;30
145;51;51;62;19;19;30
146;48;48;62;17;17;30
147;45;45;62;13;13;30
148;46;46;62;16;16;30
149;57;57;62;25;25;30
150;39;39;62;8;8;30
151;43;43;62;11;11;30
152;44;44;62;15;15;30
153;58;58;62;26;26;30
154;38;38;62;7;7;30
155;55;55;62;23;23;30
156;44;44;62;14;14;30
157;52;52;62;20;20;30
158;35;35;62;4;4;30
159;35;35;62;3;3;30
160;45;45;62;18;18;30
161;52;52;62;20;20;30
162;47;47;62;16;16;30
163;46;46;62;14;14;30
164;45;45;62;15;15;30
165;57;57;62;25;25;30
166;40;40;62;9;9;30
167;43;43;62;11;11;30
168;43;43;62;14;14;30
169;58;58;62;26;26;30
170;39;39;62;8;8;30
171;54;54;62;22;22;30
172;45;45;62;15;15;30
173;51;51;62;19;19;30
174;36;36;62;5;5;30
175;43;43;62;11;11;30
176;41;41;62;13;13;30
177;59;59;62;27;27;30
178;38;38;62;7;7;30
179;55;55;62;23;23;30
180;44;44;62;14;14;30
181;51;51;62;19;19;30
182;37;37;62;6;6;30
183;53;53;62;21;21;30
184;42;42;62;13;13;30
185;52;52;62;20;20;30
186;44;44;62;13;13;30
187;49;49;62;17;17;30
188;52;52;62;22;22;30
189;42;42;62;10;10;30
190;35;35;62;4;4;30
191;35;35;62;3;3;30
192;43;43;62;17;17;30
193;53;53;62;21;21;30
194;46;46;62;15;15;30
195;47;47;62;15;15;30
196;44;44;62;14;14;30
197;57;57;62;25;25;30
198;41;41;62;10;10;30
199;43;43;62;11;11;30
200;42;42;62;13;13;30
201;58;58;62;26;26;30
202;40;40;62;9;9;30
203;53;53;62;21;21;30
204;46;46;62;16;16;30
205;50;50;62;18;18;30
206;37;37;62;6;6;30
207;43;43;62;11;11;30
208;40;40;62;12;12;30
209;59;59;62;27;27;30
210;39;39;62;8;8;30
211;54;54;62;22;22;30
212;45;45;62;15;15;30
213;50;50;62;18;18;30
214;38;38;62;7;7;30
215;52;52;62;20;20;30
216;43;43;62;14;14;30
217;51;51;62;19;19;30
218;45;45;62;14;14;30
219;48;48;62;16;16;30
220;52;52;62;22;22;30
221;43;43;62;11;11;30
222;35;35;62;4;4;30
223;43;43;62;11;11;30
224;38;38;62;11;11;30
225;60;60;62;28;28;30
226;38;38;62;7;7;30
227;55;55;62;23;23;30
228;44;44;62;14;14;30
229;50;50;62;18;18;30
230;39;39;62;8;8;30
231;52;52;62;20;20;30
232;42;42;62;13;13;30
233;51;51;62;19;19;30
234;46;46;62;15;15;30
235;47;47;62;15;15;30
236;53;53;62;23;23;30
237;42;42;62;10;10;30
238;36;36;62;5;5;30
239;52;52;62;20;20;30
240;40;40;62;12;12;30
241;52;52;62;20;20;30
242;45;45;62;14;14;30
243;48;48;62;16;16;30
244;52;52;62;22;22;30
245;42;42;62;10;10;30
246;45;45;62;14;14;30
247;46;46;62;14;14;30
248;50;50;62;21;21;30
249;43;43;62;11;11;30
250;53;53;62;22;22;30
251;48;48;62;16;16;30
252;45;45;62;15;15;30
253;41;41;62;9;9;30
254;35;35;62;4;4;30
255;35;35;62;3;3;30
256;31;31;62;7;7;30
257;55;55;62;23;23;30
258;52;52;62;21;21;30
259;41;41;62;9;9;30
260;50;50;62;20;20;30
261;49;49;62;17;17;30
262;51;51;62;20;20;30
263;35;35;62;3;3;30
264;48;48;62;19;19;30
265;50;50;62;18;18;30
266;50;50;62;19;19;30
267;43;43;62;11;11;30
268;48;48;62;18;18;30
269;56;56;62;24;24;30
270;39;39;62;8;8;30
271;35;35;62;3;3;30
272;46;46;62;18;18;30
273;51;51;62;19;19;30
274;49;49;62;18;18;30
275;44;44;62;12;12;30
276;47;47;62;17;17;30
277;56;56;62;24;24;30
278;40;40;62;9;9;30
279;42;42;62;10;10;30
280;45;45;62;16;16;30
281;57;57;62;25;25;30
282;39;39;62;8;8;30
283;54;54;62;22;22;30
284;44;44;62;14;14;30
285;53;53;62;21;21;30
286;35;35;62;4;4;30
287;35;35;62;3;3;30
288;44;44;62;17;17;30
289;52;52;62;20;20;30
290;48;48;62;17;17;30
291;45;45;62;13;13;30
292;46;46;62;16;16;30
293;56;56;62;24;24;30
294;41;41;62;10;10;30
295;42;42;62;10;10;30
296;44;44;62;15;15;30
297;57;57;62;25;25;30
298;40;40;62;9;9;30
299;53;53;62;21;21;30
300;45;45;62;15;15;30
301;52;52;62;20;20;30
302;36;36;62;5;5;30
303;42;42;62;10;10;30
304;42;42;62;14;14;30
305;58;58;62;26;26;30
306;39;39;62;8;8;30
307;54;54;62;22;22;30
308;44;44;62;14;14;30
309;52;52;62;20;20;30
310;37;37;62;6;6;30
311;52;52;62;20;20;30
312;42;42;62;13;13;30
313;53;53;62;21;21;30
314;43;43;62;12;12;30
315;50;50;62;18;18;30
316;51;51;62;21;21;30
317;43;43;62;11;11;30
318;35;35;62;4;4;30
319;35;35;62;3;3;30
320;42;42;62;16;16;30
321;53;53;62;21;21;30
322;47;47;62;16;16;30
323;46;46;62;14;14;30
324;45;45;62;15;15;30
325;56;56;62;24;24;30
326;42;42;62;11;11;30
