round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;5116;6;6;1024;2;2
2048;5116;6;6;1024;2;2
3072;5116;6;6;1024;2;2
4096;5116;6;6;1024;2;2
5120;5116;6;6;1024;2;2
6144;5116;6;6;1024;2;2
7168;5116;6;6;1024;2;2
8192;5116;6;6;1024;2;2
9216;5116;6;6;1024;2;2
10240;5116;6;6;1024;2;2
11264;5116;6;6;1024;2;2
12288;5116;6;6;1024;2;2
13312;5116;6;6;1024;2;2
14336;5116;6;6;1024;2;2
15360;5116;6;6;1024;2;2
16384;5116;6;6;1024;2;2
17408;5116;6;6;1024;2;2
18432;5116;6;6;1024;2;2
19456;5116;6;6;1024;2;2
20480;5116;6;6;1024;2;2
21504;5116;6;6;1024;2;2
22528;5116;6;6;1024;2;2
23552;5116;6;6;1024;2;2
24576;5116;6;6;1024;2;2
25600;5116;6;6;1024;2;2
26624;5116;6;6;1024;2;2
27648;5116;6;6;1024;2;2
28672;5116;6;6;1024;2;2
29696;5116;6;6;1024;2;2
30720;5116;6;6;1024;2;2
31744;5116;6;6;1024;2;2
32768;5116;6;6;1024;2;2
33792;5116;6;6;1024;2;2
34816;5116;6;6;1024;2;2
35840;5116;6;6;1024;2;2
36864;5116;6;6;1024;2;2
37888;5116;6;6;1024;2;2
38912;5116;6;6;1024;2;2
39936;5116;6;6;1024;2;2
40960;5116;6;6;1024;2;2
41984;5116;6;6;1024;2;2
43008;5116;6;6;1024;2;2
44032;5116;6;6;1024;2;2
45056;5116;6;6;1024;2;2
46080;5116;6;6;1024;2;2
47104;5116;6;6;1024;2;2
48128;5116;6;6;1024;2;2
49152;5116;6;6;1024;2;2
50176;5116;6;6;1024;2;2
51200;5116;6;6;1024;2;2
52224;5116;6;6;1024;2;2
53248;5116;6;6;1024;2;2
54272;5116;6;6;1024;2;2
55296;5116;6;6;1024;2;2
56320;5116;6;6;1024;2;2
57344;5116;6;6;1024;2;2
58368;5116;6;6;1024;2;2
59392;5116;6;6;1024;2;2
60416;5116;6;6;1024;2;2
61440;5116;6;6;1024;2;2
62464;5116;6;6;1024;2;2
63488;5116;6;6;1024;2;2
64512;5116;6;6;1024;2;2
65536;4349;6;6;768;2;2
