round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1;22;22;22;11;11;11
2;15;15;22;5;5;11
3;18;18;22;7;7;11
4;13;13;22;4;4;11
5;19;19;22;8;8;11
6;18;18;22;8;8;11
7;15;15;22;4;4;11
8;11;11;22;3;3;11
9;20;20;22;9;9;11
10;17;17;22;7;7;11
11;16;16;22;5;5;11
12;15;15;22;6;6;11
13;19;19;22;8;8;11
14;16;16;22;6;6;11
15;15;15;22;4;4;11
16;9;9;22;2;2;11
17;21;21;22;10;10;11
18;16;16;22;6;6;11
19;17;17;22;6;6;11
20;14;14;22;5;5;11
21;19;19;22;8;8;11
22;17;17;22;7;7;11
23;15;15;22;4;4;11
24;12;12;22;4;4;11
25;20;20;22;9;9;11
26;16;16;22;6;6;11
27;17;17;22;6;6;11
28;14;14;22;5;5;11
29;20;20;22;9;9;11
30;15;15;22;5;5;11
31;15;15;22;4;4;11
32;7;7;22;1;1;11
33;18;18;22;9;9;11
34;12;12;22;4;4;11
35;15;15;22;6;6;11
36;10;10;22;3;3;11
37;16;16;22;7;7;11
38;14;14;22;6;6;11
39;13;13;22;4;4;11
40;8;8;22;2;2;11
41;17;17;22;8;8;11
42;13;13;22;5;5;11
43;14;14;22;5;5;11
44;11;11;22;4;4;11
45;16;16;22;7;7;11
46;13;13;22;5;5;11
47;13;13;22;4;4;11
48;6;6;22;1;1;11
49;14;14;22;7;7;11
50;9;9;22;3;3;11
51;12;12;22;5;5;11
52;7;7;22;2;2;11
53;13;13;22;6;6;11
54;10;10;22;4;4;11
55;11;11;22;4;4;11
56;5;5;22;1;1;11
57;10;10;22;5;5;11
58;6;6;22;2;2;11
59;9;9;22;4;4;11
60;4;4;22;1;1;11
61;6;6;22;3;3;11
62;3;3;22;1;1;11
63;2;2;22;1;1;11
64;2;2;22;1;1;11
