round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
128;1400;14;14;513;7;7
256;1399;13;14;512;6;7
384;1400;13;14;513;6;7
512;1398;13;14;511;6;7
640;1400;13;14;513;6;7
768;1399;13;14;512;6;7
896;1399;13;14;512;6;7
1024;1396;14;14;510;7;7
1152;1400;14;14;513;7;7
1280;1399;13;14;512;6;7
1408;1400;13;14;513;6;7
1536;1398;13;14;511;6;7
1664;1400;13;14;513;6;7
1792;1399;13;14;512;6;7
1920;1399;13;14;512;6;7
2048;1396;14;14;510;7;7
2176;1400;14;14;513;7;7
2304;1399;13;14;512;6;7
2432;1400;13;14;513;6;7
2560;1398;13;14;511;6;7
2688;1400;13;14;513;6;7
2816;1399;13;14;512;6;7
2944;1399;13;14;512;6;7
3072;1396;14;14;510;7;7
3200;1400;14;14;513;7;7
3328;1399;13;14;512;6;7
3456;1400;13;14;513;6;7
3584;1398;13;14;511;6;7
3712;1400;13;14;513;6;7
3840;1399;13;14;512;6;7
3968;1399;13;14;512;6;7
4096;1396;14;14;510;7;7
4224;1400;14;14;513;7;7
4352;1399;13;14;512;6;7
4480;1400;13;14;513;6;7
4608;1398;13;14;511;6;7
4736;1400;13;14;513;6;7
4864;1399;13;14;512;6;7
4992;1399;13;14;512;6;7
5120;1396;14;14;510;7;7
5248;1400;14;14;513;7;7
5376;1399;13;14;512;6;7
5504;1400;13;14;513;6;7
5632;1398;13;14;511;6;7
5760;1400;13;14;513;6;7
5888;1399;13;14;512;6;7
6016;1399;13;14;512;6;7
6144;1396;14;14;510;7;7
6272;1400;14;14;513;7;7
6400;1399;13;14;512;6;7
6528;1400;13;14;513;6;7
6656;1398;13;14;511;6;7
6784;1400;13;14;513;6;7
6912;1399;13;14;512;6;7
7040;1399;13;14;512;6;7
7168;1396;14;14;510;7;7
7296;1015;10;14;384;5;7
7424;1015;10;14;384;5;7
7552;1015;10;14;384;5;7
7680;1015;10;14;384;5;7
7808;1015;10;14;384;5;7
7936;1015;10;14;384;5;7
8064;1015;10;14;384;5;7
8192;585;6;14;240;3;7
