round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
64;128;2;2;0;0;0
128;128;2;2;0;0;0
192;128;2;2;0;0;0
256;128;2;2;0;0;0
320;128;2;2;0;0;0
384;128;2;2;0;0;0
448;128;2;2;0;0;0
512;128;2;2;0;0;0
576;128;2;2;0;0;0
640;128;2;2;0;0;0
704;128;2;2;0;0;0
768;128;2;2;0;0;0
832;128;2;2;0;0;0
896;128;2;2;0;0;0
960;128;2;2;0;0;0
1024;128;2;2;0;0;0
1088;128;2;2;0;0;0
1152;128;2;2;0;0;0
1216;128;2;2;0;0;0
1280;128;2;2;0;0;0
1344;128;2;2;0;0;0
1408;128;2;2;0;0;0
1472;128;2;2;0;0;0
1536;128;2;2;0;0;0
1600;128;2;2;0;0;0
1664;128;2;2;0;0;0
1728;128;2;2;0;0;0
1792;128;2;2;0;0;0
1856;128;2;2;0;0;0
1920;128;2;2;0;0;0
1984;128;2;2;0;0;0
2048;128;2;2;0;0;0
2112;128;2;2;0;0;0
2176;128;2;2;0;0;0
2240;128;2;2;0;0;0
2304;128;2;2;0;0;0
2368;128;2;2;0;0;0
2432;128;2;2;0;0;0
2496;128;2;2;0;0;0
2560;128;2;2;0;0;0
2624;128;2;2;0;0;0
2688;128;2;2;0;0;0
2752;128;2;2;0;0;0
2816;128;2;2;0;0;0
2880;128;2;2;0;0;0
2944;128;2;2;0;0;0
3008;128;2;2;0;0;0
3072;128;2;2;0;0;0
3136;128;2;2;0;0;0
3200;128;2;2;0;0;0
3264;128;2;2;0;0;0
3328;128;2;2;0;0;0
3392;128;2;2;0;0;0
3456;128;2;2;0;0;0
3520;128;2;2;0;0;0
3584;128;2;2;0;0;0
3648;128;2;2;0;0;0
3712;128;2;2;0;0;0
3776;128;2;2;0;0;0
3840;128;2;2;0;0;0
3904;128;2;2;0;0;0
3968;128;2;2;0;0;0
4032;128;2;2;0;0;0
4096;128;2;2;0;0;0
