round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
64;319;6;6;64;2;2
128;319;6;6;64;2;2
192;319;6;6;64;2;2
256;319;6;6;64;2;2
320;319;6;6;64;2;2
384;319;6;6;64;2;2
448;319;6;6;64;2;2
512;319;6;6;64;2;2
576;319;6;6;64;2;2
640;319;6;6;64;2;2
704;319;6;6;64;2;2
768;319;6;6;64;2;2
832;319;6;6;64;2;2
896;319;6;6;64;2;2
960;319;6;6;64;2;2
1024;319;6;6;64;2;2
1088;319;6;6;64;2;2
1152;319;6;6;64;2;2
1216;319;6;6;64;2;2
1280;319;6;6;64;2;2
1344;319;6;6;64;2;2
1408;319;6;6;64;2;2
1472;319;6;6;64;2;2
1536;319;6;6;64;2;2
1600;319;6;6;64;2;2
1664;319;6;6;64;2;2
1728;319;6;6;64;2;2
1792;319;6;6;64;2;2
1856;319;6;6;64;2;2
1920;319;6;6;64;2;2
1984;319;6;6;64;2;2
2048;319;6;6;64;2;2
2112;319;6;6;64;2;2
2176;319;6;6;64;2;2
2240;319;6;6;64;2;2
2304;319;6;6;64;2;2
2368;319;6;6;64;2;2
2432;319;6;6;64;2;2
2496;319;6;6;64;2;2
2560;319;6;6;64;2;2
2624;319;6;6;64;2;2
2688;319;6;6;64;2;2
2752;319;6;6;64;2;2
2816;319;6;6;64;2;2
2880;319;6;6;64;2;2
2944;319;6;6;64;2;2
3008;319;6;6;64;2;2
3072;319;6;6;64;2;2
3136;319;6;6;64;2;2
3200;319;6;6;64;2;2
3264;319;6;6;64;2;2
3328;319;6;6;64;2;2
3392;319;6;6;64;2;2
3456;319;6;6;64;2;2
3520;319;6;6;64;2;2
3584;319;6;6;64;2;2
3648;319;6;6;64;2;2
3712;319;6;6;64;2;2
3776;319;6;6;64;2;2
3840;319;6;6;64;2;2
3904;319;6;6;64;2;2
3968;319;6;6;64;2;2
4032;319;6;6;64;2;2
4096;128;2;6;0;0;2
