round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
8;41;6;6;9;2;2
16;40;6;6;8;2;2
24;41;6;6;9;2;2
32;37;6;6;6;2;2
40;41;6;6;9;2;2
48;40;6;6;8;2;2
56;41;6;6;9;2;2
64;37;6;6;6;2;2
72;41;6;6;9;2;2
80;40;6;6;8;2;2
88;41;6;6;9;2;2
96;37;6;6;6;2;2
104;41;6;6;9;2;2
112;40;6;6;8;2;2
120;41;6;6;9;2;2
128;37;6;6;6;2;2
136;41;6;6;9;2;2
144;40;6;6;8;2;2
152;41;6;6;9;2;2
160;37;6;6;6;2;2
168;41;6;6;9;2;2
176;40;6;6;8;2;2
184;41;6;6;9;2;2
192;37;6;6;6;2;2
200;41;6;6;9;2;2
208;40;6;6;8;2;2
216;41;6;6;9;2;2
224;37;6;6;6;2;2
232;41;6;6;9;2;2
240;40;6;6;8;2;2
248;41;6;6;9;2;2
256;37;6;6;6;2;2
264;41;6;6;9;2;2
272;40;6;6;8;2;2
280;41;6;6;9;2;2
288;37;6;6;6;2;2
296;41;6;6;9;2;2
304;40;6;6;8;2;2
312;41;6;6;9;2;2
320;37;6;6;6;2;2
328;41;6;6;9;2;2
336;40;6;6;8;2;2
344;41;6;6;9;2;2
352;37;6;6;6;2;2
360;41;6;6;9;2;2
368;40;6;6;8;2;2
376;41;6;6;9;2;2
384;37;6;6;6;2;2
392;41;6;6;9;2;2
400;40;6;6;8;2;2
408;41;6;6;9;2;2
416;37;6;6;6;2;2
424;41;6;6;9;2;2
432;40;6;6;8;2;2
440;41;6;6;9;2;2
448;37;6;6;6;2;2
456;41;6;6;9;2;2
464;40;6;6;8;2;2
472;41;6;6;9;2;2
480;37;6;6;6;2;2
488;16;2;6;0;0;2
496;16;2;6;0;0;2
504;16;2;6;0;0;2
512;16;2;6;0;0;2
