round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;81;6;6;17;2;2
32;78;6;6;15;2;2
48;81;6;6;17;2;2
64;78;6;6;15;2;2
80;81;6;6;17;2;2
96;78;6;6;15;2;2
112;81;6;6;17;2;2
128;78;6;6;15;2;2
144;81;6;6;17;2;2
160;78;6;6;15;2;2
176;81;6;6;17;2;2
192;78;6;6;15;2;2
208;81;6;6;17;2;2
224;78;6;6;15;2;2
240;81;6;6;17;2;2
256;78;6;6;15;2;2
272;81;6;6;17;2;2
288;78;6;6;15;2;2
304;81;6;6;17;2;2
320;78;6;6;15;2;2
336;81;6;6;17;2;2
352;78;6;6;15;2;2
368;81;6;6;17;2;2
384;78;6;6;15;2;2
400;81;6;6;17;2;2
416;78;6;6;15;2;2
432;81;6;6;17;2;2
448;78;6;6;15;2;2
464;81;6;6;17;2;2
480;78;6;6;15;2;2
496;81;6;6;17;2;2
512;78;6;6;15;2;2
528;81;6;6;17;2;2
544;78;6;6;15;2;2
560;81;6;6;17;2;2
576;78;6;6;15;2;2
592;81;6;6;17;2;2
608;78;6;6;15;2;2
624;81;6;6;17;2;2
640;78;6;6;15;2;2
656;81;6;6;17;2;2
672;78;6;6;15;2;2
688;81;6;6;17;2;2
704;78;6;6;15;2;2
720;81;6;6;17;2;2
736;78;6;6;15;2;2
752;81;6;6;17;2;2
768;78;6;6;15;2;2
784;81;6;6;17;2;2
800;78;6;6;15;2;2
816;81;6;6;17;2;2
832;78;6;6;15;2;2
848;81;6;6;17;2;2
864;78;6;6;15;2;2
880;81;6;6;17;2;2
896;78;6;6;15;2;2
912;81;6;6;17;2;2
928;78;6;6;15;2;2
944;81;6;6;17;2;2
960;78;6;6;15;2;2
976;81;6;6;17;2;2
992;78;6;6;15;2;2
1008;32;2;6;0;0;2
1024;32;2;6;0;0;2
