round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1;10;10;10;5;5;5
2;8;8;10;3;3;5
3;8;8;10;3;3;5
4;6;6;10;2;2;5
5;9;9;10;4;4;5
6;9;9;10;4;4;5
7;7;7;10;2;2;5
8;6;6;10;2;2;5
9;9;9;10;4;4;5
10;9;9;10;4;4;5
11;7;7;10;2;2;5
12;7;7;10;3;3;5
13;9;9;10;4;4;5
14;8;8;10;3;3;5
15;7;7;10;2;2;5
16;4;4;10;1;1;5
17;10;10;10;5;5;5
18;8;8;10;3;3;5
19;8;8;10;3;3;5
20;6;6;10;2;2;5
21;9;9;10;4;4;5
22;9;9;10;4;4;5
23;7;7;10;2;2;5
24;6;6;10;2;2;5
25;9;9;10;4;4;5
26;9;9;10;4;4;5
27;7;7;10;2;2;5
28;7;7;10;3;3;5
29;9;9;10;4;4;5
30;8;8;10;3;3;5
31;7;7;10;2;2;5
32;4;4;10;1;1;5
33;10;10;10;5;5;5
34;8;8;10;3;3;5
35;8;8;10;3;3;5
36;6;6;10;2;2;5
37;9;9;10;4;4;5
38;9;9;10;4;4;5
39;7;7;10;2;2;5
40;6;6;10;2;2;5
41;9;9;10;4;4;5
42;9;9;10;4;4;5
43;7;7;10;2;2;5
44;7;7;10;3;3;5
45;9;9;10;4;4;5
46;8;8;10;3;3;5
47;7;7;10;2;2;5
48;4;4;10;1;1;5
49;6;6;10;3;3;5
50;5;5;10;2;2;5
51;5;5;10;2;2;5
52;3;3;10;1;1;5
53;6;6;10;3;3;5
54;5;5;10;2;2;5
55;5;5;10;2;2;5
56;3;3;10;1;1;5
57;6;6;10;3;3;5
58;5;5;10;2;2;5
59;5;5;10;2;2;5
60;3;3;10;1;1;5
61;2;2;10;1;1;5
62;2;2;10;1;1;5
63;2;2;10;1;1;5
64;2;2;10;1;1;5
