round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
64;1069;22;22;322;10;10
128;1067;21;22;320;9;10
192;1069;21;22;322;9;10
256;1063;21;22;317;9;10
320;1069;21;22;322;9;10
384;1067;20;22;320;8;10
448;1068;20;22;321;8;10
512;1063;21;22;317;9;10
576;1069;21;22;322;9;10
640;1067;20;22;320;8;10
704;1068;20;22;321;8;10
768;1064;21;22;318;9;10
832;1068;21;22;321;9;10
896;1067;21;22;320;9;10
960;1069;21;22;322;9;10
1024;1060;20;22;315;8;10
1088;1069;22;22;322;10;10
1152;1067;21;22;320;9;10
1216;1069;21;22;322;9;10
1280;1063;21;22;317;9;10
1344;1069;21;22;322;9;10
1408;1067;20;22;320;8;10
1472;1068;20;22;321;8;10
1536;1063;21;22;317;9;10
1600;1069;21;22;322;9;10
1664;1067;20;22;320;8;10
1728;1068;20;22;321;8;10
1792;1064;21;22;318;9;10
1856;1068;21;22;321;9;10
1920;1067;21;22;320;9;10
1984;1069;21;22;322;9;10
2048;1060;20;22;315;8;10
2112;1069;22;22;322;10;10
2176;1067;21;22;320;9;10
2240;1069;21;22;322;9;10
2304;1063;21;22;317;9;10
2368;1069;21;22;322;9;10
2432;1067;20;22;320;8;10
2496;1068;20;22;321;8;10
2560;1063;21;22;317;9;10
2624;1069;21;22;322;9;10
2688;1067;20;22;320;8;10
2752;1068;20;22;321;8;10
2816;1064;21;22;318;9;10
2880;1068;21;22;321;9;10
2944;1067;21;22;320;9;10
3008;1069;21;22;322;9;10
3072;1060;20;22;315;8;10
3136;876;18;22;257;8;10
3200;875;17;22;256;7;10
3264;876;17;22;257;7;10
3328;872;17;22;254;7;10
3392;876;18;22;257;8;10
3456;875;17;22;256;7;10
3520;876;17;22;257;7;10
3584;872;17;22;254;7;10
3648;876;18;22;257;8;10
3712;875;17;22;256;7;10
3776;876;17;22;257;7;10
3840;872;17;22;254;7;10
3904;683;14;22;192;6;10
3968;683;14;22;192;6;10
4032;683;14;22;192;6;10
4096;434;10;22;108;4;10
