round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
256;2799;14;14;1025;7;7
512;2798;13;14;1024;6;7
768;2799;13;14;1025;6;7
1024;2795;14;14;1022;7;7
1280;2799;14;14;1025;7;7
1536;2798;13;14;1024;6;7
1792;2799;13;14;1025;6;7
2048;2795;14;14;1022;7;7
2304;2799;14;14;1025;7;7
2560;2798;13;14;1024;6;7
2816;2799;13;14;1025;6;7
3072;2795;14;14;1022;7;7
3328;2799;14;14;1025;7;7
3584;2798;13;14;1024;6;7
3840;2799;13;14;1025;6;7
4096;2795;14;14;1022;7;7
4352;2799;14;14;1025;7;7
4608;2798;13;14;1024;6;7
4864;2799;13;14;1025;6;7
5120;2795;14;14;1022;7;7
5376;2799;14;14;1025;7;7
5632;2798;13;14;1024;6;7
5888;2799;13;14;1025;6;7
6144;2795;14;14;1022;7;7
6400;2799;14;14;1025;7;7
6656;2798;13;14;1024;6;7
6912;2799;13;14;1025;6;7
7168;2795;14;14;1022;7;7
7424;2799;14;14;1025;7;7
7680;2798;13;14;1024;6;7
7936;2799;13;14;1025;6;7
8192;2795;14;14;1022;7;7
8448;2799;14;14;1025;7;7
8704;2798;13;14;1024;6;7
8960;2799;13;14;1025;6;7
9216;2795;14;14;1022;7;7
9472;2799;14;14;1025;7;7
9728;2798;13;14;1024;6;7
9984;2799;13;14;1025;6;7
10240;2795;14;14;1022;7;7
10496;2799;14;14;1025;7;7
10752;2798;13;14;1024;6;7
11008;2799;13;14;1025;6;7
11264;2795;14;14;1022;7;7
11520;2799;14;14;1025;7;7
11776;2798;13;14;1024;6;7
12032;2799;13;14;1025;6;7
12288;2795;14;14;1022;7;7
12544;2799;14;14;1025;7;7
12800;2798;13;14;1024;6;7
13056;2799;13;14;1025;6;7
13312;2795;14;14;1022;7;7
13568;2799;14;14;1025;7;7
13824;2798;13;14;1024;6;7
14080;2799;13;14;1025;6;7
14336;2795;14;14;1022;7;7
14592;2799;14;14;1025;7;7
14848;2798;13;14;1024;6;7
15104;2799;13;14;1025;6;7
15360;2795;14;14;1022;7;7
15616;2030;10;14;768;5;7
15872;2030;10;14;768;5;7
16128;2030;10;14;768;5;7
16384;1600;10;14;624;5;7
