round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;2048;2;2;0;0;0
2048;2048;2;2;0;0;0
3072;2048;2;2;0;0;0
4096;2048;2;2;0;0;0
5120;2048;2;2;0;0;0
6144;2048;2;2;0;0;0
7168;2048;2;2;0;0;0
8192;2048;2;2;0;0;0
9216;2048;2;2;0;0;0
10240;2048;2;2;0;0;0
11264;2048;2;2;0;0;0
12288;2048;2;2;0;0;0
13312;2048;2;2;0;0;0
14336;2048;2;2;0;0;0
15360;2048;2;2;0;0;0
16384;2048;2;2;0;0;0
17408;2048;2;2;0;0;0
18432;2048;2;2;0;0;0
19456;2048;2;2;0;0;0
20480;2048;2;2;0;0;0
21504;2048;2;2;0;0;0
22528;2048;2;2;0;0;0
23552;2048;2;2;0;0;0
24576;2048;2;2;0;0;0
25600;2048;2;2;0;0;0
26624;2048;2;2;0;0;0
27648;2048;2;2;0;0;0
28672;2048;2;2;0;0;0
29696;2048;2;2;0;0;0
30720;2048;2;2;0;0;0
31744;2048;2;2;0;0;0
32768;2048;2;2;0;0;0
33792;2048;2;2;0;0;0
34816;2048;2;2;0;0;0
35840;2048;2;2;0;0;0
36864;2048;2;2;0;0;0
37888;2048;2;2;0;0;0
38912;2048;2;2;0;0;0
39936;2048;2;2;0;0;0
40960;2048;2;2;0;0;0
41984;2048;2;2;0;0;0
43008;2048;2;2;0;0;0
44032;2048;2;2;0;0;0
45056;2048;2;2;0;0;0
46080;2048;2;2;0;0;0
47104;2048;2;2;0;0;0
48128;2048;2;2;0;0;0
49152;2048;2;2;0;0;0
50176;2048;2;2;0;0;0
51200;2048;2;2;0;0;0
52224;2048;2;2;0;0;0
53248;2048;2;2;0;0;0
54272;2048;2;2;0;0;0
55296;2048;2;2;0;0;0
56320;2048;2;2;0;0;0
57344;2048;2;2;0;0;0
58368;2048;2;2;0;0;0
59392;2048;2;2;0;0;0
60416;2048;2;2;0;0;0
61440;2048;2;2;0;0;0
62464;2048;2;2;0;0;0
63488;2048;2;2;0;0;0
64512;2048;2;2;0;0;0
65536;2048;2;2;0;0;0
