round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1;30;30;30;14;14;14
2;23;23;30;7;7;14
3;23;23;30;7;7;14
4;21;21;30;6;6;14
5;24;24;30;8;8;14
6;29;29;30;13;13;14
7;17;17;30;1;1;14
8;21;21;30;6;6;14
9;24;24;30;8;8;14
10;29;29;30;13;13;14
11;17;17;30;1;1;14
12;27;27;30;12;12;14
13;24;24;30;8;8;14
14;23;23;30;7;7;14
15;17;17;30;1;1;14
16;19;19;30;5;5;14
17;25;25;30;9;9;14
18;28;28;30;12;12;14
19;18;18;30;2;2;14
20;26;26;30;11;11;14
21;24;24;30;8;8;14
22;24;24;30;8;8;14
23;17;17;30;1;1;14
24;26;26;30;11;11;14
25;24;24;30;8;8;14
26;24;24;30;8;8;14
27;22;22;30;6;6;14
28;22;22;30;7;7;14
29;29;29;30;13;13;14
30;18;18;30;2;2;14
31;17;17;30;1;1;14
32;19;19;30;5;5;14
33;25;25;30;9;9;14
34;28;28;30;12;12;14
35;18;18;30;2;2;14
36;26;26;30;11;11;14
37;24;24;30;8;8;14
38;24;24;30;8;8;14
39;17;17;30;1;1;14
40;26;26;30;11;11;14
41;24;24;30;8;8;14
42;24;24;30;8;8;14
43;22;22;30;6;6;14
44;22;22;30;7;7;14
45;29;29;30;13;13;14
46;18;18;30;2;2;14
47;17;17;30;1;1;14
48;24;24;30;10;10;14
49;25;25;30;9;9;14
50;23;23;30;7;7;14
51;23;23;30;7;7;14
52;21;21;30;6;6;14
53;29;29;30;13;13;14
54;19;19;30;3;3;14
55;22;22;30;6;6;14
56;21;21;30;6;6;14
57;29;29;30;13;13;14
58;19;19;30;3;3;14
59;27;27;30;11;11;14
60;22;22;30;7;7;14
61;24;24;30;8;8;14
62;18;18;30;2;2;14
63;17;17;30;1;1;14
64;17;17;30;4;4;14
65;26;26;30;10;10;14
66;27;27;30;11;11;14
67;19;19;30;3;3;14
68;25;25;30;10;10;14
69;24;24;30;8;8;14
70;25;25;30;9;9;14
71;17;17;30;1;1;14
72;25;25;30;10;10;14
73;24;24;30;8;8;14
74;25;25;30;9;9;14
75;21;21;30;5;5;14
76;23;23;30;8;8;14
77;28;28;30;12;12;14
78;19;19;30;3;3;14
79;17;17;30;1;1;14
80;23;23;30;9;9;14
81;25;25;30;9;9;14
82;24;24;30;8;8;14
83;22;22;30;6;6;14
84;22;22;30;7;7;14
85;28;28;30;12;12;14
86;20;20;30;4;4;14
87;21;21;30;5;5;14
88;22;22;30;7;7;14
89;28;28;30;12;12;14
90;20;20;30;4;4;14
91;26;26;30;10;10;14
92;22;22;30;7;7;14
93;25;25;30;9;9;14
94;18;18;30;2;2;14
95;17;17;30;1;1;14
96;23;23;30;9;9;14
97;25;25;30;9;9;14
98;24;24;30;8;8;14
99;22;22;30;6;6;14
100;22;22;30;7;7;14
101;28;28;30;12;12;14
102;20;20;30;4;4;14
103;21;21;30;5;5;14
104;22;22;30;7;7;14
105;28;28;30;12;12;14
106;20;20;30;4;4;14
107;26;26;30;10;10;14
108;22;22;30;7;7;14
109;25;25;30;9;9;14
110;18;18;30;2;2;14
111;21;21;30;5;5;14
112;20;20;30;6;6;14
113;29;29;30;13;13;14
114;19;19;30;3;3;14
115;27;27;30;11;11;14
116;21;21;30;6;6;14
117;25;25;30;9;9;14
118;19;19;30;3;3;14
119;26;26;30;10;10;14
120;21;21;30;6;6;14
121;25;25;30;9;9;14
122;23;23;30;7;7;14
123;23;23;30;7;7;14
124;26;26;30;11;11;14
125;20;20;30;4;4;14
126;18;18;30;2;2;14
127;17;17;30;1;1;14
128;17;17;30;4;4;14
129;26;26;30;10;10;14
130;27;27;30;11;11;14
131;19;19;30;3;3;14
132;25;25;30;10;10;14
133;24;24;30;8;8;14
134;25;25;30;9;9;14
135;17;17;30;1;1;14
136;25;25;30;10;10;14
137;24;24;30;8;8;14
138;25;25;30;9;9;14
139;21;21;30;5;5;14
140;23;23;30;8;8;14
141;28;28;30;12;12;14
142;19;19;30;3;3;14
143;17;17;30;1;1;14
144;23;23;30;9;9;14
145;25;25;30;9;9;14
146;24;24;30;8;8;14
147;22;22;30;6;6;14
148;22;22;30;7;7;14
149;28;28;30;12;12;14
150;20;20;30;4;4;14
151;21;21;30;5;5;14
152;22;22;30;7;7;14
153;28;28;30;12;12;14
154;20;20;30;4;4;14
155;26;26;30;10;10;14
156;22;22;30;7;7;14
157;25;25;30;9;9;14
158;18;18;30;2;2;14
159;17;17;30;1;1;14
160;23;23;30;9;9;14
161;25;25;30;9;9;14
162;24;24;30;8;8;14
163;22;22;30;6;6;14
164;22;22;30;7;7;14
165;28;28;30;12;12;14
166;20;20;30;4;4;14
167;21;21;30;5;5;14
168;22;22;30;7;7;14
169;28;28;30;12;12;14
170;20;20;30;4;4;14
171;26;26;30;10;10;14
172;22;22;30;7;7;14
173;25;25;30;9;9;14
174;18;18;30;2;2;14
175;21;21;30;5;5;14
176;20;20;30;6;6;14
177;29;29;30;13;13;14
178;19;19;30;3;3;14
179;27;27;30;11;11;14
180;21;21;30;6;6;14
181;25;25;30;9;9;14
182;19;19;30;3;3;14
183;26;26;30;10;10;14
184;21;21;30;6;6;14
185;25;25;30;9;9;14
186;23;23;30;7;7;14
187;23;23;30;7;7;14
188;26;26;30;11;11;14
189;20;20;30;4;4;14
190;18;18;30;2;2;14
191;17;17;30;1;1;14
192;21;21;30;8;8;14
193;26;26;30;10;10;14
194;23;23;30;7;7;14
195;23;23;30;7;7;14
196;21;21;30;6;6;14
197;28;28;30;12;12;14
198;21;21;30;5;5;14
199;21;21;30;5;5;14
200;21;21;30;6;6;14
201;28;28;30;12;12;14
202;21;21;30;5;5;14
203;25;25;30;9;9;14
204;23;23;30;8;8;14
205;24;24;30;8;8;14
206;19;19;30;3;3;14
207;21;21;30;5;5;14
208;19;19;30;5;5;14
209;29;29;30;13;13;14
210;20;20;30;4;4;14
211;26;26;30;10;10;14
212;22;22;30;7;7;14
213;24;24;30;8;8;14
214;20;20;30;4;4;14
215;25;25;30;9;9;14
216;22;22;30;7;7;14
217;24;24;30;8;8;14
218;24;24;30;8;8;14
219;22;22;30;6;6;14
220;26;26;30;11;11;14
221;21;21;30;5;5;14
222;18;18;30;2;2;14
223;21;21;30;5;5;14
224;19;19;30;5;5;14
225;29;29;30;13;13;14
226;20;20;30;4;4;14
227;26;26;30;10;10;14
228;22;22;30;7;7;14
229;24;24;30;8;8;14
230;20;20;30;4;4;14
231;25;25;30;9;9;14
232;22;22;30;7;7;14
233;24;24;30;8;8;14
234;24;24;30;8;8;14
235;22;22;30;6;6;14
236;26;26;30;11;11;14
237;21;21;30;5;5;14
238;18;18;30;2;2;14
239;25;25;30;9;9;14
240;20;20;30;6;6;14
241;25;25;30;9;9;14
242;23;23;30;7;7;14
243;23;23;30;7;7;14
244;25;25;30;10;10;14
245;21;21;30;5;5;14
246;23;23;30;7;7;14
247;22;22;30;6;6;14
248;25;25;30;10;10;14
249;21;21;30;5;5;14
250;27;27;30;11;11;14
251;23;23;30;7;7;14
252;22;22;30;7;7;14
253;20;20;30;4;4;14
254;18;18;30;2;2;14
255;17;17;30;1;1;14
256;15;15;30;3;3;14
257;27;27;30;11;11;14
258;26;26;30;10;10;14
259;20;20;30;4;4;14
260;24;24;30;9;9;14
261;24;24;30;8;8;14
262;26;26;30;10;10;14
263;17;17;30;1;1;14
264;24;24;30;9;9;14
265;24;24;30;8;8;14
266;26;26;30;10;10;14
267;20;20;30;4;4;14
268;24;24;30;9;9;14
269;27;27;30;11;11;14
270;20;20;30;4;4;14
271;17;17;30;1;1;14
272;22;22;30;8;8;14
273;25;25;30;9;9;14
274;25;25;30;9;9;14
275;21;21;30;5;5;14
276;23;23;30;8;8;14
277;27;27;30;11;11;14
278;21;21;30;5;5;14
279;20;20;30;4;4;14
280;23;23;30;8;8;14
281;27;27;30;11;11;14
282;21;21;30;5;5;14
283;25;25;30;9;9;14
284;22;22;30;7;7;14
285;26;26;30;10;10;14
286;18;18;30;2;2;14
287;17;17;30;1;1;14
288;22;22;30;8;8;14
289;25;25;30;9;9;14
290;25;25;30;9;9;14
291;21;21;30;5;5;14
292;23;23;30;8;8;14
293;27;27;30;11;11;14
294;21;21;30;5;5;14
295;20;20;30;4;4;14
296;23;23;30;8;8;14
297;27;27;30;11;11;14
298;21;21;30;5;5;14
299;25;25;30;9;9;14
300;22;22;30;7;7;14
301;26;26;30;10;10;14
302;18;18;30;2;2;14
303;20;20;30;4;4;14
304;21;21;30;7;7;14
305;28;28;30;12;12;14
306;20;20;30;4;4;14
307;26;26;30;10;10;14
308;21;21;30;6;6;14
309;26;26;30;10;10;14
310;19;19;30;3;3;14
311;25;25;30;9;9;14
312;21;21;30;6;6;14
313;26;26;30;10;10;14
314;22;22;30;6;6;14
315;24;24;30;8;8;14
316;25;25;30;10;10;14
317;21;21;30;5;5;14
318;18;18;30;2;2;14
319;17;17;30;1;1;14
320;20;20;30;7;7;14
321;26;26;30;10;10;14
322;24;24;30;8;8;14
323;22;22;30;6;6;14
324;22;22;30;7;7;14
325;27;27;30;11;11;14
326;22;22;30;6;6;14
327;20;20;30;4;4;14
328;22;22;30;7;7;14
329;27;27;30;11;11;14
330;22;22;30;6;6;14
331;24;24;30;8;8;14
332;23;23;30;8;8;14
333;25;25;30;9;9;14
334;19;19;30;3;3;14
335;20;20;30;4;4;14
336;20;20;30;6;6;14
337;28;28;30;12;12;14
338;21;21;30;5;5;14
339;25;25;30;9;9;14
340;22;22;30;7;7;14
341;25;25;30;9;9;14
342;20;20;30;4;4;14
343;24;24;30;8;8;14
344;22;22;30;7;7;14
345;25;25;30;9;9;14
346;23;23;30;7;7;14
347;23;23;30;7;7;14
348;25;25;30;10;10;14
349;22;22;30;6;6;14
350;18;18;30;2;2;14
351;20;20;30;4;4;14
352;20;20;30;6;6;14
353;28;28;30;12;12;14
354;21;21;30;5;5;14
355;25;25;30;9;9;14
356;22;22;30;7;7;14
357;25;25;30;9;9;14
358;20;20;30;4;4;14
359;24;24;30;8;8;14
360;22;22;30;7;7;14
361;25;25;30;9;9;14
362;23;23;30;7;7;14
363;23;23;30;7;7;14
364;25;25;30;10;10;14
365;22;22;30;6;6;14
366;18;18;30;2;2;14
367;24;24;30;8;8;14
368;20;20;30;6;6;14
369;26;26;30;10;10;14
370;22;22;30;6;6;14
371;24;24;30;8;8;14
372;24;24;30;9;9;14
373;22;22;30;6;6;14
374;22;22;30;6;6;14
375;23;23;30;7;7;14
376;24;24;30;9;9;14
377;22;22;30;6;6;14
378;26;26;30;10;10;14
379;23;23;30;7;7;14
380;23;23;30;8;8;14
381;20;20;30;4;4;14
382;18;18;30;2;2;14
383;17;17;30;1;1;14
384;20;20;30;7;7;14
385;26;26;30;10;10;14
386;24;24;30;8;8;14
387;22;22;30;6;6;14
388;22;22;30;7;7;14
389;27;27;30;11;11;14
390;22;22;30;6;6;14
391;20;20;30;4;4;14
392;22;22;30;7;7;14
393;27;27;30;11;11;14
394;22;22;30;6;6;14
395;24;24;30;8;8;14
396;23;23;30;8;8;14
397;25;25;30;9;9;14
398;19;19;30;3;3;14
399;20;20;30;4;4;14
400;20;20;30;6;6;14
401;28;28;30;12;12;14
402;21;21;30;5;5;14
403;25;25;30;9;9;14
404;22;22;30;7;7;14
405;25;25;30;9;9;14
406;20;20;30;4;4;14
407;24;24;30;8;8;14
408;22;22;30;7;7;14
409;25;25;30;9;9;14
410;23;23;30;7;7;14
411;23;23;30;7;7;14
412;25;25;30;10;10;14
413;22;22;30;6;6;14
414;18;18;30;2;2;14
415;20;20;30;4;4;14
416;20;20;30;6;6;14
417;28;28;30;12;12;14
418;21;21;30;5;5;14
419;25;25;30;9;9;14
420;22;22;30;7;7;14
421;25;25;30;9;9;14
422;20;20;30;4;4;14
423;24;24;30;8;8;14
424;22;22;30;7;7;14
425;25;25;30;9;9;14
426;23;23;30;7;7;14
427;23;23;30;7;7;14
428;25;25;30;10;10;14
429;22;22;30;6;6;14
430;18;18;30;2;2;14
431;24;24;30;8;8;14
432;20;20;30;6;6;14
433;26;26;30;10;10;14
434;22;22;30;6;6;14
435;24;24;30;8;8;14
436;24;24;30;9;9;14
437;22;22;30;6;6;14
438;22;22;30;6;6;14
439;23;23;30;7;7;14
440;24;24;30;9;9;14
441;22;22;30;6;6;14
442;26;26;30;10;10;14
443;23;23;30;7;7;14
444;23;23;30;8;8;14
445;20;20;30;4;4;14
446;18;18;30;2;2;14
447;20;20;30;4;4;14
448;18;18;30;5;5;14
449;29;29;30;13;13;14
450;20;20;30;4;4;14
451;26;26;30;10;10;14
452;21;21;30;6;6;14
453;25;25;30;9;9;14
454;21;21;30;5;5;14
455;24;24;30;8;8;14
456;21;21;30;6;6;14
457;25;25;30;9;9;14
458;24;24;30;8;8;14
459;22;22;30;6;6;14
460;26;26;30;11;11;14
461;21;21;30;5;5;14
462;19;19;30;3;3;14
463;24;24;30;8;8;14
464;19;19;30;5;5;14
465;26;26;30;10;10;14
466;23;23;30;7;7;14
467;23;23;30;7;7;14
468;25;25;30;10;10;14
469;21;21;30;5;5;14
470;23;23;30;7;7;14
471;22;22;30;6;6;14
472;25;25;30;10;10;14
473;21;21;30;5;5;14
474;27;27;30;11;11;14
475;22;22;30;6;6;14
476;23;23;30;8;8;14
477;21;21;30;5;5;14
478;18;18;30;2;2;14
479;24;24;30;8;8;14
480;19;19;30;5;5;14
481;26;26;30;10;10;14
482;23;23;30;7;7;14
483;23;23;30;7;7;14
484;25;25;30;10;10;14
485;21;21;30;5;5;14
486;23;23;30;7;7;14
487;22;22;30;6;6;14
488;25;25;30;10;10;14
489;21;21;30;5;5;14
490;27;27;30;11;11;14
491;22;22;30;6;6;14
492;23;23;30;8;8;14
493;21;21;30;5;5;14
494;21;21;30;5;5;14
495;22;22;30;6;6;14
496;23;23;30;9;9;14
497;22;22;30;6;6;14
498;26;26;30;10;10;14
499;23;23;30;7;7;14
500;22;22;30;7;7;14
501;21;21;30;5;5;14
502;26;26;30;10;10;14
503;22;22;30;6;6;14
504;22;22;30;7;7;14
505;24;24;30;8;8;14
506;24;24;30;8;8;14
507;26;26;30;10;10;14
508;19;19;30;4;4;14
509;20;20;30;4;4;14
510;18;18;30;2;2;14
511;17;17;30;1;1;14
512;15;15;30;3;3;14
513;27;27;30;11;11;14
