round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1;6;6;6;3;3;3
2;5;5;6;2;2;3
3;5;5;6;2;2;3
4;5;5;6;2;2;3
5;5;5;6;2;2;3
6;6;6;6;3;3;3
7;4;4;6;1;1;3
8;3;3;6;1;1;3
9;6;6;6;3;3;3
10;5;5;6;2;2;3
11;5;5;6;2;2;3
12;5;5;6;2;2;3
13;5;5;6;2;2;3
14;6;6;6;3;3;3
15;4;4;6;1;1;3
16;3;3;6;1;1;3
17;6;6;6;3;3;3
18;5;5;6;2;2;3
19;5;5;6;2;2;3
20;5;5;6;2;2;3
21;5;5;6;2;2;3
22;6;6;6;3;3;3
23;4;4;6;1;1;3
24;3;3;6;1;1;3
25;6;6;6;3;3;3
26;5;5;6;2;2;3
27;5;5;6;2;2;3
28;5;5;6;2;2;3
29;5;5;6;2;2;3
30;6;6;6;3;3;3
31;4;4;6;1;1;3
32;3;3;6;1;1;3
33;6;6;6;3;3;3
34;5;5;6;2;2;3
35;5;5;6;2;2;3
36;5;5;6;2;2;3
37;5;5;6;2;2;3
38;6;6;6;3;3;3
39;4;4;6;1;1;3
40;3;3;6;1;1;3
41;6;6;6;3;3;3
42;5;5;6;2;2;3
43;5;5;6;2;2;3
44;5;5;6;2;2;3
45;5;5;6;2;2;3
46;6;6;6;3;3;3
47;4;4;6;1;1;3
48;3;3;6;1;1;3
49;6;6;6;3;3;3
50;5;5;6;2;2;3
51;5;5;6;2;2;3
52;5;5;6;2;2;3
53;5;5;6;2;2;3
54;6;6;6;3;3;3
55;4;4;6;1;1;3
56;3;3;6;1;1;3
57;2;2;6;1;1;3
58;2;2;6;1;1;3
59;2;2;6;1;1;3
60;2;2;6;1;1;3
61;2;2;6;1;1;3
62;2;2;6;1;1;3
63;2;2;6;1;1;3
64;2;2;6;1;1;3
