round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
32;161;6;6;33;2;2
64;158;6;6;31;2;2
96;161;6;6;33;2;2
128;158;6;6;31;2;2
160;161;6;6;33;2;2
192;158;6;6;31;2;2
224;161;6;6;33;2;2
256;158;6;6;31;2;2
288;161;6;6;33;2;2
320;158;6;6;31;2;2
352;161;6;6;33;2;2
384;158;6;6;31;2;2
416;161;6;6;33;2;2
448;158;6;6;31;2;2
480;161;6;6;33;2;2
512;158;6;6;31;2;2
544;161;6;6;33;2;2
576;158;6;6;31;2;2
608;161;6;6;33;2;2
640;158;6;6;31;2;2
672;161;6;6;33;2;2
704;158;6;6;31;2;2
736;161;6;6;33;2;2
768;158;6;6;31;2;2
800;161;6;6;33;2;2
832;158;6;6;31;2;2
864;161;6;6;33;2;2
896;158;6;6;31;2;2
928;161;6;6;33;2;2
960;158;6;6;31;2;2
992;161;6;6;33;2;2
1024;158;6;6;31;2;2
1056;161;6;6;33;2;2
1088;158;6;6;31;2;2
1120;161;6;6;33;2;2
1152;158;6;6;31;2;2
1184;161;6;6;33;2;2
1216;158;6;6;31;2;2
1248;161;6;6;33;2;2
1280;158;6;6;31;2;2
1312;161;6;6;33;2;2
1344;158;6;6;31;2;2
1376;161;6;6;33;2;2
1408;158;6;6;31;2;2
1440;161;6;6;33;2;2
1472;158;6;6;31;2;2
1504;161;6;6;33;2;2
1536;158;6;6;31;2;2
1568;161;6;6;33;2;2
1600;158;6;6;31;2;2
1632;161;6;6;33;2;2
1664;158;6;6;31;2;2
1696;161;6;6;33;2;2
1728;158;6;6;31;2;2
1760;161;6;6;33;2;2
1792;158;6;6;31;2;2
1824;161;6;6;33;2;2
1856;158;6;6;31;2;2
1888;161;6;6;33;2;2
1920;158;6;6;31;2;2
1952;161;6;6;33;2;2
1984;158;6;6;31;2;2
2016;64;2;6;0;0;2
2048;64;2;6;0;0;2
