round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;14264;18;18;4097;8;8
2048;14263;17;18;4096;7;8
3072;14264;17;18;4097;7;8
4096;14262;17;18;4095;7;8
5120;14264;17;18;4097;7;8
6144;14263;17;18;4096;7;8
7168;14263;17;18;4096;7;8
8192;14260;18;18;4094;8;8
9216;14264;18;18;4097;8;8
10240;14263;17;18;4096;7;8
11264;14264;17;18;4097;7;8
12288;14262;17;18;4095;7;8
13312;14264;17;18;4097;7;8
14336;14263;17;18;4096;7;8
15360;14263;17;18;4096;7;8
16384;14260;18;18;4094;8;8
17408;14264;18;18;4097;8;8
18432;14263;17;18;4096;7;8
19456;14264;17;18;4097;7;8
20480;14262;17;18;4095;7;8
21504;14264;17;18;4097;7;8
22528;14263;17;18;4096;7;8
23552;14263;17;18;4096;7;8
24576;14260;18;18;4094;8;8
25600;14264;18;18;4097;8;8
26624;14263;17;18;4096;7;8
27648;14264;17;18;4097;7;8
28672;14262;17;18;4095;7;8
29696;14264;17;18;4097;7;8
30720;14263;17;18;4096;7;8
31744;14263;17;18;4096;7;8
32768;14260;18;18;4094;8;8
33792;14264;18;18;4097;8;8
34816;14263;17;18;4096;7;8
35840;14264;17;18;4097;7;8
36864;14262;17;18;4095;7;8
37888;14264;17;18;4097;7;8
38912;14263;17;18;4096;7;8
39936;14263;17;18;4096;7;8
40960;14260;18;18;4094;8;8
41984;14264;18;18;4097;8;8
43008;14263;17;18;4096;7;8
44032;14264;17;18;4097;7;8
45056;14262;17;18;4095;7;8
46080;14264;17;18;4097;7;8
47104;14263;17;18;4096;7;8
48128;14263;17;18;4096;7;8
49152;14260;18;18;4094;8;8
50176;14264;18;18;4097;8;8
51200;14263;17;18;4096;7;8
52224;14264;17;18;4097;7;8
53248;14262;17;18;4095;7;8
54272;14264;17;18;4097;7;8
55296;14263;17;18;4096;7;8
56320;14263;17;18;4096;7;8
57344;14260;18;18;4094;8;8
58368;11191;14;18;3072;6;8
59392;11191;14;18;3072;6;8
60416;11191;14;18;3072;6;8
61440;11191;14;18;3072;6;8
62464;11191;14;18;3072;6;8
63488;11191;14;18;3072;6;8
64512;11191;14;18;3072;6;8
65536;7690;10;18;1904;4;8
