round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
8;16;2;2;0;0;0
16;16;2;2;0;0;0
24;16;2;2;0;0;0
32;16;2;2;0;0;0
40;16;2;2;0;0;0
48;16;2;2;0;0;0
56;16;2;2;0;0;0
64;16;2;2;0;0;0
72;16;2;2;0;0;0
80;16;2;2;0;0;0
88;16;2;2;0;0;0
96;16;2;2;0;0;0
104;16;2;2;0;0;0
112;16;2;2;0;0;0
120;16;2;2;0;0;0
128;16;2;2;0;0;0
136;16;2;2;0;0;0
144;16;2;2;0;0;0
152;16;2;2;0;0;0
160;16;2;2;0;0;0
168;16;2;2;0;0;0
176;16;2;2;0;0;0
184;16;2;2;0;0;0
192;16;2;2;0;0;0
200;16;2;2;0;0;0
208;16;2;2;0;0;0
216;16;2;2;0;0;0
224;16;2;2;0;0;0
232;16;2;2;0;0;0
240;16;2;2;0;0;0
248;16;2;2;0;0;0
256;16;2;2;0;0;0
264;16;2;2;0;0;0
272;16;2;2;0;0;0
280;16;2;2;0;0;0
288;16;2;2;0;0;0
296;16;2;2;0;0;0
304;16;2;2;0;0;0
312;16;2;2;0;0;0
320;16;2;2;0;0;0
328;16;2;2;0;0;0
336;16;2;2;0;0;0
344;16;2;2;0;0;0
352;16;2;2;0;0;0
360;16;2;2;0;0;0
368;16;2;2;0;0;0
376;16;2;2;0;0;0
384;16;2;2;0;0;0
392;16;2;2;0;0;0
400;16;2;2;0;0;0
408;16;2;2;0;0;0
416;16;2;2;0;0;0
424;16;2;2;0;0;0
432;16;2;2;0;0;0
440;16;2;2;0;0;0
448;16;2;2;0;0;0
456;16;2;2;0;0;0
464;16;2;2;0;0;0
472;16;2;2;0;0;0
480;16;2;2;0;0;0
488;16;2;2;0;0;0
496;16;2;2;0;0;0
504;16;2;2;0;0;0
512;16;2;2;0;0;0
