round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;32;2;2;0;0;0
32;32;2;2;0;0;0
48;32;2;2;0;0;0
64;32;2;2;0;0;0
80;32;2;2;0;0;0
96;32;2;2;0;0;0
112;32;2;2;0;0;0
128;32;2;2;0;0;0
144;32;2;2;0;0;0
160;32;2;2;0;0;0
176;32;2;2;0;0;0
192;32;2;2;0;0;0
208;32;2;2;0;0;0
224;32;2;2;0;0;0
240;32;2;2;0;0;0
256;32;2;2;0;0;0
272;32;2;2;0;0;0
288;32;2;2;0;0;0
304;32;2;2;0;0;0
320;32;2;2;0;0;0
336;32;2;2;0;0;0
352;32;2;2;0;0;0
368;32;2;2;0;0;0
384;32;2;2;0;0;0
400;32;2;2;0;0;0
416;32;2;2;0;0;0
432;32;2;2;0;0;0
448;32;2;2;0;0;0
464;32;2;2;0;0;0
480;32;2;2;0;0;0
496;32;2;2;0;0;0
512;32;2;2;0;0;0
528;32;2;2;0;0;0
544;32;2;2;0;0;0
560;32;2;2;0;0;0
576;32;2;2;0;0;0
592;32;2;2;0;0;0
608;32;2;2;0;0;0
624;32;2;2;0;0;0
640;32;2;2;0;0;0
656;32;2;2;0;0;0
672;32;2;2;0;0;0
688;32;2;2;0;0;0
704;32;2;2;0;0;0
720;32;2;2;0;0;0
736;32;2;2;0;0;0
752;32;2;2;0;0;0
768;32;2;2;0;0;0
784;32;2;2;0;0;0
800;32;2;2;0;0;0
816;32;2;2;0;0;0
832;32;2;2;0;0;0
848;32;2;2;0;0;0
864;32;2;2;0;0;0
880;32;2;2;0;0;0
896;32;2;2;0;0;0
912;32;2;2;0;0;0
928;32;2;2;0;0;0
944;32;2;2;0;0;0
960;32;2;2;0;0;0
976;32;2;2;0;0;0
992;32;2;2;0;0;0
1008;32;2;2;0;0;0
1024;32;2;2;0;0;0
