round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
64;696;14;14;193;6;6
128;695;13;14;192;5;6
192;696;13;14;193;5;6
256;694;13;14;191;5;6
320;696;13;14;193;5;6
384;695;13;14;192;5;6
448;695;13;14;192;5;6
512;692;14;14;190;6;6
576;696;14;14;193;6;6
640;695;13;14;192;5;6
704;696;13;14;193;5;6
768;694;13;14;191;5;6
832;696;13;14;193;5;6
896;695;13;14;192;5;6
960;695;13;14;192;5;6
1024;692;14;14;190;6;6
1088;696;14;14;193;6;6
1152;695;13;14;192;5;6
1216;696;13;14;193;5;6
1280;694;13;14;191;5;6
1344;696;13;14;193;5;6
1408;695;13;14;192;5;6
1472;695;13;14;192;5;6
1536;692;14;14;190;6;6
1600;696;14;14;193;6;6
1664;695;13;14;192;5;6
1728;696;13;14;193;5;6
1792;694;13;14;191;5;6
1856;696;13;14;193;5;6
1920;695;13;14;192;5;6
1984;695;13;14;192;5;6
2048;692;14;14;190;6;6
2112;696;14;14;193;6;6
2176;695;13;14;192;5;6
2240;696;13;14;193;5;6
2304;694;13;14;191;5;6
2368;696;13;14;193;5;6
2432;695;13;14;192;5;6
2496;695;13;14;192;5;6
2560;692;14;14;190;6;6
2624;696;14;14;193;6;6
2688;695;13;14;192;5;6
2752;696;13;14;193;5;6
2816;694;13;14;191;5;6
2880;696;13;14;193;5;6
2944;695;13;14;192;5;6
3008;695;13;14;192;5;6
3072;692;14;14;190;6;6
3136;696;14;14;193;6;6
3200;695;13;14;192;5;6
3264;696;13;14;193;5;6
3328;694;13;14;191;5;6
3392;696;13;14;193;5;6
3456;695;13;14;192;5;6
3520;695;13;14;192;5;6
3584;692;14;14;190;6;6
3648;503;10;14;128;4;6
3712;503;10;14;128;4;6
3776;503;10;14;128;4;6
3840;503;10;14;128;4;6
3904;503;10;14;128;4;6
3968;503;10;14;128;4;6
4032;503;10;14;128;4;6
4096;289;6;14;56;2;6
