round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;47110;62;62;15365;30;30
2048;47103;60;62;15359;28;30
3072;47110;59;62;15365;27;30
4096;47097;60;62;15354;28;30
5120;47110;59;62;15365;27;30
6144;47103;59;62;15359;27;30
7168;47107;59;62;15362;27;30
8192;47095;60;62;15353;28;30
9216;47110;60;62;15365;28;30
10240;47103;58;62;15359;26;30
11264;47108;58;62;15363;26;30
12288;47099;59;62;15356;27;30
13312;47108;59;62;15363;27;30
14336;47103;59;62;15359;27;30
15360;47109;60;62;15364;28;30
16384;47091;58;62;15350;26;30
17408;47110;61;62;15365;29;30
18432;47103;59;62;15359;27;30
19456;47109;58;62;15364;26;30
20480;47098;59;62;15355;27;30
21504;47109;59;62;15364;27;30
22528;47103;58;62;15359;26;30
23552;47108;59;62;15363;27;30
24576;47095;59;62;15353;27;30
25600;47109;60;62;15364;28;30
26624;47103;58;62;15359;26;30
27648;47109;59;62;15364;27;30
28672;47098;58;62;15355;26;30
29696;47109;60;62;15364;28;30
30720;47103;58;62;15359;26;30
31744;47109;59;62;15364;27;30
32768;47088;57;62;15348;25;30
33792;44037;58;62;14340;28;30
34816;44031;56;62;14335;26;30
35840;44037;55;62;14340;25;30
36864;44026;56;62;14331;26;30
37888;44037;56;62;14340;26;30
38912;44031;55;62;14335;25;30
39936;44035;55;62;14338;25;30
40960;44024;56;62;14330;26;30
41984;44037;57;62;14340;27;30
43008;44031;55;62;14335;25;30
44032;44036;55;62;14339;25;30
45056;44027;55;62;14332;25;30
46080;44036;56;62;14339;26;30
47104;44031;55;62;14335;25;30
48128;44036;56;62;14339;26;30
49152;44021;55;62;14328;25;30
50176;40964;54;62;13315;26;30
51200;40959;52;62;13311;24;30
52224;40964;52;62;13315;24;30
53248;40955;52;62;13308;24;30
54272;40964;53;62;13315;25;30
55296;40959;51;62;13311;23;30
56320;40963;52;62;13314;24;30
57344;40953;52;62;13307;24;30
58368;37891;50;62;12290;24;30
59392;37887;48;62;12287;22;30
60416;37891;49;62;12290;23;30
61440;37884;48;62;12285;22;30
62464;34818;46;62;11265;22;30
63488;34815;45;62;11263;21;30
64512;31745;42;62;10240;20;30
65536;25617;38;62;8194;18;30
