round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
2;11;6;6;5;3;3
4;10;5;6;4;2;3
6;11;6;6;5;3;3
8;9;5;6;3;2;3
10;11;6;6;5;3;3
12;10;6;6;4;3;3
14;10;5;6;4;2;3
16;7;4;6;2;1;3
18;11;6;6;5;3;3
20;10;5;6;4;2;3
22;11;6;6;5;3;3
24;9;5;6;3;2;3
26;11;6;6;5;3;3
28;10;6;6;4;3;3
30;10;5;6;4;2;3
32;7;4;6;2;1;3
34;11;6;6;5;3;3
36;10;5;6;4;2;3
38;11;6;6;5;3;3
40;9;5;6;3;2;3
42;11;6;6;5;3;3
44;10;6;6;4;3;3
46;10;5;6;4;2;3
48;7;4;6;2;1;3
50;11;6;6;5;3;3
52;10;5;6;4;2;3
54;11;6;6;5;3;3
56;9;5;6;3;2;3
58;11;6;6;5;3;3
60;10;6;6;4;3;3
62;10;5;6;4;2;3
64;7;4;6;2;1;3
66;11;6;6;5;3;3
68;10;5;6;4;2;3
70;11;6;6;5;3;3
72;9;5;6;3;2;3
74;11;6;6;5;3;3
76;10;6;6;4;3;3
78;10;5;6;4;2;3
80;7;4;6;2;1;3
82;11;6;6;5;3;3
84;10;5;6;4;2;3
86;11;6;6;5;3;3
88;9;5;6;3;2;3
90;11;6;6;5;3;3
92;10;6;6;4;3;3
94;10;5;6;4;2;3
96;7;4;6;2;1;3
98;11;6;6;5;3;3
100;10;5;6;4;2;3
102;11;6;6;5;3;3
104;9;5;6;3;2;3
106;11;6;6;5;3;3
108;10;6;6;4;3;3
110;10;5;6;4;2;3
112;7;4;6;2;1;3
114;4;2;6;2;1;3
116;4;2;6;2;1;3
118;4;2;6;2;1;3
120;4;2;6;2;1;3
122;4;2;6;2;1;3
124;4;2;6;2;1;3
126;4;2;6;2;1;3
128;4;2;6;2;1;3
