timePerInitStep
1881736;120431151
1824993;116799578
1829828;117109000
1791245;114639711
1839762;117744798
1790131;114568385
1822475;116638442
1788447;114460621
1813271;116049348
1814353;116118621
1815099;116166352
1801404;115289879
1830012;117120800
1827543;116962758
1825682;116843707
1810208;115853318
1819236;116431135
1880485;120351101
1844188;118028058
1831672;117227026
1784959;114237403
1793282;114770051
1780341;113941824
1796192;114956333
1803376;115416118
1815732;116206880
1901733;121710950
1805020;115521312
1789249;114511942
1807089;115653706
1808949;115772759
1816470;116254090
1793442;114780315
1863239;119247305
1810601;115878466
1786354;114326696
1818779;116401878
1813551;116067302
1799464;115165697
1832450;117276804
1794933;114875773
1819733;116462945
1801821;115316568
1828633;117032544
1806383;115608549
1805285;115538244
1822387;116632803
1812052;115971346
1807682;115691681
1827126;116936072
1805461;115549532
1834238;117391236
1817953;116349026
1832610;117287070
1800787;115250368
1823269;116689244
1832867;117303491
1789778;114545806
1813503;116064222
1851388;118488871
1813495;116063711
1794084;114821376
1833797;117363014
