timePerInitStep
1817286;1860900898
1802152;1845403699
1797935;1841086042
1802103;1845353913
1807351;1850728163
1805563;1848897239
1804956;1848275293
1792172;1835184786
1802557;1845818840
1871035;1915940559
1846285;1890595977
1823325;1867085396
1799648;1842840503
1788781;1831711773
1802558;1845820380
1803423;1846706077
1810391;1853840428
1803328;1846608065
1794841;1837917835
1803205;1846482344
1810353;1853801945
1804880;1848197810
1799970;1843169437
1805381;1848710961
1801523;1844760208
1805349;1848677613
1802877;1846146742
1808767;1852177819
1806930;1850297113
1793355;1836396335
1803262;1846540326
1808888;1852302000
1807955;1851345996
1808268;1851666716
1801261;1844491828
1804025;1847321857
1804565;1847875547
1809728;1853162044
1813136;1856651993
1796682;1839802642
1800209;1843414713
1799181;1842361729
1805225;1848551374
1797091;1840221374
1834150;1878170000
1842470;1886689859
1843530;1887775693
1797262;1840396870
1793620;1836667284
1808949;1852364091
1804943;1848262464
1798205;1841362626
1808413;1851815015
1823710;1867480015
1809378;1852803863
1808986;1852402578
1794466;1837533484
1809791;1853226703
1807939;1851329576
1807132;1850503403
1798881;1842054868
1799883;1843081171
1795736;1838833814
