rounds;minSpace;maxSpace
432;11;19
433;11;12
434;12;13
435;12;13
436;13;16
437;13;16
438;14;18
439;14;17
440;12;19
441;12;13
442;13;16
443;14;17
444;14;18
445;14;17
446;15;19
447;15;18
448;9;20
449;9;10
450;10;11
451;10;11
452;10;12
453;10;12
454;11;14
455;11;12
456;10;13
457;10;11
458;11;13
459;12;14
460;11;16
461;11;13
462;12;15
463;12;13
464;10;14
465;10;11
466;11;12
467;11;12
468;11;13
469;11;13
470;13;15
471;13;15
472;11;17
473;11;12
474;12;14
475;13;15
476;12;17
477;12;14
478;14;16
479;14;16
480;9;18
481;9;10
482;10;11
483;10;11
484;10;12
485;10;12
486;11;14
487;11;12
488;10;13
489;10;11
490;11;12
491;11;13
492;11;15
493;11;13
494;12;15
495;12;14
496;9;16
497;9;10
498;10;11
499;10;11
500;10;12
501;10;11
502;11;13
503;11;12
504;9;14
505;9;10
506;10;11
507;10;11
508;9;12
509;9;10
510;9;11
511;9;9
