round;minSpace;maxSpace
256;48;63
512;49;64
768;49;65
1024;49;65
1280;49;64
1536;49;65
1792;49;65
2048;48;65
2304;48;63
2560;49;64
2816;49;65
3072;48;65
3328;48;63
3584;48;64
3840;48;64
4096;46;64
4352;46;61
4608;47;62
4864;47;63
5120;47;63
5376;47;62
5632;47;63
5888;47;63
6144;45;63
6400;45;60
6656;46;61
6912;46;62
7168;45;62
7424;45;60
7680;45;61
7936;45;61
8192;41;61
8448;41;56
8704;42;57
8960;42;58
9216;42;58
9472;42;57
9728;42;58
9984;42;58
10240;41;58
10496;41;56
10752;42;57
11008;42;58
11264;41;58
11520;41;56
11776;41;57
12032;41;57
12288;38;57
12544;38;53
12800;39;54
13056;39;55
13312;39;55
13568;39;54
13824;39;55
14080;39;55
14336;37;55
14592;37;52
14848;38;53
15104;38;54
15360;36;54
15616;36;47
15872;33;47
16128;32;44
