round;minSpace;maxSpace
668;40;43
669;40;42
670;41;43
671;41;43
672;38;43
673;38;39
674;39;40
675;39;43
676;41;45
677;41;45
678;41;43
679;41;43
680;40;43
681;40;43
682;42;43
683;42;44
684;41;44
685;41;43
686;42;44
687;42;44
688;39;44
689;39;40
690;40;44
691;42;45
692;41;43
693;41;43
694;42;44
695;42;44
696;40;44
697;40;43
698;42;43
699;42;44
700;41;44
701;41;43
702;42;44
703;42;44
704;37;44
705;37;38
706;38;39
707;38;40
708;38;40
709;38;40
710;40;44
711;41;44
712;40;46
713;40;43
714;42;46
715;42;47
716;40;43
717;40;42
718;41;43
719;41;43
720;39;43
721;39;40
722;40;44
723;42;45
724;41;43
725;41;43
726;42;44
727;42;44
728;40;44
729;40;43
730;42;43
731;42;44
732;41;44
733;41;43
734;42;44
735;42;44
736;38;44
737;38;39
738;39;40
739;39;43
740;41;45
741;41;45
742;41;43
743;41;43
744;40;43
745;40;43
746;42;43
747;42;44
748;41;44
749;41;43
750;42;44
751;42;44
752;39;44
753;39;40
754;40;44
755;42;45
756;41;43
757;41;43
758;42;44
759;42;44
760;40;44
761;40;43
762;42;43
763;42;44
764;41;44
765;41;43
766;42;44
767;42;44
768;35;44
769;35;36
770;36;37
771;36;38
772;36;38
773;36;38
774;37;39
775;37;39
776;36;39
777;36;39
778;38;39
779;38;40
780;37;40
781;37;39
782;38;40
783;38;40
784;36;40
785;36;37
786;37;41
787;39;42
788;38;40
789;38;40
790;39;41
791;39;41
792;38;44
793;38;41
794;40;44
795;41;45
796;40;46
797;40;44
798;42;47
799;42;45
800;38;47
801;38;39
802;39;40
803;39;43
804;41;45
805;41;45
806;42;46
807;43;46
808;40;48
809;40;43
810;42;46
811;43;47
812;42;48
813;42;46
814;44;49
815;44;47
816;40;49
817;40;41
818;41;45
819;43;46
820;44;48
821;41;48
822;41;43
823;41;43
824;39;43
825;39;42
826;41;42
827;41;43
828;40;43
829;40;42
830;41;43
831;41;43
832;37;43
833;37;38
834;38;39
835;38;40
836;38;40
837;38;40
838;40;44
839;41;44
840;40;46
841;40;43
842;42;46
843;42;47
844;40;43
845;40;42
846;41;43
847;41;43
848;39;43
849;39;40
850;40;44
851;42;45
852;41;43
853;41;43
854;42;44
855;42;44
856;40;44
857;40;43
858;42;43
859;42;44
860;41;44
861;41;43
862;42;44
863;42;44
864;38;44
865;38;39
866;39;40
867;39;43
868;41;45
869;41;45
870;41;43
871;41;43
872;40;43
873;40;43
874;42;43
875;42;44
876;41;44
877;41;43
878;42;44
879;42;44
880;39;44
881;39;40
882;40;44
883;42;45
884;41;43
885;41;43
886;42;44
887;42;44
888;40;44
889;40;43
890;42;43
891;42;44
892;41;44
893;41;43
894;42;44
895;42;44
896;36;44
897;36;37
898;37;38
899;37;39
900;37;39
901;37;39
902;38;40
903;38;40
904;37;40
905;37;40
906;39;40
907;39;42
908;39;45
909;39;43
910;42;46
911;42;45
912;38;47
913;38;39
914;39;43
915;41;44
916;42;46
917;42;46
918;43;47
919;44;47
920;39;49
921;39;42
922;41;42
923;41;43
924;40;43
925;40;42
926;41;43
927;41;43
928;38;43
929;38;39
930;39;40
931;39;43
932;41;45
933;41;45
934;41;43
935;41;43
936;40;43
937;40;43
938;42;43
939;42;44
940;41;44
941;41;43
942;42;44
943;42;44
944;39;44
945;39;40
946;40;44
947;42;45
948;41;43
949;41;43
950;42;44
951;42;44
952;40;44
953;40;43
954;42;43
955;42;44
956;41;44
957;41;43
958;42;44
959;42;44
960;37;44
961;37;38
962;38;39
963;38;40
964;38;40
965;38;40
966;40;44
967;41;44
968;40;46
969;40;43
970;42;46
971;42;47
972;40;43
973;40;42
974;41;43
975;41;43
976;39;43
977;39;40
978;40;44
979;42;45
980;41;43
981;41;43
982;42;44
983;42;44
984;40;44
985;40;43
986;42;43
987;42;44
988;41;44
989;41;43
990;42;44
991;42;44
992;38;44
993;38;39
994;39;40
995;39;43
996;41;45
997;41;45
998;41;43
999;41;43
1000;40;43
1001;40;43
1002;42;43
1003;42;44
1004;41;44
1005;41;43
1006;42;44
1007;42;44
1008;39;44
1009;39;40
1010;40;44
1011;42;45
1012;41;43
1013;41;43
1014;42;44
1015;42;44
1016;40;44
1017;40;43
1018;42;43
1019;42;44
1020;41;44
1021;41;43
1022;42;44
1023;42;44
1024;34;44
1025;34;35
1026;35;36
1027;35;37
1028;35;37
1029;35;37
1030;36;38
1031;36;38
1032;35;38
1033;35;38
1034;37;38
1035;37;39
1036;36;39
1037;36;38
1038;37;39
1039;37;39
1040;35;39
1041;35;36
1042;36;40
1043;38;41
1044;37;39
1045;37;39
1046;38;40
1047;38;40
1048;36;40
1049;36;39
1050;38;39
1051;38;40
1052;37;40
1053;37;39
1054;38;40
1055;38;40
1056;35;40
1057;35;36
1058;36;37
1059;36;40
1060;38;42
1061;38;42
1062;38;40
1063;38;40
1064;37;40
1065;37;40
1066;39;40
1067;39;41
1068;38;41
1069;38;40
1070;39;41
1071;39;41
1072;36;41
1073;36;37
1074;37;41
1075;39;42
1076;38;40
1077;38;40
1078;39;41
1079;39;41
1080;37;41
1081;37;40
1082;39;40
1083;39;41
1084;38;41
1085;38;40
1086;39;41
1087;39;41
1088;35;41
1089;35;36
1090;36;37
1091;36;38
1092;36;38
1093;36;38
1094;38;42
1095;39;42
1096;38;44
1097;38;41
1098;40;44
1099;40;45
1100;38;41
1101;38;40
1102;39;41
1103;39;41
1104;37;41
1105;37;38
1106;38;42
1107;40;43
1108;39;41
1109;39;41
1110;40;42
1111;40;42
1112;38;42
1113;38;41
1114;40;41
1115;40;42
1116;39;42
1117;39;41
1118;40;42
1119;40;42
1120;36;42
1121;36;37
1122;37;38
1123;37;41
1124;39;43
1125;39;43
1126;39;41
1127;39;41
1128;38;41
1129;38;41
1130;40;41
1131;40;42
1132;39;42
1133;39;41
1134;40;42
1135;40;42
1136;37;42
1137;37;38
1138;38;42
1139;40;43
1140;39;41
1141;39;41
1142;41;45
1143;42;45
1144;40;47
1145;40;43
1146;42;46
1147;42;47
1148;41;47
1149;41;45
1150;44;48
1151;44;47
1152;36;49
1153;36;37
1154;37;38
1155;37;39
1156;37;39
1157;37;39
1158;38;40
1159;38;40
1160;37;40
1161;37;40
1162;39;40
1163;39;42
1164;39;45
1165;39;43
1166;42;46
1167;42;45
1168;38;47
1169;38;39
1170;39;43
1171;41;44
1172;42;46
1173;42;46
1174;43;47
1175;44;47
1176;40;49
1177;40;43
1178;42;46
1179;43;47
1180;42;48
1181;42;46
1182;44;49
1183;44;47
1184;40;49
1185;40;41
1186;41;42
1187;41;45
1188;43;47
1189;43;47
1190;44;48
1191;45;48
1192;41;50
1193;41;44
1194;43;47
1195;44;48
1196;43;49
1197;43;47
1198;45;50
1199;45;48
1200;41;50
1201;41;42
1202;42;46
1203;44;47
1204;45;49
1205;43;49
1206;44;48
1207;45;48
1208;43;50
1209;43;46
1210;45;49
1211;45;50
1212;44;50
1213;44;48
1214;47;51
1215;47;50
1216;37;52
1217;37;38
1218;38;39
1219;38;40
1220;38;40
1221;38;40
1222;40;44
1223;41;44
1224;40;46
1225;40;43
1226;42;46
1227;42;47
1228;41;47
1229;41;45
1230;44;48
1231;44;47
1232;40;49
1233;40;41
1234;41;45
1235;43;46
1236;44;48
1237;44;48
1238;45;49
1239;46;49
1240;42;51
1241;42;45
1242;44;48
1243;45;49
1244;44;50
1245;44;48
1246;46;51
1247;46;49
1248;41;51
1249;41;42
1250;42;43
1251;42;46
1252;44;48
1253;44;48
1254;45;49
1255;46;49
1256;42;51
1257;42;45
1258;44;48
1259;45;49
1260;44;50
1261;44;48
1262;46;51
1263;46;49
1264;42;51
1265;42;43
1266;43;47
1267;45;48
1268;46;50
1269;44;50
1270;45;49
1271;46;49
1272;44;51
1273;44;47
1274;46;50
1275;46;51
1276;45;51
1277;45;49
1278;48;52
1279;48;51
1280;36;53
1281;36;37
1282;37;38
1283;37;39
1284;37;39
1285;37;39
1286;38;40
1287;38;40
1288;37;40
1289;37;40
1290;39;40
1291;39;41
1292;38;41
1293;38;40
1294;39;41
1295;39;41
1296;37;41
1297;37;38
1298;38;42
1299;40;43
1300;39;41
1301;39;41
1302;40;42
1303;40;42
1304;39;45
1305;39;42
1306;41;45
1307;42;46
1308;41;47
1309;41;45
1310;43;48
1311;43;46
1312;39;48
1313;39;40
1314;40;41
1315;40;44
1316;42;46
1317;42;46
1318;43;47
1319;44;47
1320;41;49
1321;41;44
1322;43;47
1323;44;48
1324;43;49
1325;43;47
1326;45;50
1327;45;48
1328;41;50
1329;41;42
1330;42;46
1331;44;47
1332;45;49
1333;42;49
1334;42;44
1335;42;44
1336;40;44
1337;40;43
1338;42;43
1339;42;44
1340;41;44
1341;41;43
1342;42;44
1343;42;44
1344;38;44
1345;38;39
1346;39;40
1347;39;41
1348;39;41
1349;39;41
1350;41;45
1351;42;45
1352;41;47
1353;41;44
1354;43;47
1355;43;48
1356;41;44
1357;41;43
1358;42;44
1359;42;44
1360;40;44
1361;40;41
1362;41;45
1363;43;46
1364;42;44
1365;42;44
1366;43;45
1367;43;45
1368;41;45
1369;41;44
1370;43;44
1371;43;45
1372;42;45
1373;42;44
1374;43;45
1375;43;45
1376;39;45
1377;39;40
1378;40;41
1379;40;44
1380;42;46
1381;42;46
1382;42;44
1383;42;44
1384;41;44
1385;41;44
1386;43;44
1387;43;45
1388;42;45
1389;42;44
1390;43;45
1391;43;45
1392;40;45
1393;40;41
1394;41;45
1395;43;46
1396;42;44
1397;42;44
1398;43;45
1399;43;45
1400;41;45
1401;41;44
1402;43;44
1403;43;45
1404;42;45
1405;42;44
1406;43;45
1407;43;45
1408;37;45
1409;37;38
1410;38;39
1411;38;40
1412;38;40
1413;38;40
1414;39;41
1415;39;41
1416;38;41
1417;38;41
1418;40;41
1419;40;43
1420;40;46
1421;40;44
1422;43;47
1423;43;46
1424;39;48
1425;39;40
1426;40;44
1427;42;45
1428;43;47
1429;43;47
1430;44;48
1431;45;48
1432;40;50
1433;40;43
1434;42;43
1435;42;44
1436;41;44
1437;41;43
1438;42;44
1439;42;44
1440;39;44
1441;39;40
1442;40;41
1443;40;44
1444;42;46
1445;42;46
1446;42;44
1447;42;44
1448;41;44
1449;41;44
1450;43;44
1451;43;45
1452;42;45
1453;42;44
1454;43;45
1455;43;45
1456;40;45
1457;40;41
1458;41;45
1459;43;46
1460;42;44
1461;42;44
1462;43;45
1463;43;45
1464;41;45
1465;41;44
1466;43;44
1467;43;45
1468;42;45
1469;42;44
1470;43;45
1471;43;45
1472;38;45
1473;38;39
1474;39;40
1475;39;41
1476;39;41
1477;39;41
1478;41;45
1479;42;45
1480;41;47
1481;41;44
1482;43;47
1483;43;48
1484;41;44
1485;41;43
1486;42;44
1487;42;44
1488;40;44
1489;40;41
1490;41;45
1491;43;46
1492;42;44
1493;42;44
1494;43;45
1495;43;45
1496;41;45
1497;41;44
1498;43;44
1499;43;45
1500;42;45
1501;42;44
1502;43;45
1503;43;45
1504;39;45
1505;39;40
1506;40;41
1507;40;44
1508;42;46
1509;42;46
1510;42;44
1511;42;44
1512;41;44
1513;41;44
1514;43;44
1515;43;45
1516;42;45
1517;42;44
1518;43;45
1519;43;45
1520;40;45
1521;40;41
1522;41;45
1523;43;46
1524;42;44
1525;42;44
1526;43;45
1527;43;45
1528;41;45
1529;41;44
1530;43;44
1531;43;45
1532;42;45
1533;42;44
1534;43;45
1535;43;45
1536;35;45
1537;35;36
1538;36;37
1539;36;38
1540;36;38
1541;36;38
1542;37;39
1543;37;39
1544;36;39
1545;36;39
1546;38;39
1547;38;40
1548;37;40
1549;37;39
1550;38;40
1551;38;40
1552;36;40
1553;36;37
1554;37;41
1555;39;42
1556;38;40
1557;38;40
1558;39;41
1559;39;41
1560;37;41
1561;37;40
1562;39;40
1563;39;41
1564;38;41
1565;38;40
1566;39;41
1567;39;41
1568;36;41
1569;36;37
1570;37;38
1571;37;41
1572;39;43
1573;39;43
1574;39;41
1575;39;41
1576;38;41
1577;38;41
1578;40;41
1579;40;42
1580;39;42
1581;39;41
1582;40;42
1583;40;42
1584;37;42
1585;37;38
1586;38;42
1587;40;43
1588;39;41
1589;39;41
1590;41;45
1591;42;45
1592;40;47
1593;40;43
1594;42;46
1595;42;47
1596;41;47
1597;41;45
1598;44;48
1599;44;47
1600;37;49
1601;37;38
1602;38;39
1603;38;40
1604;38;40
1605;38;40
1606;40;44
1607;41;44
1608;40;46
1609;40;43
1610;42;46
1611;42;47
1612;41;47
1613;41;45
1614;44;48
1615;44;47
1616;40;49
1617;40;41
1618;41;45
1619;43;46
1620;44;48
1621;44;48
1622;45;49
1623;46;49
1624;41;51
1625;41;44
1626;43;47
1627;44;48
1628;43;49
1629;43;47
1630;45;50
1631;45;48
1632;40;50
1633;40;41
1634;41;42
1635;41;45
1636;43;47
1637;43;47
1638;44;48
1639;45;48
1640;42;50
1641;42;45
1642;44;48
1643;45;49
1644;44;50
1645;44;48
1646;46;51
1647;46;49
1648;42;51
1649;42;43
1650;43;47
1651;45;48
1652;46;50
1653;42;50
1654;42;44
1655;42;44
1656;40;44
1657;40;43
1658;42;43
1659;42;44
1660;41;44
1661;41;43
1662;42;44
1663;42;44
1664;37;44
1665;37;38
1666;38;39
1667;38;40
1668;38;40
1669;38;40
1670;39;41
1671;39;41
1672;38;41
1673;38;41
1674;40;41
1675;40;43
1676;40;46
1677;40;44
1678;43;47
1679;43;46
1680;39;48
1681;39;40
1682;40;44
1683;42;45
1684;43;47
1685;43;47
1686;44;48
1687;45;48
1688;40;50
1689;40;43
1690;42;43
1691;42;44
1692;41;44
1693;41;43
1694;42;44
1695;42;44
1696;39;44
1697;39;40
1698;40;41
1699;40;44
1700;42;46
1701;42;46
1702;42;44
1703;42;44
1704;41;44
1705;41;44
1706;43;44
1707;43;45
1708;42;45
1709;42;44
1710;43;45
1711;43;45
1712;40;45
1713;40;41
1714;41;45
1715;43;46
1716;42;44
1717;42;44
1718;43;45
1719;43;45
1720;41;45
1721;41;44
1722;43;44
1723;43;45
1724;42;45
1725;42;44
1726;43;45
1727;43;45
1728;38;45
1729;38;39
1730;39;40
1731;39;41
1732;39;41
1733;39;41
1734;41;45
1735;42;45
1736;41;47
1737;41;44
1738;43;47
1739;43;48
1740;41;44
1741;41;43
1742;42;44
1743;42;44
1744;40;44
1745;40;41
1746;41;45
1747;43;46
1748;42;44
1749;42;44
1750;43;45
1751;43;45
1752;41;45
1753;41;44
1754;43;44
1755;43;45
1756;42;45
1757;42;44
1758;43;45
1759;43;45
1760;39;45
1761;39;40
1762;40;41
1763;40;44
1764;42;46
1765;42;46
1766;42;44
1767;42;44
1768;41;44
1769;41;44
1770;43;44
1771;43;45
1772;42;45
1773;42;44
1774;43;45
1775;43;45
1776;40;45
1777;40;41
1778;41;45
1779;43;46
1780;42;44
1781;42;44
1782;43;45
1783;43;45
1784;41;45
1785;41;44
1786;43;44
1787;43;45
1788;42;45
1789;42;44
1790;43;45
1791;43;45
1792;36;45
1793;36;37
1794;37;38
1795;37;39
1796;37;39
1797;37;39
1798;38;40
1799;38;40
1800;37;40
1801;37;40
1802;39;40
1803;39;41
1804;38;41
1805;38;40
1806;39;41
1807;39;41
1808;37;41
1809;37;38
1810;38;42
1811;40;43
1812;39;41
1813;39;41
1814;40;42
1815;40;42
1816;39;45
1817;39;42
1818;41;45
1819;42;46
1820;41;47
1821;41;45
1822;43;48
1823;43;46
1824;39;48
1825;39;40
1826;40;41
1827;40;44
1828;42;46
1829;42;46
1830;43;47
1831;44;47
1832;41;49
1833;41;44
1834;43;47
1835;44;48
1836;43;49
1837;43;47
1838;45;50
1839;45;48
1840;41;50
1841;41;42
1842;42;46
1843;44;47
1844;45;49
1845;42;49
1846;42;44
1847;42;44
1848;40;44
1849;40;43
1850;42;43
1851;42;44
1852;41;44
1853;41;43
1854;42;44
1855;42;44
1856;38;44
1857;38;39
1858;39;40
1859;39;41
1860;39;41
1861;39;41
1862;41;45
1863;42;45
1864;41;47
1865;41;44
1866;43;47
1867;43;48
1868;41;44
1869;41;43
1870;42;44
1871;42;44
1872;40;44
1873;40;41
1874;41;45
1875;43;46
1876;42;44
1877;42;44
1878;43;45
1879;43;45
1880;41;45
1881;41;44
1882;43;44
1883;43;45
1884;42;45
1885;42;44
1886;43;45
1887;43;45
1888;39;45
1889;39;40
1890;40;41
1891;40;44
1892;42;46
1893;42;46
1894;42;44
1895;42;44
1896;41;44
1897;41;44
1898;43;44
1899;43;45
1900;42;45
1901;42;44
1902;43;45
1903;43;45
1904;40;45
1905;40;41
1906;41;45
1907;43;46
1908;42;44
1909;42;44
1910;43;45
1911;43;45
1912;41;45
1913;41;44
1914;43;44
1915;43;45
1916;42;45
1917;42;44
1918;43;45
1919;43;45
1920;37;45
1921;37;38
1922;38;39
1923;38;40
1924;38;40
1925;38;40
1926;39;41
1927;39;41
1928;38;41
1929;38;41
1930;40;41
1931;40;43
1932;40;46
1933;40;44
1934;43;47
1935;43;46
1936;39;48
1937;39;40
1938;40;44
1939;42;45
1940;43;47
1941;43;47
1942;44;48
1943;45;48
1944;40;50
1945;40;43
1946;42;43
1947;42;44
1948;41;44
1949;41;43
1950;42;44
1951;42;44
1952;39;44
1953;39;40
1954;40;41
1955;40;44
1956;42;46
1957;42;46
1958;42;44
1959;42;44
1960;41;44
1961;41;44
1962;43;44
1963;43;45
1964;42;45
1965;42;44
1966;43;45
1967;43;45
1968;40;45
1969;40;41
1970;41;45
1971;43;46
1972;42;44
1973;42;44
1974;43;45
1975;43;45
1976;41;45
1977;41;44
1978;43;44
1979;43;45
1980;42;45
1981;42;44
1982;43;45
1983;43;45
1984;38;45
1985;38;39
1986;39;40
1987;39;41
1988;39;41
1989;39;41
1990;41;45
1991;42;45
1992;41;47
1993;41;44
1994;43;47
1995;43;48
1996;41;44
1997;41;43
1998;42;44
1999;42;44
2000;40;44
2001;40;41
2002;41;45
2003;43;46
2004;42;44
2005;42;44
2006;43;45
2007;43;45
2008;41;45
2009;41;44
2010;43;44
2011;43;45
2012;42;45
2013;42;44
2014;43;45
2015;43;45
2016;39;45
2017;39;40
2018;40;41
2019;40;44
2020;42;46
2021;42;46
2022;42;44
2023;42;44
2024;41;44
2025;41;44
2026;43;44
2027;43;45
2028;42;45
2029;42;44
2030;43;45
2031;43;45
2032;40;45
2033;40;41
2034;41;45
2035;43;46
2036;42;44
2037;42;44
2038;43;45
2039;43;45
2040;41;45
2041;41;44
2042;43;44
2043;43;45
2044;42;45
2045;42;44
2046;43;45
2047;43;45
2048;34;45
2049;34;35
2050;35;36
2051;35;37
2052;35;37
2053;35;37
2054;36;38
2055;36;38
2056;35;38
2057;35;38
2058;37;38
2059;37;39
2060;36;39
2061;36;38
2062;37;39
2063;37;39
2064;35;39
2065;35;36
2066;36;40
2067;38;41
2068;37;39
2069;37;39
2070;38;40
2071;38;40
2072;36;40
2073;36;39
2074;38;39
2075;38;40
2076;37;40
2077;37;39
2078;38;40
2079;38;40
2080;35;40
2081;35;36
2082;36;37
2083;36;40
2084;38;42
2085;38;42
2086;38;40
2087;38;40
2088;37;40
2089;37;40
2090;39;40
2091;39;41
2092;38;41
2093;38;40
2094;39;41
2095;39;41
2096;36;41
2097;36;37
2098;37;41
2099;39;42
2100;38;40
2101;38;40
2102;39;41
2103;39;41
2104;37;41
2105;37;40
2106;39;40
2107;39;41
2108;38;41
2109;38;40
2110;39;41
2111;39;41
2112;35;41
2113;35;36
2114;36;37
2115;36;38
2116;36;38
2117;36;38
2118;38;42
2119;39;42
2120;38;44
2121;38;41
2122;40;44
2123;40;45
2124;38;41
2125;38;40
2126;39;41
2127;39;41
2128;37;41
2129;37;38
2130;38;42
2131;40;43
2132;39;41
2133;39;41
2134;40;42
2135;40;42
2136;38;42
2137;38;41
2138;40;41
2139;40;42
