round;minSpace;maxSpace
256;80;93
512;81;94
768;81;94
1024;80;94
1280;80;93
1536;80;94
1792;80;93
2048;78;93
2304;78;91
2560;79;92
2816;79;92
3072;77;92
3328;77;90
3584;77;91
3840;77;90
4096;74;90
4352;74;87
4608;75;88
4864;75;88
5120;74;88
5376;74;87
5632;74;88
5888;74;87
6144;71;87
6400;71;84
6656;72;85
6912;72;85
7168;70;85
7424;70;83
7680;70;84
7936;70;83
8192;65;83
8448;65;78
8704;66;79
8960;66;79
9216;65;79
9472;65;78
9728;65;79
9984;65;78
10240;63;78
10496;63;76
10752;64;77
11008;64;77
11264;62;77
11520;62;75
11776;62;76
12032;62;75
12288;58;75
12544;58;71
12800;59;72
13056;59;72
13312;58;72
13568;58;71
13824;58;72
14080;58;71
14336;55;71
14592;55;68
14848;56;69
15104;56;69
15360;54;69
15616;54;67
15872;53;68
16128;46;59
