round;minSpace;maxSpace
1;65;66
2;66;67
3;66;68
4;66;68
5;66;68
6;67;69
7;67;69
8;66;69
9;66;68
10;68;69
11;68;70
12;67;70
13;67;69
14;68;70
15;68;70
16;66;70
17;66;68
18;68;70
19;68;71
20;68;72
21;68;71
22;70;73
23;70;73
24;67;74
25;67;69
26;69;70
27;69;71
28;68;71
29;68;70
30;69;71
31;69;71
32;66;71
33;66;68
34;68;70
35;68;71
36;68;72
37;68;71
38;70;73
39;70;73
40;68;74
41;68;70
42;70;71
43;70;72
44;69;72
45;69;71
46;70;72
47;70;72
48;67;72
49;67;69
50;69;71
51;69;72
52;69;73
53;69;72
54;71;74
55;71;74
56;68;75
57;68;70
58;70;71
59;70;72
60;69;72
61;69;71
62;70;72
63;70;72
64;66;72
65;66;68
66;68;70
67;68;71
68;68;72
69;68;71
70;70;73
71;70;73
72;68;74
73;68;70
74;70;71
75;70;72
76;69;72
77;69;71
78;70;72
79;70;72
80;68;72
81;68;70
82;70;72
83;70;73
84;70;74
85;70;73
86;72;75
87;72;75
88;69;76
89;69;71
90;71;72
91;71;73
92;70;73
93;70;72
94;71;73
95;71;73
96;67;73
97;67;69
98;69;71
99;69;72
100;69;73
101;69;72
102;71;74
103;71;74
104;69;75
105;69;71
106;71;72
107;71;73
108;70;73
109;70;72
110;71;73
111;71;73
112;68;73
113;68;70
114;70;72
115;70;73
116;70;74
117;70;73
118;72;75
119;72;75
120;69;76
121;69;71
122;71;72
123;71;73
124;70;73
125;70;72
126;71;73
127;71;73
128;66;73
129;66;68
130;68;70
131;68;71
132;68;72
133;68;71
134;70;73
135;70;73
136;68;74
137;68;70
138;70;71
139;70;72
140;69;72
141;69;71
142;70;72
143;70;72
144;68;72
145;68;70
146;70;72
147;70;73
148;70;74
149;70;73
150;72;75
151;72;75
152;69;76
153;69;71
154;71;72
155;71;73
156;70;73
157;70;72
158;71;73
159;71;73
160;68;73
161;68;70
162;70;72
163;70;73
164;70;74
165;70;73
166;72;75
167;72;75
168;70;76
169;70;72
170;72;73
171;72;74
172;71;74
173;71;73
174;72;74
175;72;74
176;69;74
177;69;71
178;71;73
179;71;74
180;71;75
181;71;74
182;73;76
183;73;76
184;70;77
185;70;72
186;72;73
187;72;74
188;71;74
189;71;73
190;72;74
191;72;74
192;67;74
193;67;69
194;69;71
195;69;72
196;69;73
197;69;72
198;71;74
199;71;74
200;69;75
201;69;71
202;71;72
203;71;73
204;70;73
205;70;72
206;71;73
207;71;73
208;69;73
209;69;71
210;71;73
211;71;74
212;71;75
213;71;74
214;73;76
215;73;76
216;70;77
217;70;72
218;72;73
219;72;74
220;71;74
221;71;73
222;72;74
223;72;74
224;68;74
225;68;70
226;70;72
227;70;73
228;70;74
229;70;73
230;72;75
231;72;75
232;70;76
233;70;72
234;72;73
235;72;74
236;71;74
237;71;73
238;72;74
239;72;74
240;69;74
