round;minSpace;maxSpace
128;64;76
256;65;77
384;65;78
512;65;78
640;65;77
768;65;78
896;65;78
1024;64;78
1152;64;76
1280;65;77
1408;65;78
1536;64;78
1664;64;76
1792;64;77
1920;64;77
2048;62;77
2176;62;74
2304;63;75
2432;63;76
2560;63;76
2688;63;75
2816;63;76
2944;63;76
3072;61;76
3200;61;73
3328;62;74
3456;62;75
3584;61;75
3712;61;73
3840;61;74
3968;61;74
4096;57;74
4224;57;69
4352;58;70
4480;58;71
4608;58;71
4736;58;70
4864;58;71
4992;58;71
5120;57;71
5248;57;69
5376;58;70
5504;58;71
5632;57;71
5760;57;69
5888;57;70
6016;57;70
6144;54;70
6272;54;66
6400;55;67
6528;55;68
6656;55;68
6784;55;67
6912;55;68
7040;55;68
7168;53;68
7296;53;65
7424;54;66
7552;54;67
7680;52;67
7808;50;58
7936;45;56
8064;42;51
