rounds;minSpace;maxSpace
298;220;221
299;220;220
300;217;220
301;217;218
302;216;218
303;216;216
304;211;216
305;211;212
306;211;212
307;211;211
308;209;211
309;209;210
310;208;210
311;208;208
312;204;208
313;204;205
314;204;205
315;204;204
316;201;204
317;201;202
318;200;202
319;200;200
320;194;200
321;194;195
322;194;195
323;194;194
324;192;194
325;192;193
326;191;193
327;191;191
328;188;191
329;188;189
330;188;189
331;188;188
332;185;188
333;185;186
334;184;186
335;184;184
336;180;184
337;180;181
338;180;181
339;180;180
340;178;180
341;178;179
342;177;179
343;177;177
344;173;177
345;173;174
346;173;174
347;173;173
348;170;173
349;170;171
350;169;171
351;169;169
352;163;169
353;163;164
354;163;164
355;163;163
356;161;163
357;161;162
358;160;162
359;160;160
360;157;160
361;157;158
362;157;158
363;157;157
364;154;157
365;154;155
366;153;155
367;153;153
368;148;153
369;148;149
370;148;149
371;148;148
372;146;148
373;146;147
374;145;147
375;145;145
376;141;145
377;141;142
378;141;142
379;141;141
380;138;141
381;138;139
382;137;139
383;137;137
384;129;137
385;129;130
386;129;130
387;129;129
388;127;129
389;127;128
390;126;128
391;126;126
392;123;126
393;123;124
394;123;124
395;123;123
396;120;123
397;120;121
398;119;121
399;119;119
400;115;119
401;115;116
402;115;116
403;115;115
404;113;115
405;113;114
406;112;114
407;112;112
408;108;112
409;108;109
410;108;109
411;108;108
412;105;108
413;105;106
414;104;106
415;104;104
416;99;104
417;99;100
418;99;100
419;99;99
420;97;99
421;97;98
422;96;98
423;96;96
424;93;96
425;93;94
426;93;94
427;93;93
428;90;93
429;90;91
430;89;91
431;89;89
432;84;89
433;84;85
434;84;85
435;84;84
436;82;84
437;82;83
438;81;83
439;81;81
440;77;81
441;77;78
442;77;78
443;77;77
444;74;77
445;74;75
446;73;75
447;73;73
448;66;73
449;66;67
450;66;67
451;66;66
452;64;66
453;64;65
454;63;65
455;63;63
456;60;63
457;60;61
458;60;61
459;60;60
460;57;60
461;57;58
462;56;58
463;56;56
464;52;56
465;52;53
466;52;53
467;52;52
468;50;52
469;50;51
470;49;51
471;49;49
472;45;49
473;45;46
474;45;46
475;45;45
476;42;45
477;42;43
478;41;43
479;41;41
480;35;41
481;35;36
482;35;36
483;35;35
484;33;35
485;33;34
486;32;34
487;32;32
488;29;32
489;29;30
490;29;30
491;29;29
492;26;29
493;26;27
494;25;27
495;25;25
496;20;25
497;20;21
498;20;21
499;20;20
500;18;20
501;18;19
502;17;19
503;17;17
504;13;17
505;13;14
506;13;14
507;13;13
508;10;13
509;10;11
510;9;11
511;9;9
