round;minSpace;maxSpace
128;28;40
256;29;43
384;29;43
512;29;44
640;29;44
768;30;46
896;30;46
1024;29;47
1152;29;44
1280;31;46
1408;31;47
1536;30;48
1664;30;45
1792;31;47
1920;31;47
2048;29;48
2176;29;41
2304;30;44
2432;30;44
2560;30;45
2688;30;45
2816;31;47
2944;31;47
3072;29;48
3200;29;44
3328;31;46
3456;31;47
3584;30;48
3712;30;45
3840;31;47
3968;31;47
4096;27;48
4224;27;39
4352;28;42
4480;28;42
4608;28;43
4736;28;43
4864;29;45
4992;29;45
5120;28;46
5248;28;43
5376;30;45
5504;30;46
5632;29;47
5760;29;44
5888;30;46
6016;30;46
6144;26;47
6272;26;38
6400;27;41
6528;27;42
6656;27;42
6784;27;39
6912;27;42
7040;27;42
7168;25;42
7296;25;37
7424;26;40
7552;26;41
7680;24;41
7808;24;36
7936;23;36
8064;22;35
