rounds;minSpace;maxSpace
507;24;26
508;23;28
509;23;26
510;25;27
511;25;27
512;14;29
513;14;15
514;15;16
515;15;16
516;15;17
517;15;18
518;16;19
519;16;17
520;15;18
521;15;18
522;17;19
523;17;18
524;16;19
525;16;19
526;17;20
527;17;18
528;15;19
529;15;16
530;16;18
531;17;19
532;17;21
533;17;20
534;19;21
535;19;21
536;16;23
537;16;19
538;18;20
539;18;19
540;17;20
541;17;20
542;18;21
543;18;19
544;15;20
545;15;16
546;16;18
547;17;19
548;17;21
549;17;20
550;19;21
551;19;21
552;17;23
553;17;20
554;19;21
555;19;20
556;18;21
557;18;21
558;19;22
559;19;20
560;16;21
561;16;17
562;17;19
563;18;20
564;18;22
565;18;21
566;20;22
567;20;22
568;17;24
569;17;20
570;19;21
571;19;20
572;18;21
573;18;21
574;19;22
575;19;20
576;15;21
577;15;16
578;16;17
579;16;17
580;16;18
581;16;19
582;17;20
583;17;18
584;16;19
585;16;19
586;19;20
587;19;21
588;18;23
589;18;21
590;20;22
591;20;22
592;17;24
593;17;18
594;18;20
595;19;21
596;19;23
597;19;22
598;21;23
599;21;23
600;18;25
601;18;21
602;21;22
603;21;23
604;20;25
605;20;23
606;22;24
607;22;24
608;16;26
609;16;17
610;17;19
611;18;20
612;18;22
613;18;21
614;20;22
615;20;22
616;18;24
617;18;21
618;21;22
619;21;23
620;20;25
621;20;23
622;22;24
623;22;24
624;18;26
625;18;19
626;19;21
627;20;22
628;20;24
629;20;23
630;22;24
631;22;24
632;19;26
633;19;22
634;22;23
635;22;24
636;21;26
637;21;24
638;23;25
639;23;25
640;15;27
641;15;16
642;16;17
643;16;17
644;16;18
645;16;19
646;17;20
647;17;18
648;16;19
649;16;19
650;19;20
651;19;21
652;18;23
653;18;21
654;20;22
655;20;22
656;17;24
657;17;18
658;18;20
659;19;21
660;19;23
661;19;22
662;21;23
663;21;23
664;18;25
665;18;21
666;21;22
667;21;23
668;20;25
669;20;23
670;22;24
671;22;24
672;17;26
673;17;18
674;18;20
675;19;21
676;19;23
677;19;22
678;21;23
679;21;23
680;19;25
681;19;22
682;22;23
683;22;24
684;21;26
685;21;24
686;23;25
687;23;25
688;19;27
689;19;20
690;20;22
691;21;23
692;21;25
693;21;24
694;23;25
695;23;25
696;20;27
697;20;23
698;23;24
699;23;25
700;22;27
701;22;25
702;24;26
703;24;26
704;16;28
705;16;17
706;17;18
707;17;18
708;17;19
709;17;20
710;18;21
711;18;19
712;17;20
713;17;20
714;20;21
715;20;22
716;19;24
717;19;22
718;21;23
719;21;23
720;18;25
721;18;19
722;19;21
723;20;22
724;20;24
725;20;23
726;22;24
727;22;24
728;19;26
729;19;22
730;22;23
731;22;24
732;21;26
733;21;24
734;23;25
735;23;25
736;17;27
737;17;18
738;18;20
739;19;21
740;19;23
741;19;22
742;21;23
743;21;23
744;19;25
745;19;22
746;22;23
747;22;24
748;21;26
749;21;24
750;23;25
751;23;25
752;19;27
753;19;20
754;20;22
755;21;23
756;21;25
757;21;24
758;23;25
759;23;25
760;20;27
761;20;23
762;23;24
763;23;25
764;22;27
765;22;25
766;24;26
767;24;26
768;14;28
769;14;15
770;15;16
771;15;16
772;15;17
773;15;17
774;16;19
775;16;17
776;15;18
777;15;17
778;17;19
779;17;18
780;16;19
781;16;18
782;17;20
783;17;18
784;15;19
785;15;16
786;16;17
787;16;18
788;17;20
789;17;19
790;18;21
791;18;20
792;16;22
793;16;18
794;18;20
795;18;20
796;18;22
797;18;20
798;19;22
799;19;21
800;15;23
801;15;16
802;16;17
803;16;18
804;17;20
805;17;19
806;18;21
807;18;20
808;17;22
809;17;19
810;19;21
811;19;21
812;19;23
813;19;21
814;20;23
815;20;22
816;16;24
817;16;17
818;17;18
819;17;19
820;18;21
821;18;20
822;19;22
823;19;21
824;17;23
825;17;19
826;19;21
827;19;21
828;19;23
829;19;21
830;20;23
831;20;22
832;15;24
833;15;16
834;16;17
835;16;17
836;16;18
837;16;18
838;17;20
839;17;18
840;16;19
841;16;18
842;18;20
843;18;19
844;17;20
845;17;19
846;18;21
847;18;19
848;16;20
849;16;17
850;17;18
851;17;19
852;18;21
853;18;20
854;19;22
855;19;21
856;17;23
857;17;19
858;19;21
859;19;21
860;19;23
861;19;21
862;20;23
863;20;22
864;15;24
865;15;16
866;16;17
867;16;18
868;17;20
869;17;19
870;18;21
871;18;20
872;17;22
873;17;19
874;19;21
875;19;21
876;19;23
877;19;21
878;20;23
879;20;22
880;16;24
881;16;17
882;17;18
883;17;19
884;18;21
885;18;20
886;19;22
887;19;21
888;17;23
889;17;19
890;19;21
891;19;21
892;19;23
893;19;21
894;20;23
895;20;22
896;13;24
897;13;14
898;14;15
899;14;15
900;14;16
901;14;16
902;15;18
903;15;16
904;14;17
905;14;16
906;16;18
907;16;17
908;15;18
909;15;17
910;16;19
911;16;17
912;14;18
913;14;15
914;15;16
915;15;17
916;16;19
917;16;18
918;17;20
919;17;19
920;15;21
921;15;17
922;17;19
923;17;19
924;17;21
925;17;19
926;18;21
927;18;20
928;14;22
929;14;15
930;15;16
931;15;17
932;16;19
933;16;18
934;17;20
935;17;19
936;16;21
937;16;18
938;18;20
939;18;20
940;18;22
941;18;20
942;19;22
943;19;21
944;15;23
945;15;16
946;16;17
947;16;18
948;17;20
949;17;19
950;18;21
951;18;20
952;16;22
953;16;18
954;18;20
955;18;20
956;18;22
957;18;20
958;19;22
959;19;21
960;13;23
961;13;14
962;14;15
963;14;15
964;14;16
965;14;16
966;15;17
967;15;17
968;14;18
969;14;16
970;16;17
971;16;18
972;15;19
973;15;17
974;16;18
975;16;18
976;14;19
977;14;15
978;15;16
979;15;16
980;15;17
981;15;17
982;16;18
983;16;18
984;14;19
985;14;16
986;16;17
987;16;18
988;15;19
989;15;17
990;16;18
991;16;18
992;12;19
993;12;13
994;13;14
995;13;14
996;13;15
997;13;15
998;14;16
999;14;16
1000;13;17
1001;13;15
1002;15;16
1003;15;17
1004;14;18
1005;14;16
1006;15;17
1007;15;17
1008;12;18
1009;12;13
1010;13;14
1011;13;14
1012;13;15
1013;13;14
1014;13;15
1015;13;14
1016;11;15
1017;11;12
1018;12;13
1019;12;13
1020;11;14
1021;11;12
1022;10;12
1023;10;10
