round;minSpace;maxSpace
8;21;25
16;22;28
24;22;28
32;22;29
40;22;29
48;23;31
56;23;31
64;22;32
72;22;29
80;24;31
88;24;32
96;23;33
104;23;30
112;24;32
120;24;32
128;22;33
136;22;26
144;23;29
152;23;29
160;23;30
168;23;30
176;24;32
184;24;32
192;22;33
200;22;29
208;24;31
216;24;32
224;23;33
232;23;30
240;24;32
248;24;32
256;20;33
264;20;24
272;21;27
280;21;27
288;21;28
296;21;28
304;22;30
312;22;30
320;21;31
328;21;28
336;23;30
344;23;31
352;22;32
360;22;29
368;23;31
376;23;31
384;19;32
392;19;23
400;20;26
408;20;27
416;20;27
424;20;24
432;20;27
440;20;27
448;18;27
456;18;22
464;19;25
472;19;26
480;17;26
488;17;21
496;16;21
504;15;20
