round;minSpace;maxSpace
172;57;61
173;57;61
174;59;62
175;59;62
176;54;63
177;54;57
178;57;58
179;57;59
180;57;60
181;57;61
182;58;62
183;58;61
184;56;62
185;56;60
186;60;61
187;59;62
188;58;62
189;58;62
190;60;63
191;60;63
192;51;64
193;51;54
194;54;55
195;54;56
196;54;57
197;54;58
198;54;59
199;54;56
200;53;56
201;53;55
202;55;56
203;55;57
204;54;57
205;54;56
206;55;57
207;55;57
208;53;57
209;53;56
210;56;57
211;56;58
212;56;59
213;56;60
214;56;61
215;56;58
216;54;58
217;54;56
218;56;57
219;56;58
220;55;58
221;55;57
222;56;58
223;56;58
224;52;58
225;52;55
226;55;56
227;55;57
228;55;58
229;55;59
230;55;60
231;55;57
232;54;57
233;54;56
234;56;57
235;56;58
236;55;58
237;55;57
238;56;58
239;56;58
240;53;58
241;53;56
242;56;57
243;56;58
244;56;59
245;56;60
246;56;61
247;56;58
248;54;58
249;54;56
250;56;57
251;56;58
252;55;58
253;55;57
254;56;58
255;56;58
256;50;58
257;50;51
258;51;52
259;51;53
260;51;53
261;51;53
262;53;55
263;53;56
264;52;57
265;52;56
266;56;57
267;55;58
268;54;58
269;54;58
270;56;59
271;56;59
272;52;60
273;52;55
274;55;56
275;55;57
276;55;58
277;55;59
278;56;60
279;56;59
280;54;60
281;54;58
282;58;59
283;57;60
284;56;60
285;56;60
286;58;61
287;58;61
288;52;62
289;52;55
290;55;56
291;55;57
292;55;58
293;55;59
294;56;60
295;56;59
296;55;60
297;55;59
298;59;60
299;58;61
300;57;61
301;57;61
302;59;62
303;59;62
304;54;63
305;54;57
306;57;58
307;57;59
308;57;60
309;57;61
310;58;62
311;58;61
312;56;62
313;56;60
314;60;61
315;59;62
316;58;62
317;58;62
318;60;63
319;60;63
320;52;64
321;52;55
322;55;56
323;55;57
324;55;58
325;55;59
326;55;60
327;55;57
328;54;57
329;54;56
330;56;57
331;56;58
332;55;58
333;55;57
334;56;58
335;56;58
336;54;58
337;54;57
338;57;58
339;57;59
340;57;60
341;57;61
342;57;62
343;57;59
344;55;59
345;55;57
346;57;58
347;57;59
348;56;59
349;56;58
350;57;59
351;57;59
352;53;59
353;53;56
354;56;57
355;56;58
356;56;59
357;56;60
358;56;61
359;56;58
360;55;58
361;55;57
362;57;58
363;57;59
364;56;59
365;56;58
366;57;59
367;57;59
368;54;59
369;54;57
370;57;58
371;57;59
372;57;60
373;57;61
374;57;62
375;57;59
376;55;59
377;55;57
378;57;58
379;57;59
380;56;59
381;56;58
382;57;59
383;57;59
384;51;59
385;51;52
386;52;53
387;52;54
388;52;54
389;52;54
390;54;56
391;54;57
392;53;58
393;53;57
394;57;58
395;56;59
396;55;59
397;55;59
398;57;60
399;57;60
400;53;61
401;53;56
402;56;57
403;56;58
404;56;59
405;56;60
406;57;61
407;57;60
408;55;61
409;55;59
410;59;60
411;58;61
412;57;61
413;57;61
414;59;62
415;59;62
416;53;63
417;53;56
418;56;57
419;56;58
420;56;59
421;56;60
422;57;61
423;57;60
424;56;61
425;56;60
426;60;61
427;59;62
428;58;62
429;58;62
430;60;63
431;60;63
432;55;64
433;55;58
434;58;59
435;58;60
436;58;61
437;58;62
438;59;63
439;59;62
440;57;63
441;57;61
442;61;62
443;60;63
444;59;63
445;59;63
446;61;64
447;61;64
448;52;65
449;52;55
450;55;56
451;55;57
452;55;58
453;55;59
454;55;60
455;55;57
456;54;57
457;54;56
458;56;57
459;56;58
460;55;58
461;55;57
462;56;58
463;56;58
464;54;58
465;54;57
466;57;58
467;57;59
468;57;60
469;57;61
470;57;62
471;57;59
472;55;59
473;55;57
474;57;58
475;57;59
476;56;59
477;56;58
478;57;59
479;57;59
480;53;59
481;53;56
482;56;57
483;56;58
484;56;59
485;56;60
486;56;61
487;56;58
488;55;58
489;55;57
490;57;58
491;57;59
492;56;59
493;56;58
494;57;59
495;57;59
496;54;59
497;54;57
498;57;58
499;57;59
500;57;60
501;57;61
502;57;62
503;57;59
504;55;59
505;55;57
506;57;58
507;57;59
508;56;59
509;56;58
510;57;59
511;57;59
512;50;59
513;50;51
514;51;52
515;51;53
516;51;53
517;51;53
518;53;55
519;53;56
520;52;57
521;52;56
522;56;57
523;55;58
524;54;58
525;54;58
526;56;59
527;56;59
528;52;60
529;52;55
530;55;56
531;55;57
532;55;58
533;55;59
534;56;60
535;56;59
536;54;60
537;54;58
538;58;59
539;57;60
540;56;60
541;56;60
542;58;61
543;58;61
544;52;62
545;52;55
546;55;56
547;55;57
548;55;58
549;55;59
550;56;60
551;56;59
552;55;60
553;55;59
554;59;60
555;58;61
556;57;61
557;57;61
558;59;62
559;59;62
560;54;63
561;54;57
562;57;58
563;57;59
564;57;60
565;57;61
566;58;62
567;58;61
568;56;62
569;56;60
570;60;61
571;59;62
572;58;62
573;58;62
574;60;63
575;60;63
576;52;64
577;52;55
578;55;56
579;55;57
580;55;58
581;55;59
582;55;60
583;55;57
584;54;57
585;54;56
586;56;57
587;56;58
588;55;58
589;55;57
590;56;58
591;56;58
592;54;58
593;54;57
594;57;58
595;57;59
596;57;60
597;57;61
598;57;62
599;57;59
600;55;59
601;55;57
602;57;58
603;57;59
604;56;59
605;56;58
606;57;59
607;57;59
608;53;59
609;53;56
610;56;57
611;56;58
612;56;59
613;56;60
614;56;61
615;56;58
616;55;58
617;55;57
618;57;58
619;57;59
620;56;59
621;56;58
622;57;59
623;57;59
624;54;59
625;54;57
626;57;58
627;57;59
628;57;60
629;57;61
630;57;62
631;57;59
632;55;59
633;55;57
634;57;58
635;57;59
636;56;59
637;56;58
638;57;59
639;57;59
640;52;59
641;52;53
642;53;54
643;53;55
644;53;55
645;53;55
646;55;57
647;55;58
648;54;59
649;54;58
650;58;59
651;57;60
652;56;60
653;56;60
654;58;61
655;58;61
656;54;62
657;54;57
658;57;58
659;57;59
660;57;60
661;57;61
662;58;62
663;58;61
664;56;62
665;56;60
666;60;61
667;59;62
668;58;62
669;58;62
670;60;63
671;60;63
672;54;64
673;54;57
674;57;58
675;57;59
676;57;60
677;57;61
678;58;62
679;58;61
680;57;62
681;57;61
682;61;62
683;60;63
684;59;63
685;59;63
686;61;64
687;61;64
688;56;65
689;56;59
690;59;60
691;59;61
692;59;62
693;59;63
694;60;64
695;60;63
696;58;64
697;58;62
698;62;63
699;61;64
700;60;64
701;60;64
702;62;65
703;62;65
704;53;66
705;53;56
706;56;57
707;56;58
708;56;59
709;56;60
710;56;61
711;56;58
712;55;58
713;55;57
714;57;58
715;57;59
716;56;59
717;56;58
718;57;59
719;57;59
720;55;59
721;55;58
722;58;59
723;58;60
724;58;61
725;58;62
726;58;63
727;58;60
728;56;60
729;56;58
730;58;59
731;58;60
732;57;60
733;57;59
734;58;60
735;58;60
736;54;60
737;54;57
738;57;58
739;57;59
740;57;60
741;57;61
742;57;62
743;57;59
744;56;59
745;56;58
746;58;59
747;58;60
748;57;60
749;57;59
750;58;60
751;58;60
752;55;60
753;55;58
754;58;59
755;58;60
756;58;61
757;58;62
758;58;63
759;58;60
760;56;60
761;56;58
762;58;59
763;58;60
764;57;60
765;57;59
766;58;60
767;58;60
768;51;60
769;51;52
770;52;53
771;52;54
772;52;54
773;52;54
774;54;56
775;54;57
776;53;58
777;53;57
778;57;58
779;56;59
780;55;59
781;55;59
782;57;60
783;57;60
784;53;61
785;53;56
786;56;57
787;56;58
788;56;59
789;56;60
790;57;61
791;57;60
792;55;61
793;55;59
794;59;60
795;58;61
796;57;61
797;57;61
798;59;62
799;59;62
800;53;63
801;53;56
802;56;57
803;56;58
804;56;59
805;56;60
806;57;61
807;57;60
808;56;61
809;56;60
810;60;61
811;59;62
812;58;62
813;58;62
814;60;63
815;60;63
816;55;64
817;55;58
818;58;59
819;58;60
820;58;61
821;58;62
822;59;63
823;59;62
824;57;63
825;57;61
826;61;62
827;60;63
828;59;63
829;59;63
830;61;64
831;61;64
832;53;65
833;53;56
834;56;57
835;56;58
836;56;59
837;56;60
838;56;61
839;56;58
840;55;58
841;55;57
842;57;58
843;57;59
844;56;59
845;56;58
846;57;59
847;57;59
848;55;59
849;55;58
850;58;59
851;58;60
852;58;61
853;58;62
854;58;63
855;58;60
856;56;60
857;56;58
858;58;59
859;58;60
860;57;60
861;57;59
862;58;60
863;58;60
864;54;60
865;54;57
866;57;58
867;57;59
868;57;60
869;57;61
870;57;62
871;57;59
872;56;59
873;56;58
874;58;59
875;58;60
876;57;60
877;57;59
878;58;60
879;58;60
880;55;60
881;55;58
882;58;59
883;58;60
884;58;61
885;58;62
886;58;63
887;58;60
888;56;60
889;56;58
890;58;59
891;58;60
892;57;60
893;57;59
894;58;60
895;58;60
896;52;60
897;52;53
898;53;54
899;53;55
900;53;55
901;53;55
902;55;57
903;55;58
904;54;59
905;54;58
906;58;59
907;57;60
908;56;60
909;56;60
910;58;61
911;58;61
912;54;62
913;54;57
914;57;58
915;57;59
916;57;60
917;57;61
918;58;62
919;58;61
920;56;62
921;56;60
922;60;61
923;59;62
924;58;62
925;58;62
926;60;63
927;60;63
928;54;64
929;54;57
930;57;58
931;57;59
932;57;60
933;57;61
934;58;62
935;58;61
936;57;62
937;57;61
938;61;62
939;60;63
940;59;63
941;59;63
942;61;64
943;61;64
944;56;65
945;56;59
946;59;60
947;59;61
948;59;62
949;59;63
950;60;64
951;60;63
952;58;64
953;58;62
954;62;63
955;61;64
956;60;64
957;60;64
958;62;65
959;62;65
960;53;66
961;53;56
962;56;57
963;56;58
964;56;59
965;56;60
966;56;61
967;56;58
968;55;58
969;55;57
970;57;58
971;57;59
972;56;59
973;56;58
974;57;59
975;57;59
976;55;59
977;55;58
978;58;59
979;58;60
980;58;61
981;58;62
982;58;63
983;58;60
984;56;60
985;56;58
986;58;59
987;58;60
988;57;60
989;57;59
990;58;60
991;58;60
992;54;60
993;54;57
994;57;58
995;57;59
996;57;60
997;57;61
998;57;62
999;57;59
1000;56;59
1001;56;58
1002;58;59
1003;58;60
1004;57;60
1005;57;59
1006;58;60
1007;58;60
1008;55;60
1009;55;58
1010;58;59
1011;58;60
1012;58;61
1013;58;62
1014;58;63
1015;58;60
1016;56;60
1017;56;58
1018;58;59
1019;58;60
1020;57;60
1021;57;59
1022;58;60
1023;58;60
1024;50;60
1025;50;51
1026;51;52
1027;51;53
1028;51;53
1029;51;53
1030;52;54
1031;52;54
1032;51;54
1033;51;53
1034;53;54
1035;53;55
1036;52;55
1037;52;54
1038;53;55
1039;53;55
1040;51;55
1041;51;54
1042;54;55
1043;54;56
1044;54;57
1045;54;58
1046;54;59
1047;54;56
1048;52;56
1049;52;54
1050;54;55
1051;54;56
1052;53;56
1053;53;55
1054;54;56
1055;54;56
1056;51;56
1057;51;54
1058;54;55
1059;54;56
1060;54;57
1061;54;58
1062;54;59
1063;54;56
1064;53;56
1065;53;55
1066;55;56
1067;55;57
1068;54;57
1069;54;56
1070;55;57
1071;55;57
1072;52;57
1073;52;55
1074;55;56
1075;55;57
1076;55;58
1077;55;59
1078;55;60
1079;55;57
1080;53;57
1081;53;55
1082;55;56
1083;55;57
1084;54;57
1085;54;56
1086;55;57
1087;55;57
1088;51;57
1089;51;54
1090;54;55
1091;54;56
1092;54;57
1093;54;58
1094;55;59
1095;55;58
1096;54;59
1097;54;58
1098;58;59
1099;57;60
1100;56;60
1101;56;60
1102;58;61
1103;58;61
1104;54;62
1105;54;57
1106;57;58
1107;57;59
1108;57;60
1109;57;61
1110;58;62
1111;58;61
1112;56;62
1113;56;60
1114;60;61
1115;59;62
1116;58;62
1117;58;62
1118;60;63
1119;60;63
1120;53;64
1121;53;56
1122;56;57
1123;56;58
1124;56;59
1125;56;60
1126;57;61
1127;57;60
1128;56;61
1129;56;60
1130;60;61
1131;59;62
1132;58;62
1133;58;62
1134;60;63
1135;60;63
1136;55;64
1137;55;58
1138;58;59
1139;58;60
1140;58;61
1141;58;62
1142;59;63
1143;59;62
1144;57;63
1145;57;61
1146;61;62
1147;60;63
1148;59;63
1149;59;63
1150;61;64
1151;61;64
1152;52;65
1153;52;53
1154;53;54
1155;53;55
1156;53;55
1157;53;55
1158;55;57
1159;55;58
1160;54;59
1161;54;58
1162;58;59
1163;57;60
1164;56;60
1165;56;60
1166;58;61
1167;58;61
1168;54;62
1169;54;57
1170;57;58
1171;57;59
1172;57;60
1173;57;61
1174;58;62
1175;58;61
1176;56;62
1177;56;60
1178;60;61
1179;59;62
1180;58;62
1181;58;62
1182;60;63
1183;60;63
1184;54;64
1185;54;57
1186;57;58
1187;57;59
1188;57;60
1189;57;61
1190;58;62
1191;58;61
1192;57;62
1193;57;61
1194;61;62
1195;60;63
1196;59;63
1197;59;63
1198;61;64
1199;61;64
1200;56;65
1201;56;59
1202;59;60
1203;59;61
1204;59;62
1205;59;63
1206;60;64
1207;60;63
1208;58;64
1209;58;62
1210;62;63
1211;61;64
1212;60;64
1213;60;64
1214;62;65
1215;62;65
1216;53;66
1217;53;56
1218;56;57
1219;56;58
1220;56;59
1221;56;60
1222;57;61
1223;57;60
1224;56;61
1225;56;60
1226;60;61
1227;59;62
1228;58;62
1229;58;62
1230;60;63
1231;60;63
1232;56;64
1233;56;59
1234;59;60
1235;59;61
1236;59;62
1237;59;63
1238;60;64
1239;60;63
1240;58;64
1241;58;62
1242;62;63
1243;61;64
1244;60;64
1245;60;64
1246;62;65
1247;62;65
1248;55;66
1249;55;58
1250;58;59
1251;58;60
1252;58;61
1253;58;62
1254;59;63
1255;59;62
1256;58;63
1257;58;62
1258;62;63
1259;61;64
1260;60;64
1261;60;64
1262;62;65
1263;62;65
1264;57;66
1265;57;60
1266;60;61
1267;60;62
1268;60;63
1269;60;64
1270;61;65
1271;61;64
1272;59;65
1273;59;63
1274;63;64
1275;62;65
1276;61;65
1277;61;65
1278;63;66
1279;63;66
1280;52;67
1281;52;53
1282;53;54
1283;53;55
1284;53;55
1285;53;55
1286;55;57
1287;55;58
1288;54;59
1289;54;58
1290;58;59
1291;57;60
1292;56;60
1293;56;60
1294;58;61
1295;58;61
1296;54;62
1297;54;57
1298;57;58
1299;57;59
1300;57;60
1301;57;61
1302;58;62
1303;58;61
1304;56;62
1305;56;60
1306;60;61
1307;59;62
1308;58;62
1309;58;62
1310;60;63
1311;60;63
1312;54;64
1313;54;57
1314;57;58
1315;57;59
1316;57;60
1317;57;61
1318;58;62
1319;58;61
1320;57;62
1321;57;61
1322;61;62
1323;60;63
1324;59;63
1325;59;63
1326;61;64
1327;61;64
1328;56;65
1329;56;59
1330;59;60
1331;59;61
1332;59;62
1333;59;63
1334;60;64
1335;60;63
1336;58;64
1337;58;62
1338;62;63
1339;61;64
1340;60;64
1341;60;64
1342;62;65
1343;62;65
1344;54;66
1345;54;57
1346;57;58
1347;57;59
1348;57;60
1349;57;61
1350;58;62
1351;58;61
1352;57;62
1353;57;61
1354;61;62
1355;60;63
1356;59;63
1357;59;63
1358;61;64
1359;61;64
1360;57;65
1361;57;60
1362;60;61
1363;60;62
1364;60;63
1365;60;64
1366;61;65
1367;61;64
1368;59;65
1369;59;63
1370;63;64
1371;62;65
1372;61;65
1373;61;65
1374;63;66
1375;63;66
1376;56;67
1377;56;59
1378;59;60
1379;59;61
1380;59;62
1381;59;63
1382;60;64
1383;60;63
1384;59;64
1385;59;63
1386;63;64
1387;62;65
1388;61;65
1389;61;65
1390;63;66
1391;63;66
1392;58;67
1393;58;61
1394;61;62
1395;61;63
1396;61;64
1397;61;65
1398;62;66
1399;62;65
1400;60;66
1401;60;64
1402;64;65
1403;63;66
1404;62;66
1405;62;66
1406;64;67
1407;64;67
1408;54;68
1409;54;55
1410;55;56
1411;55;57
1412;55;57
1413;55;57
1414;57;59
1415;57;60
1416;56;61
1417;56;60
1418;60;61
1419;59;62
1420;58;62
1421;58;62
1422;60;63
1423;60;63
1424;56;64
1425;56;59
1426;59;60
1427;59;61
1428;59;62
1429;59;63
1430;60;64
1431;60;63
1432;58;64
1433;58;62
1434;62;63
1435;61;64
1436;60;64
1437;60;64
1438;62;65
1439;62;65
1440;56;66
1441;56;59
1442;59;60
1443;59;61
1444;59;62
1445;59;63
1446;60;64
1447;60;63
1448;59;64
1449;59;63
1450;63;64
1451;62;65
1452;61;65
1453;61;65
1454;63;66
1455;63;66
1456;58;67
1457;58;61
1458;61;62
1459;61;63
1460;61;64
1461;61;65
1462;62;66
1463;62;65
1464;60;66
1465;60;64
1466;64;65
1467;63;66
1468;62;66
1469;62;66
1470;64;67
1471;64;67
1472;55;68
1473;55;58
1474;58;59
1475;58;60
1476;58;61
1477;58;62
1478;59;63
1479;59;62
1480;58;63
1481;58;62
1482;62;63
1483;61;64
1484;60;64
1485;60;64
1486;62;65
1487;62;65
1488;58;66
1489;58;61
1490;61;62
1491;61;63
1492;61;64
1493;61;65
1494;62;66
1495;62;65
1496;60;66
1497;60;64
1498;64;65
1499;63;66
1500;62;66
1501;62;66
1502;64;67
1503;64;67
1504;57;68
1505;57;60
1506;60;61
1507;60;62
1508;60;63
1509;60;64
1510;61;65
1511;61;64
1512;60;65
1513;60;64
1514;64;65
1515;63;66
1516;62;66
1517;62;66
1518;64;67
1519;64;67
1520;59;68
1521;59;62
1522;62;63
1523;62;64
1524;62;65
1525;62;66
1526;63;67
1527;63;66
1528;61;67
1529;61;65
1530;65;66
1531;64;67
1532;63;67
1533;63;67
1534;65;68
1535;65;68
1536;51;69
1537;51;52
1538;52;53
1539;52;54
1540;52;54
1541;52;54
1542;54;56
1543;54;57
1544;53;58
1545;53;57
1546;57;58
1547;56;59
1548;55;59
1549;55;59
1550;57;60
1551;57;60
1552;53;61
1553;53;56
1554;56;57
1555;56;58
1556;56;59
1557;56;60
1558;57;61
1559;57;60
1560;55;61
1561;55;59
1562;59;60
1563;58;61
1564;57;61
1565;57;61
1566;59;62
1567;59;62
1568;53;63
1569;53;56
1570;56;57
1571;56;58
1572;56;59
1573;56;60
1574;57;61
1575;57;60
1576;56;61
1577;56;60
1578;60;61
1579;59;62
1580;58;62
1581;58;62
1582;60;63
1583;60;63
1584;55;64
1585;55;58
1586;58;59
1587;58;60
1588;58;61
1589;58;62
1590;59;63
1591;59;62
1592;57;63
1593;57;61
1594;61;62
1595;60;63
1596;59;63
1597;59;63
1598;61;64
1599;61;64
1600;53;65
1601;53;56
1602;56;57
1603;56;58
1604;56;59
1605;56;60
1606;57;61
1607;57;60
1608;56;61
1609;56;60
1610;60;61
1611;59;62
1612;58;62
1613;58;62
1614;60;63
1615;60;63
1616;56;64
1617;56;59
1618;59;60
1619;59;61
1620;59;62
1621;59;63
1622;60;64
1623;60;63
1624;58;64
1625;58;62
1626;62;63
1627;61;64
1628;60;64
1629;60;64
1630;62;65
1631;62;65
1632;55;66
1633;55;58
1634;58;59
1635;58;60
1636;58;61
1637;58;62
1638;59;63
1639;59;62
1640;58;63
1641;58;62
1642;62;63
1643;61;64
1644;60;64
1645;60;64
1646;62;65
1647;62;65
1648;57;66
1649;57;60
1650;60;61
1651;60;62
1652;60;63
1653;60;64
1654;61;65
1655;61;64
1656;59;65
1657;59;63
1658;63;64
1659;62;65
1660;61;65
1661;61;65
1662;63;66
1663;63;66
1664;54;67
1665;54;55
1666;55;56
1667;55;57
1668;55;57
1669;55;57
1670;57;59
1671;57;60
1672;56;61
1673;56;60
1674;60;61
1675;59;62
1676;58;62
1677;58;62
1678;60;63
1679;60;63
1680;56;64
1681;56;59
1682;59;60
1683;59;61
1684;59;62
1685;59;63
1686;60;64
1687;60;63
1688;58;64
1689;58;62
1690;62;63
1691;61;64
1692;60;64
1693;60;64
1694;62;65
1695;62;65
1696;56;66
1697;56;59
1698;59;60
1699;59;61
1700;59;62
1701;59;63
1702;60;64
1703;60;63
1704;59;64
1705;59;63
1706;63;64
1707;62;65
1708;61;65
1709;61;65
1710;63;66
1711;63;66
1712;58;67
1713;58;61
1714;61;62
1715;61;63
1716;61;64
1717;61;65
1718;62;66
1719;62;65
1720;60;66
1721;60;64
1722;64;65
1723;63;66
1724;62;66
1725;62;66
1726;64;67
1727;64;67
1728;55;68
1729;55;58
1730;58;59
1731;58;60
1732;58;61
1733;58;62
1734;59;63
1735;59;62
1736;58;63
1737;58;62
1738;62;63
1739;61;64
1740;60;64
1741;60;64
1742;62;65
1743;62;65
1744;58;66
1745;58;61
1746;61;62
1747;61;63
1748;61;64
1749;61;65
1750;62;66
1751;62;65
1752;60;66
1753;60;64
1754;64;65
1755;63;66
1756;62;66
1757;62;66
1758;64;67
1759;64;67
1760;57;68
1761;57;60
1762;60;61
1763;60;62
1764;60;63
1765;60;64
1766;61;65
1767;61;64
1768;60;65
1769;60;64
1770;64;65
1771;63;66
1772;62;66
1773;62;66
1774;64;67
1775;64;67
1776;59;68
1777;59;62
1778;62;63
1779;62;64
1780;62;65
1781;62;66
1782;63;67
1783;63;66
1784;61;67
1785;61;65
1786;65;66
1787;64;67
1788;63;67
1789;63;67
1790;65;68
1791;65;68
1792;53;69
1793;53;54
1794;54;55
1795;54;56
1796;54;56
1797;54;56
1798;56;58
1799;56;59
1800;55;60
1801;55;59
1802;59;60
1803;58;61
1804;57;61
1805;57;61
1806;59;62
1807;59;62
1808;55;63
1809;55;58
1810;58;59
1811;58;60
1812;58;61
1813;58;62
1814;59;63
1815;59;62
1816;57;63
1817;57;61
1818;61;62
1819;60;63
1820;59;63
1821;59;63
1822;61;64
1823;61;64
1824;55;65
1825;55;58
1826;58;59
1827;58;60
1828;58;61
1829;58;62
1830;59;63
1831;59;62
1832;58;63
1833;58;62
1834;62;63
1835;61;64
1836;60;64
1837;60;64
1838;62;65
1839;62;65
1840;57;66
1841;57;60
1842;60;61
1843;60;62
1844;60;63
1845;60;64
1846;61;65
1847;61;64
1848;59;65
1849;59;63
1850;63;64
1851;62;65
1852;61;65
1853;61;65
1854;63;66
1855;63;66
1856;55;67
1857;55;58
1858;58;59
1859;58;60
1860;58;61
1861;58;62
1862;59;63
1863;59;62
1864;58;63
1865;58;62
1866;62;63
1867;61;64
1868;60;64
1869;60;64
1870;62;65
1871;62;65
1872;58;66
1873;58;61
1874;61;62
1875;61;63
1876;61;64
1877;61;65
1878;62;66
1879;62;65
1880;60;66
1881;60;64
1882;64;65
1883;63;66
1884;62;66
1885;62;66
1886;64;67
1887;64;67
1888;57;68
1889;57;60
1890;60;61
1891;60;62
1892;60;63
1893;60;64
1894;61;65
1895;61;64
1896;60;65
1897;60;64
1898;64;65
1899;63;66
1900;62;66
1901;62;66
1902;64;67
1903;64;67
1904;59;68
1905;59;62
1906;62;63
1907;62;64
1908;62;65
1909;62;66
1910;63;67
1911;63;66
1912;61;67
1913;61;65
1914;65;66
1915;64;67
1916;63;67
1917;63;67
1918;65;68
1919;65;68
1920;55;69
1921;55;56
1922;56;57
1923;56;58
1924;56;58
1925;56;58
1926;58;60
1927;58;61
1928;57;62
1929;57;61
1930;61;62
1931;60;63
1932;59;63
1933;59;63
1934;61;64
1935;61;64
1936;57;65
1937;57;60
1938;60;61
1939;60;62
1940;60;63
1941;60;64
1942;61;65
1943;61;64
1944;59;65
1945;59;63
1946;63;64
1947;62;65
1948;61;65
1949;61;65
1950;63;66
1951;63;66
1952;57;67
1953;57;60
1954;60;61
1955;60;62
1956;60;63
1957;60;64
1958;61;65
1959;61;64
1960;60;65
1961;60;64
1962;64;65
1963;63;66
1964;62;66
1965;62;66
1966;64;67
1967;64;67
1968;59;68
1969;59;62
1970;62;63
1971;62;64
1972;62;65
1973;62;66
1974;63;67
1975;63;66
1976;61;67
1977;61;65
1978;65;66
1979;64;67
1980;63;67
1981;63;67
1982;65;68
1983;65;68
1984;56;69
1985;56;59
1986;59;60
1987;59;61
1988;59;62
1989;59;63
1990;60;64
1991;60;63
1992;59;64
1993;59;63
1994;63;64
1995;62;65
1996;61;65
1997;61;65
1998;63;66
1999;63;66
2000;59;67
2001;59;62
2002;62;63
2003;62;64
2004;62;65
2005;62;66
2006;63;67
2007;63;66
2008;61;67
2009;61;65
2010;65;66
2011;64;67
2012;63;67
2013;63;67
2014;65;68
2015;65;68
2016;58;69
2017;58;61
2018;61;62
2019;61;63
2020;61;64
2021;61;65
2022;62;66
2023;62;65
2024;61;66
2025;61;65
2026;65;66
2027;64;67
2028;63;67
2029;63;67
2030;65;68
2031;65;68
2032;60;69
2033;60;63
2034;63;64
2035;63;65
2036;63;66
2037;63;67
2038;64;68
2039;64;67
2040;62;68
2041;62;66
2042;66;67
2043;65;68
2044;64;68
2045;64;68
2046;66;69
2047;66;69
2048;50;70
2049;50;51
2050;51;52
2051;51;53
2052;51;53
2053;51;53
2054;52;54
2055;52;54
2056;51;54
2057;51;53
2058;53;54
2059;53;55
2060;52;55
2061;52;54
2062;53;55
2063;53;55
2064;51;55
2065;51;54
2066;54;55
2067;54;56
2068;54;57
2069;54;58
2070;54;59
2071;54;56
2072;52;56
2073;52;54
2074;54;55
2075;54;56
2076;53;56
2077;53;55
2078;54;56
2079;54;56
2080;51;56
2081;51;54
2082;54;55
2083;54;56
2084;54;57
2085;54;58
2086;54;59
2087;54;56
2088;53;56
2089;53;55
2090;55;56
2091;55;57
2092;54;57
2093;54;56
2094;55;57
2095;55;57
2096;52;57
2097;52;55
2098;55;56
2099;55;57
2100;55;58
2101;55;59
2102;55;60
2103;55;57
2104;53;57
2105;53;55
2106;55;56
2107;55;57
2108;54;57
2109;54;56
2110;55;57
2111;55;57
2112;51;57
2113;51;54
2114;54;55
2115;54;56
2116;54;57
2117;54;58
2118;55;59
2119;55;58
2120;54;59
2121;54;58
2122;58;59
2123;57;60
2124;56;60
2125;56;60
2126;58;61
2127;58;61
2128;54;62
2129;54;57
2130;57;58
2131;57;59
2132;57;60
2133;57;61
2134;58;62
2135;58;61
2136;56;62
2137;56;60
2138;60;61
