round;minSpace;maxSpace
668;40;43
669;40;42
670;41;43
671;41;43
672;38;43
673;38;40
674;40;43
675;40;44
676;40;45
677;40;42
678;41;43
679;41;43
680;40;43
681;40;42
682;42;43
683;42;44
684;41;44
685;41;43
686;42;44
687;42;44
688;39;44
689;39;41
690;41;44
691;41;45
692;41;46
693;41;43
694;42;44
695;42;44
696;40;44
697;40;42
698;42;43
699;42;44
700;41;44
701;41;43
702;42;44
703;42;44
704;37;44
705;37;38
706;38;39
707;38;40
708;39;42
709;39;42
710;41;44
711;41;44
712;40;45
713;40;43
714;41;46
715;41;45
716;42;46
717;42;45
718;43;47
719;43;46
720;39;48
721;39;41
722;41;44
723;41;45
724;41;46
725;41;43
726;42;44
727;42;44
728;40;44
729;40;42
730;42;43
731;42;44
732;41;44
733;41;43
734;42;44
735;42;44
736;38;44
737;38;40
738;40;43
739;40;44
740;40;45
741;40;42
742;41;43
743;41;43
744;40;43
745;40;42
746;42;43
747;42;44
748;41;44
749;41;43
750;42;44
751;42;44
752;39;44
753;39;41
754;41;44
755;41;45
756;41;46
757;41;43
758;42;44
759;42;44
760;40;44
761;40;42
762;42;43
763;42;44
764;41;44
765;41;43
766;42;44
767;42;44
768;35;44
769;35;36
770;36;37
771;36;38
772;36;38
773;36;38
774;37;39
775;37;39
776;36;39
777;36;38
778;38;39
779;38;40
780;37;40
781;37;39
782;38;40
783;38;40
784;36;40
785;36;38
786;38;41
787;38;42
788;39;43
789;39;42
790;41;44
791;41;44
792;39;45
793;39;42
794;40;45
795;40;44
796;41;45
797;41;44
798;42;46
799;42;45
800;37;47
801;37;39
802;39;42
803;39;43
804;40;44
805;40;43
806;42;45
807;42;45
808;41;46
809;41;44
810;42;47
811;42;46
812;43;47
813;43;46
814;44;48
815;44;47
816;38;49
817;38;40
818;40;43
819;40;44
820;41;45
821;41;44
822;43;46
823;43;46
824;41;47
825;41;44
826;42;47
827;42;46
828;43;47
829;43;46
830;44;48
831;44;47
832;38;49
833;38;39
834;39;40
835;39;41
836;40;43
837;40;43
838;42;45
839;42;45
840;41;46
841;41;44
842;42;47
843;42;46
844;43;47
845;43;46
846;44;48
847;44;47
848;40;49
849;40;42
850;42;45
851;42;46
852;43;47
853;43;46
854;45;48
855;45;48
856;43;49
857;43;46
858;44;49
859;44;48
860;45;49
861;45;48
862;46;50
863;46;49
864;38;51
865;38;40
866;40;43
867;40;44
868;40;45
869;40;42
870;41;43
871;41;43
872;40;43
873;40;42
874;42;43
875;42;44
876;41;44
877;41;43
878;42;44
879;42;44
880;39;44
881;39;41
882;41;44
883;41;45
884;41;46
885;41;43
886;42;44
887;42;44
888;40;44
889;40;42
890;42;43
891;42;44
892;41;44
893;41;43
894;42;44
895;42;44
896;36;44
897;36;37
898;37;38
899;37;39
900;38;41
901;38;41
902;40;43
903;40;43
904;39;44
905;39;42
906;40;45
907;40;44
908;41;45
909;41;44
910;42;46
911;42;45
912;38;47
913;38;40
914;40;43
915;40;44
916;40;45
917;40;42
918;41;43
919;41;43
920;39;43
921;39;41
922;41;42
923;41;43
924;40;43
925;40;42
926;41;43
927;41;43
928;38;43
929;38;40
930;40;43
931;40;44
932;40;45
933;40;42
934;41;43
935;41;43
936;40;43
937;40;42
938;42;43
939;42;44
940;41;44
941;41;43
942;42;44
943;42;44
944;39;44
945;39;41
946;41;44
947;41;45
948;41;46
949;41;43
950;42;44
951;42;44
952;40;44
953;40;42
954;42;43
955;42;44
956;41;44
957;41;43
958;42;44
959;42;44
960;37;44
961;37;38
962;38;39
963;38;40
964;39;42
965;39;42
966;41;44
967;41;44
968;40;45
969;40;43
970;41;46
971;41;45
972;42;46
973;42;45
974;43;47
975;43;46
976;39;48
977;39;41
978;41;44
979;41;45
980;41;46
981;41;43
982;42;44
983;42;44
984;40;44
985;40;42
986;42;43
987;42;44
988;41;44
989;41;43
990;42;44
991;42;44
992;38;44
993;38;40
994;40;43
995;40;44
996;40;45
997;40;42
998;41;43
999;41;43
1000;40;43
1001;40;42
1002;42;43
1003;42;44
1004;41;44
1005;41;43
1006;42;44
1007;42;44
1008;39;44
1009;39;41
1010;41;44
1011;41;45
1012;41;46
1013;41;43
1014;42;44
1015;42;44
1016;40;44
1017;40;42
1018;42;43
1019;42;44
1020;41;44
1021;41;43
1022;42;44
1023;42;44
1024;34;44
1025;34;35
1026;35;36
1027;35;37
1028;35;37
1029;35;37
1030;36;38
1031;36;38
1032;35;38
1033;35;37
1034;37;38
1035;37;39
1036;36;39
1037;36;38
1038;37;39
1039;37;39
1040;35;39
1041;35;37
1042;37;40
1043;37;41
1044;37;42
1045;37;39
1046;38;40
1047;38;40
1048;36;40
1049;36;38
1050;38;39
1051;38;40
1052;37;40
1053;37;39
1054;38;40
1055;38;40
1056;35;40
1057;35;37
1058;37;40
1059;37;41
1060;37;42
1061;37;39
1062;38;40
1063;38;40
1064;37;40
1065;37;39
1066;39;40
1067;39;41
1068;38;41
1069;38;40
1070;39;41
1071;39;41
1072;36;41
1073;36;38
1074;38;41
1075;38;42
1076;38;43
1077;38;40
1078;39;41
1079;39;41
1080;37;41
1081;37;39
1082;39;40
1083;39;41
1084;38;41
1085;38;40
1086;39;41
1087;39;41
1088;35;41
1089;35;36
1090;36;37
1091;36;38
1092;37;40
1093;37;40
1094;39;42
1095;39;42
1096;38;43
1097;38;41
1098;39;44
1099;39;43
1100;40;44
1101;40;43
1102;41;45
1103;41;44
1104;37;46
1105;37;39
1106;39;42
1107;39;43
1108;39;44
1109;39;41
1110;40;42
1111;40;42
1112;38;42
1113;38;40
1114;40;41
1115;40;42
1116;39;42
1117;39;41
1118;40;42
1119;40;42
1120;36;42
1121;36;38
1122;38;41
1123;38;42
1124;39;43
1125;39;42
1126;41;44
1127;41;44
1128;40;45
1129;40;43
1130;41;46
1131;41;45
1132;42;46
1133;42;45
1134;43;47
1135;43;46
1136;38;48
1137;38;40
1138;40;43
1139;40;44
1140;41;45
1141;41;44
1142;43;46
1143;43;46
1144;41;47
1145;41;44
1146;42;47
1147;42;46
1148;43;47
1149;43;46
1150;44;48
1151;44;47
1152;36;49
1153;36;37
1154;37;38
1155;37;39
1156;38;41
1157;38;41
1158;40;43
1159;40;43
1160;39;44
1161;39;42
1162;40;45
1163;40;44
1164;41;45
1165;41;44
1166;42;46
1167;42;45
1168;38;47
1169;38;40
1170;40;43
1171;40;44
1172;41;45
1173;41;44
1174;43;46
1175;43;46
1176;41;47
1177;41;44
1178;42;47
1179;42;46
1180;43;47
1181;43;46
1182;44;48
1183;44;47
1184;39;49
1185;39;41
1186;41;44
1187;41;45
1188;42;46
1189;42;45
1190;44;47
1191;44;47
1192;43;48
1193;43;46
1194;44;49
1195;44;48
1196;45;49
1197;45;48
1198;46;50
1199;46;49
1200;39;51
1201;39;41
1202;41;44
1203;41;45
1204;42;46
1205;42;45
1206;44;47
1207;44;47
1208;42;48
1209;42;45
1210;43;48
1211;43;47
1212;44;48
1213;44;47
1214;45;49
1215;45;48
1216;38;50
1217;38;39
1218;39;40
1219;39;41
1220;40;43
1221;40;43
1222;42;45
1223;42;45
1224;41;46
1225;41;44
1226;42;47
1227;42;46
1228;43;47
1229;43;46
1230;44;48
1231;44;47
1232;40;49
1233;40;42
1234;42;45
1235;42;46
1236;43;47
1237;43;46
1238;45;48
1239;45;48
1240;43;49
1241;43;46
1242;44;49
1243;44;48
1244;45;49
1245;45;48
1246;46;50
1247;46;49
1248;39;51
1249;39;41
1250;41;44
1251;41;45
1252;42;46
1253;42;45
1254;44;47
1255;44;47
1256;43;48
1257;43;46
1258;44;49
1259;44;48
1260;45;49
1261;45;48
1262;46;50
1263;46;49
1264;41;51
1265;41;43
1266;43;46
1267;43;47
1268;44;48
1269;44;47
1270;46;49
1271;46;49
1272;44;50
1273;44;47
1274;45;50
1275;45;49
1276;46;50
1277;46;49
1278;47;51
1279;47;50
1280;36;52
1281;36;37
1282;37;38
1283;37;39
1284;37;39
1285;37;39
1286;38;40
1287;38;40
1288;37;40
1289;37;39
1290;39;40
1291;39;41
1292;38;41
1293;38;40
1294;39;41
1295;39;41
1296;37;41
1297;37;39
1298;39;42
1299;39;43
1300;40;44
1301;40;43
1302;42;45
1303;42;45
1304;40;46
1305;40;43
1306;41;46
1307;41;45
1308;42;46
1309;42;45
1310;43;47
1311;43;46
1312;38;48
1313;38;40
1314;40;43
1315;40;44
1316;41;45
1317;41;44
1318;43;46
1319;43;46
1320;42;47
1321;42;45
1322;43;48
1323;43;47
1324;44;48
1325;44;47
1326;45;49
1327;45;48
1328;39;50
1329;39;41
1330;41;44
1331;41;45
1332;42;46
1333;42;45
1334;44;47
1335;44;47
1336;42;48
1337;42;45
1338;43;48
1339;43;47
1340;44;48
1341;44;47
1342;45;49
1343;45;48
1344;39;50
1345;39;40
1346;40;41
1347;40;42
1348;41;44
1349;41;44
1350;43;46
1351;43;46
1352;42;47
1353;42;45
1354;43;48
1355;43;47
1356;44;48
1357;44;47
1358;45;49
1359;45;48
1360;41;50
1361;41;43
1362;43;46
1363;43;47
1364;44;48
1365;44;47
1366;46;49
1367;46;49
1368;44;50
1369;44;47
1370;45;50
1371;45;49
1372;46;50
1373;46;49
1374;47;51
1375;47;50
1376;39;52
1377;39;41
1378;41;44
1379;41;45
1380;42;46
1381;42;45
1382;44;47
1383;44;47
1384;43;48
1385;43;46
1386;44;49
1387;44;48
1388;45;49
1389;45;48
1390;46;50
1391;46;49
1392;41;51
1393;41;43
1394;43;46
1395;43;47
1396;44;48
1397;44;47
1398;46;49
1399;46;49
1400;44;50
1401;44;47
1402;45;50
1403;45;49
1404;46;50
1405;46;49
1406;47;51
1407;47;50
1408;38;52
1409;38;39
1410;39;40
1411;39;41
1412;40;43
1413;40;43
1414;42;45
1415;42;45
1416;41;46
1417;41;44
1418;42;47
1419;42;46
1420;43;47
1421;43;46
1422;44;48
1423;44;47
1424;40;49
1425;40;42
1426;42;45
1427;42;46
1428;43;47
1429;43;46
1430;45;48
1431;45;48
1432;43;49
1433;43;46
1434;44;49
1435;44;48
1436;45;49
1437;45;48
1438;46;50
1439;46;49
1440;41;51
1441;41;43
1442;43;46
1443;43;47
1444;44;48
1445;44;47
1446;46;49
1447;46;49
1448;45;50
1449;45;48
1450;46;51
1451;46;50
1452;47;51
1453;47;50
1454;48;52
1455;48;51
1456;41;53
1457;41;43
1458;43;46
1459;43;47
1460;44;48
1461;44;47
1462;46;49
1463;46;49
1464;44;50
1465;44;47
1466;45;50
1467;45;49
1468;46;50
1469;46;49
1470;47;51
1471;47;50
1472;40;52
1473;40;41
1474;41;42
1475;41;43
1476;42;45
1477;42;45
1478;44;47
1479;44;47
1480;43;48
1481;43;46
1482;44;49
1483;44;48
1484;45;49
1485;45;48
1486;46;50
1487;46;49
1488;42;51
1489;42;44
1490;44;47
1491;44;48
1492;45;49
1493;45;48
1494;47;50
1495;47;50
1496;45;51
1497;45;48
1498;46;51
1499;46;50
1500;47;51
1501;47;50
1502;48;52
1503;48;51
1504;41;53
1505;41;43
1506;43;46
1507;43;47
1508;44;48
1509;44;47
1510;46;49
1511;46;49
1512;45;50
1513;45;48
1514;46;51
1515;46;50
1516;47;51
1517;47;50
1518;48;52
1519;48;51
1520;43;53
1521;43;45
1522;45;48
1523;45;49
1524;46;50
1525;46;49
1526;48;51
1527;48;51
1528;46;52
1529;46;49
1530;47;52
1531;47;51
1532;48;52
1533;48;51
1534;49;53
1535;49;52
1536;35;54
1537;35;36
1538;36;37
1539;36;38
1540;36;38
1541;36;38
1542;37;39
1543;37;39
1544;36;39
1545;36;38
1546;38;39
1547;38;40
1548;37;40
1549;37;39
1550;38;40
1551;38;40
1552;36;40
1553;36;38
1554;38;41
1555;38;42
1556;39;43
1557;39;42
1558;41;44
1559;41;44
1560;39;45
1561;39;42
1562;40;45
1563;40;44
1564;41;45
1565;41;44
1566;42;46
1567;42;45
1568;37;47
1569;37;39
1570;39;42
1571;39;43
1572;40;44
1573;40;43
1574;42;45
1575;42;45
1576;41;46
1577;41;44
1578;42;47
1579;42;46
1580;43;47
1581;43;46
1582;44;48
1583;44;47
1584;38;49
1585;38;40
1586;40;43
1587;40;44
1588;41;45
1589;41;44
1590;43;46
1591;43;46
1592;41;47
1593;41;44
1594;42;47
1595;42;46
1596;43;47
1597;43;46
1598;44;48
1599;44;47
1600;38;49
1601;38;39
1602;39;40
1603;39;41
1604;40;43
1605;40;43
1606;42;45
1607;42;45
1608;41;46
1609;41;44
1610;42;47
1611;42;46
1612;43;47
1613;43;46
1614;44;48
1615;44;47
1616;40;49
1617;40;42
1618;42;45
1619;42;46
1620;43;47
1621;43;46
1622;45;48
1623;45;48
1624;43;49
1625;43;46
1626;44;49
1627;44;48
1628;45;49
1629;45;48
1630;46;50
1631;46;49
1632;38;51
1633;38;40
1634;40;43
1635;40;44
1636;40;45
1637;40;42
1638;41;43
1639;41;43
1640;40;43
1641;40;42
1642;42;43
1643;42;44
1644;41;44
1645;41;43
1646;42;44
1647;42;44
1648;39;44
1649;39;41
1650;41;44
1651;41;45
1652;41;46
1653;41;43
1654;42;44
1655;42;44
1656;40;44
1657;40;42
1658;42;43
1659;42;44
1660;41;44
1661;41;43
1662;42;44
1663;42;44
1664;37;44
1665;37;38
1666;38;39
1667;38;40
1668;39;42
1669;39;42
1670;41;44
1671;41;44
1672;40;45
1673;40;43
1674;41;46
1675;41;45
1676;42;46
1677;42;45
1678;43;47
1679;43;46
1680;39;48
1681;39;41
1682;41;44
1683;41;45
1684;41;46
1685;41;43
1686;42;44
1687;42;44
1688;40;44
1689;40;42
1690;42;43
1691;42;44
1692;41;44
1693;41;43
1694;42;44
1695;42;44
1696;39;44
1697;39;41
1698;41;44
1699;41;45
1700;41;46
1701;41;43
1702;42;44
1703;42;44
1704;41;44
1705;41;43
1706;43;44
1707;43;45
1708;42;45
1709;42;44
1710;43;45
1711;43;45
1712;40;45
1713;40;42
1714;42;45
1715;42;46
1716;42;47
1717;42;44
1718;43;45
1719;43;45
1720;41;45
1721;41;43
1722;43;44
1723;43;45
1724;42;45
1725;42;44
1726;43;45
1727;43;45
1728;38;45
1729;38;39
1730;39;40
1731;39;41
1732;40;43
1733;40;43
1734;42;45
1735;42;45
1736;41;46
1737;41;44
1738;42;47
1739;42;46
1740;43;47
1741;43;46
1742;44;48
1743;44;47
1744;40;49
1745;40;42
1746;42;45
1747;42;46
1748;42;47
1749;42;44
1750;43;45
1751;43;45
1752;41;45
1753;41;43
1754;43;44
1755;43;45
1756;42;45
1757;42;44
1758;43;45
1759;43;45
1760;39;45
1761;39;41
1762;41;44
1763;41;45
1764;41;46
1765;41;43
1766;42;44
1767;42;44
1768;41;44
1769;41;43
1770;43;44
1771;43;45
1772;42;45
1773;42;44
1774;43;45
1775;43;45
1776;40;45
1777;40;42
1778;42;45
1779;42;46
1780;42;47
1781;42;44
1782;43;45
1783;43;45
1784;41;45
1785;41;43
1786;43;44
1787;43;45
1788;42;45
1789;42;44
1790;43;45
1791;43;45
1792;36;45
1793;36;37
1794;37;38
1795;37;39
1796;37;39
1797;37;39
1798;38;40
1799;38;40
1800;37;40
1801;37;39
1802;39;40
1803;39;41
1804;38;41
1805;38;40
1806;39;41
1807;39;41
1808;37;41
1809;37;39
1810;39;42
1811;39;43
1812;40;44
1813;40;43
1814;42;45
1815;42;45
1816;40;46
1817;40;43
1818;41;46
1819;41;45
1820;42;46
1821;42;45
1822;43;47
1823;43;46
1824;38;48
1825;38;40
1826;40;43
1827;40;44
1828;41;45
1829;41;44
1830;43;46
1831;43;46
1832;42;47
1833;42;45
1834;43;48
1835;43;47
1836;44;48
1837;44;47
1838;45;49
1839;45;48
1840;39;50
1841;39;41
1842;41;44
1843;41;45
1844;42;46
1845;42;45
1846;44;47
1847;44;47
1848;42;48
1849;42;45
1850;43;48
1851;43;47
1852;44;48
1853;44;47
1854;45;49
1855;45;48
1856;39;50
1857;39;40
1858;40;41
1859;40;42
1860;41;44
1861;41;44
1862;43;46
1863;43;46
1864;42;47
1865;42;45
1866;43;48
1867;43;47
1868;44;48
1869;44;47
1870;45;49
1871;45;48
1872;41;50
1873;41;43
1874;43;46
1875;43;47
1876;44;48
1877;44;47
1878;46;49
1879;46;49
1880;44;50
1881;44;47
1882;45;50
1883;45;49
1884;46;50
1885;46;49
1886;47;51
1887;47;50
1888;39;52
1889;39;41
1890;41;44
1891;41;45
1892;41;46
1893;41;43
1894;42;44
1895;42;44
1896;41;44
1897;41;43
1898;43;44
1899;43;45
1900;42;45
1901;42;44
1902;43;45
1903;43;45
1904;40;45
1905;40;42
1906;42;45
1907;42;46
1908;42;47
1909;42;44
1910;43;45
1911;43;45
1912;41;45
1913;41;43
1914;43;44
1915;43;45
1916;42;45
1917;42;44
1918;43;45
1919;43;45
1920;37;45
1921;37;38
1922;38;39
1923;38;40
1924;39;42
1925;39;42
1926;41;44
1927;41;44
1928;40;45
1929;40;43
1930;41;46
1931;41;45
1932;42;46
1933;42;45
1934;43;47
1935;43;46
1936;39;48
1937;39;41
1938;41;44
1939;41;45
1940;41;46
1941;41;43
1942;42;44
1943;42;44
1944;40;44
1945;40;42
1946;42;43
1947;42;44
1948;41;44
1949;41;43
1950;42;44
1951;42;44
1952;39;44
1953;39;41
1954;41;44
1955;41;45
1956;41;46
1957;41;43
1958;42;44
1959;42;44
1960;41;44
1961;41;43
1962;43;44
1963;43;45
1964;42;45
1965;42;44
1966;43;45
1967;43;45
1968;40;45
1969;40;42
1970;42;45
1971;42;46
1972;42;47
1973;42;44
1974;43;45
1975;43;45
1976;41;45
1977;41;43
1978;43;44
1979;43;45
1980;42;45
1981;42;44
1982;43;45
1983;43;45
1984;38;45
1985;38;39
1986;39;40
1987;39;41
1988;40;43
1989;40;43
1990;42;45
1991;42;45
1992;41;46
1993;41;44
1994;42;47
1995;42;46
1996;43;47
1997;43;46
1998;44;48
1999;44;47
2000;40;49
2001;40;42
2002;42;45
2003;42;46
2004;42;47
2005;42;44
2006;43;45
2007;43;45
2008;41;45
2009;41;43
2010;43;44
2011;43;45
2012;42;45
2013;42;44
2014;43;45
2015;43;45
2016;39;45
2017;39;41
2018;41;44
2019;41;45
2020;41;46
2021;41;43
2022;42;44
2023;42;44
2024;41;44
2025;41;43
2026;43;44
2027;43;45
2028;42;45
2029;42;44
2030;43;45
2031;43;45
2032;40;45
2033;40;42
2034;42;45
2035;42;46
2036;42;47
2037;42;44
2038;43;45
2039;43;45
2040;41;45
2041;41;43
2042;43;44
2043;43;45
2044;42;45
2045;42;44
2046;43;45
2047;43;45
2048;34;45
2049;34;35
2050;35;36
2051;35;37
2052;35;37
2053;35;37
2054;36;38
2055;36;38
2056;35;38
2057;35;37
2058;37;38
2059;37;39
2060;36;39
2061;36;38
2062;37;39
2063;37;39
2064;35;39
2065;35;37
2066;37;40
2067;37;41
2068;37;42
2069;37;39
2070;38;40
2071;38;40
2072;36;40
2073;36;38
2074;38;39
2075;38;40
2076;37;40
2077;37;39
2078;38;40
2079;38;40
2080;35;40
2081;35;37
2082;37;40
2083;37;41
2084;37;42
2085;37;39
2086;38;40
2087;38;40
2088;37;40
2089;37;39
2090;39;40
2091;39;41
2092;38;41
2093;38;40
2094;39;41
2095;39;41
2096;36;41
2097;36;38
2098;38;41
2099;38;42
2100;38;43
2101;38;40
2102;39;41
2103;39;41
2104;37;41
2105;37;39
2106;39;40
2107;39;41
2108;38;41
2109;38;40
2110;39;41
2111;39;41
2112;35;41
2113;35;36
2114;36;37
2115;36;38
2116;37;40
2117;37;40
2118;39;42
2119;39;42
2120;38;43
2121;38;41
2122;39;44
2123;39;43
2124;40;44
2125;40;43
2126;41;45
2127;41;44
2128;37;46
2129;37;39
2130;39;42
2131;39;43
2132;39;44
2133;39;41
2134;40;42
2135;40;42
2136;38;42
2137;38;40
2138;40;41
2139;40;42
