round;minSpace;maxSpace
512;96;110
1024;97;111
1536;97;111
2048;96;111
2560;96;110
3072;96;111
3584;96;110
4096;94;110
4608;94;108
5120;95;109
5632;95;109
6144;93;109
6656;93;107
7168;93;108
7680;93;107
8192;90;107
8704;90;104
9216;91;105
9728;91;105
10240;90;105
10752;90;104
11264;90;105
11776;90;104
12288;87;104
12800;87;101
13312;88;102
13824;88;102
14336;86;102
14848;86;100
15360;86;101
15872;86;100
16384;81;100
16896;81;95
17408;82;96
17920;82;96
18432;81;96
18944;81;95
19456;81;96
19968;81;95
20480;79;95
20992;79;93
21504;80;94
22016;80;94
22528;78;94
23040;78;92
23552;78;93
24064;78;92
24576;74;92
25088;74;88
25600;75;89
26112;75;89
26624;74;89
27136;74;88
27648;74;89
28160;74;88
28672;71;88
29184;71;85
29696;72;86
30208;72;86
30720;70;86
31232;70;84
31744;69;85
32256;54;75
