round;minSpace;maxSpace
32;25;32
64;26;36
96;26;36
128;26;37
160;26;37
192;27;39
224;27;39
256;26;40
288;26;37
320;28;39
352;28;40
384;27;41
416;27;38
448;28;40
480;28;40
512;26;41
544;26;33
576;27;37
608;27;37
640;27;38
672;27;38
704;28;40
736;28;40
768;26;41
800;26;37
832;28;39
864;28;40
896;27;41
928;27;38
960;28;40
992;28;40
1024;24;41
1056;24;31
1088;25;35
1120;25;35
1152;25;36
1184;25;36
1216;26;38
1248;26;38
1280;25;39
1312;25;36
1344;27;38
1376;27;39
1408;26;40
1440;26;37
1472;27;39
1504;27;39
1536;23;40
1568;23;31
1600;24;34
1632;24;35
1664;24;35
1696;24;32
1728;24;35
1760;24;35
1792;22;35
1824;22;30
1856;23;33
1888;23;34
1920;21;34
1952;21;29
1984;20;29
2016;19;28
