rounds;minSpace;maxSpace
329;57;59
330;59;60
331;59;60
332;58;61
333;58;60
334;59;61
335;59;60
336;57;61
337;57;59
338;59;60
339;59;60
340;59;61
341;59;61
342;60;62
343;60;61
344;58;62
345;58;60
346;60;61
347;60;61
348;59;62
349;59;61
350;60;62
351;60;61
352;56;62
353;56;57
354;57;58
355;57;58
356;57;59
357;57;59
358;58;60
359;58;59
360;57;60
361;57;59
362;59;60
363;59;60
364;58;61
365;58;60
366;59;61
367;59;60
368;56;61
369;56;58
370;58;59
371;58;59
372;58;60
373;58;60
374;59;61
375;59;60
376;57;61
377;57;59
378;59;60
379;59;60
380;58;61
381;58;60
382;59;61
383;59;60
384;53;61
385;53;54
386;54;55
387;54;55
388;54;56
389;54;56
390;55;57
391;55;56
392;54;57
393;54;56
394;56;57
395;56;57
396;55;58
397;55;57
398;56;58
399;56;57
400;54;58
401;54;56
402;56;57
403;56;57
404;56;58
405;56;58
406;57;59
407;57;58
408;55;59
409;55;57
410;57;58
411;57;58
412;56;59
413;56;58
414;57;59
415;57;58
416;54;59
417;54;55
418;55;56
419;55;56
420;55;57
421;55;57
422;56;58
423;56;57
424;55;58
425;55;57
426;57;58
427;57;58
428;56;59
429;56;58
430;57;59
431;57;58
432;54;59
433;54;56
434;56;57
435;56;57
436;56;58
437;56;58
438;57;59
439;57;58
440;55;59
441;55;57
442;57;58
443;57;58
444;56;59
445;56;58
446;57;59
447;57;58
448;52;59
449;52;53
450;53;54
451;53;54
452;53;55
453;53;55
454;54;56
455;54;55
456;53;56
457;53;55
458;55;56
459;55;56
460;54;57
461;54;56
462;55;57
463;55;56
464;53;57
465;53;55
466;55;56
467;55;56
468;55;57
469;55;57
470;56;58
471;56;57
472;54;58
473;54;56
474;56;57
475;56;57
476;55;58
477;55;57
478;56;58
479;56;57
480;52;58
481;52;53
482;53;54
483;53;54
484;53;55
485;53;55
486;54;56
487;54;55
488;53;56
489;53;55
490;55;56
491;55;56
492;54;57
493;54;56
494;55;57
495;55;56
496;52;57
497;52;54
498;54;55
499;54;55
500;54;56
501;54;56
502;55;57
503;55;56
504;53;57
505;53;55
506;55;56
507;55;56
508;54;57
509;54;56
510;55;57
511;55;56
512;47;57
513;47;48
514;48;49
515;48;49
516;48;50
517;48;50
518;49;51
519;49;50
520;48;51
521;48;50
522;50;51
523;50;51
524;49;52
525;49;51
526;50;52
527;50;51
528;48;52
529;48;50
530;50;51
531;50;51
532;50;52
533;50;52
534;51;53
535;51;52
536;49;53
537;49;51
538;51;52
539;51;52
540;50;53
541;50;52
542;51;53
543;51;52
544;48;53
545;48;49
546;49;50
547;49;50
548;49;51
549;49;51
550;50;52
551;50;51
552;49;52
553;49;51
554;51;52
555;51;52
556;50;53
557;50;52
558;51;53
559;51;52
560;48;53
561;48;50
562;50;51
563;50;51
564;50;52
565;50;52
566;51;53
567;51;52
568;49;53
569;49;51
570;51;52
571;51;52
572;50;53
573;50;52
574;51;53
575;51;52
576;47;53
577;47;48
578;48;49
579;48;49
580;48;50
581;48;50
582;49;51
583;49;50
584;48;51
585;48;50
586;50;51
587;50;51
588;49;52
589;49;51
590;50;52
591;50;51
592;48;52
593;48;50
594;50;51
595;50;51
596;50;52
597;50;52
598;51;53
599;51;52
600;49;53
601;49;51
602;51;52
603;51;52
604;50;53
605;50;52
606;51;53
607;51;52
608;47;53
609;47;48
610;48;49
611;48;49
612;48;50
613;48;50
614;49;51
615;49;50
616;48;51
617;48;50
618;50;51
619;50;51
620;49;52
621;49;51
622;50;52
623;50;51
624;47;52
625;47;49
626;49;50
627;49;50
628;49;51
629;49;51
630;50;52
631;50;51
632;48;52
633;48;50
634;50;51
635;50;51
636;49;52
637;49;51
638;50;52
639;50;51
640;45;52
641;45;46
642;46;47
643;46;47
644;46;48
645;46;48
646;47;49
647;47;48
648;46;49
649;46;48
650;48;49
651;48;49
652;47;50
653;47;49
654;48;50
655;48;49
656;46;50
657;46;48
658;48;49
659;48;49
660;48;50
661;48;50
662;49;51
663;49;50
664;47;51
665;47;49
666;49;50
667;49;50
668;48;51
669;48;50
670;49;51
671;49;50
672;46;51
673;46;47
674;47;48
675;47;48
676;47;49
677;47;49
678;48;50
679;48;49
680;47;50
681;47;49
682;49;50
683;49;50
684;48;51
685;48;50
686;49;51
687;49;50
688;46;51
689;46;48
690;48;49
691;48;49
692;48;50
693;48;50
694;49;51
695;49;50
696;47;51
697;47;49
698;49;50
699;49;50
700;48;51
701;48;50
702;49;51
703;49;50
704;44;51
705;44;45
706;45;46
707;45;46
708;45;47
709;45;47
710;46;48
711;46;47
712;45;48
713;45;47
714;47;48
715;47;48
716;46;49
717;46;48
718;47;49
719;47;48
720;45;49
721;45;47
722;47;48
723;47;48
724;47;49
725;47;49
726;48;50
727;48;49
728;46;50
729;46;48
730;48;49
731;48;49
732;47;50
733;47;49
734;48;50
735;48;49
736;44;50
737;44;45
738;45;46
739;45;46
740;45;47
741;45;47
742;46;48
743;46;47
744;45;48
745;45;47
746;47;48
747;47;48
748;46;49
749;46;48
750;47;49
751;47;48
752;44;49
753;44;46
754;46;47
755;46;47
756;46;48
757;46;48
758;47;49
759;47;48
760;45;49
761;45;47
762;47;48
763;47;48
764;46;49
765;46;48
766;47;49
767;47;48
768;40;49
769;40;41
770;41;42
771;41;42
772;41;43
773;41;43
774;42;44
775;42;43
776;41;44
777;41;43
778;43;44
779;43;44
780;42;45
781;42;44
782;43;45
783;43;44
784;41;45
785;41;43
786;43;44
787;43;44
788;43;45
789;43;45
790;44;46
791;44;45
792;42;46
793;42;44
794;44;45
795;44;45
796;43;46
797;43;45
798;44;46
799;44;45
800;41;46
801;41;42
802;42;43
803;42;43
804;42;44
805;42;44
806;43;45
807;43;44
808;42;45
809;42;44
810;44;45
811;44;45
812;43;46
813;43;45
814;44;46
815;44;45
816;41;46
817;41;43
818;43;44
819;43;44
820;43;45
821;43;45
822;44;46
823;44;45
824;42;46
825;42;44
826;44;45
827;44;45
828;43;46
829;43;45
830;44;46
831;44;45
832;40;46
833;40;41
834;41;42
835;41;42
836;41;43
837;41;43
838;42;44
839;42;43
840;41;44
841;41;43
842;43;44
843;43;44
844;42;45
845;42;44
846;43;45
847;43;44
848;41;45
849;41;43
850;43;44
851;43;44
852;43;45
853;43;45
854;44;46
855;44;45
856;42;46
857;42;44
858;44;45
859;44;45
860;43;46
861;43;45
862;44;46
863;44;45
864;40;46
865;40;41
866;41;42
867;41;42
868;41;43
869;41;43
870;42;44
871;42;43
872;41;44
873;41;43
874;43;44
875;43;44
876;42;45
877;42;44
878;43;45
879;43;44
880;40;45
881;40;42
882;42;43
883;42;43
884;42;44
885;42;44
886;43;45
887;43;44
888;41;45
889;41;43
890;43;44
891;43;44
892;42;45
893;42;44
894;43;45
895;43;44
896;37;45
897;37;38
898;38;39
899;38;39
900;38;40
901;38;40
902;39;41
903;39;40
904;38;41
905;38;40
906;40;41
907;40;41
908;39;42
909;39;41
910;40;42
911;40;41
912;38;42
913;38;40
914;40;41
915;40;41
916;40;42
917;40;42
918;41;43
919;41;42
920;39;43
921;39;41
922;41;42
923;41;42
924;40;43
925;40;42
926;41;43
927;41;42
928;38;43
929;38;39
930;39;40
931;39;40
932;39;41
933;39;41
934;40;42
935;40;41
936;39;42
937;39;41
938;41;42
939;41;42
940;40;43
941;40;42
942;41;43
943;41;42
944;38;43
945;38;40
946;40;41
947;40;41
948;40;42
949;40;42
950;41;43
951;41;42
952;39;43
953;39;41
954;41;42
955;41;42
956;40;43
957;40;42
958;41;43
959;41;42
960;36;43
961;36;37
962;37;38
963;37;38
964;37;39
965;37;39
966;38;40
967;38;39
968;37;40
969;37;39
970;39;40
971;39;40
972;38;41
973;38;40
974;39;41
975;39;40
976;37;41
977;37;39
978;39;40
979;39;40
980;39;41
981;39;41
982;40;42
983;40;41
984;38;42
985;38;40
986;40;41
987;40;41
988;39;42
989;39;41
990;40;42
991;40;41
992;36;42
993;36;37
994;36;37
995;36;36
996;34;36
997;34;35
998;33;35
999;33;33
1000;30;33
1001;30;31
1002;30;31
1003;30;30
1004;27;30
1005;27;28
1006;26;28
1007;26;26
1008;21;26
1009;21;22
1010;21;22
1011;21;21
1012;19;21
1013;19;20
1014;18;20
1015;18;18
1016;14;18
1017;14;15
1018;14;15
1019;14;14
1020;11;14
1021;11;12
1022;10;12
1023;10;10
