round;minSpace;maxSpace
128;26;37
256;27;40
384;27;43
512;27;41
640;27;43
768;28;45
896;28;44
1024;27;42
1152;27;38
1280;28;44
1408;29;46
1536;28;47
1664;28;44
1792;29;46
1920;29;45
2048;27;43
2176;27;38
2304;28;41
2432;28;44
2560;28;42
2688;28;44
2816;30;46
2944;30;47
3072;28;48
3200;28;39
3328;29;45
3456;30;47
3584;29;48
3712;29;45
3840;31;47
3968;31;48
4096;25;49
4224;25;37
4352;26;40
4480;26;42
4608;26;41
4736;26;41
4864;27;44
4992;27;43
5120;26;42
5248;26;38
5376;27;41
5504;27;43
5632;27;45
5760;27;42
5888;28;45
6016;28;44
6144;24;46
6272;24;37
6400;25;39
6528;25;41
6656;25;40
6784;25;38
6912;26;42
7040;26;42
7168;23;43
7296;23;35
7424;24;38
7552;24;39
7680;22;40
7808;22;35
7936;21;37
8064;20;34
