rounds;minSpace;maxSpace
360;25;30
361;25;27
362;27;30
363;28;31
364;27;31
365;27;29
366;28;32
367;28;31
368;24;33
369;24;25
370;25;28
371;26;29
372;27;30
373;27;29
374;27;32
375;27;30
376;26;32
377;26;28
378;28;31
379;29;32
380;28;32
381;28;30
382;29;33
383;29;32
384;20;34
385;20;21
386;21;22
387;21;22
388;21;23
389;21;23
390;22;24
391;22;25
392;22;27
393;22;24
394;24;27
395;25;28
396;24;28
397;24;26
398;25;29
399;25;28
400;22;30
401;22;23
402;23;26
403;24;27
404;25;28
405;25;27
406;25;30
407;25;28
408;24;30
409;24;26
410;26;29
411;27;30
412;26;30
413;26;28
414;27;31
415;27;30
416;22;32
417;22;23
418;23;26
419;24;27
420;25;28
421;25;27
422;25;30
423;25;28
424;25;30
425;25;27
426;27;30
427;28;31
428;27;31
429;27;29
430;28;32
431;28;31
432;24;33
433;24;25
434;25;28
435;26;29
436;27;30
437;27;29
438;27;32
439;27;30
440;26;32
441;26;28
442;28;31
443;29;32
444;28;32
445;28;30
446;29;33
447;29;32
448;22;34
449;22;23
450;23;24
451;23;24
452;23;25
453;23;25
454;24;26
455;24;27
456;24;29
457;24;26
458;26;29
459;27;30
460;26;30
461;26;28
462;27;31
463;27;30
464;24;32
465;24;25
466;25;28
467;26;29
468;27;30
469;27;29
470;27;32
471;27;30
472;26;32
473;26;28
474;28;31
475;29;32
476;28;32
477;28;30
478;29;33
479;29;32
480;23;34
481;23;24
482;24;27
483;25;28
484;26;29
485;26;28
486;26;31
487;26;29
488;26;31
489;26;28
490;28;31
491;29;32
492;28;32
493;28;30
494;29;33
495;29;32
496;25;34
497;25;26
498;26;29
499;27;30
500;28;31
501;28;30
502;28;33
503;28;31
504;27;33
505;27;29
506;29;32
507;30;33
508;29;33
509;29;31
510;30;34
511;30;33
512;19;35
513;19;20
514;20;21
515;20;21
516;20;22
517;20;22
518;21;23
519;21;22
520;20;23
521;20;22
522;22;23
523;22;23
524;21;24
525;21;23
526;22;24
527;22;23
528;20;24
529;20;21
530;21;24
531;22;25
532;23;26
533;23;25
534;23;28
535;23;24
536;21;25
537;21;23
538;23;24
539;23;24
540;22;25
541;22;24
542;23;25
543;23;24
544;20;25
545;20;21
546;21;24
547;22;25
548;23;26
549;23;25
550;23;28
551;23;26
552;23;28
553;23;25
554;25;28
555;26;29
556;25;29
557;25;27
558;26;30
559;26;29
560;22;31
561;22;23
562;23;26
563;24;27
564;25;28
565;25;27
566;25;30
567;25;28
568;24;30
569;24;26
570;26;29
571;27;30
572;26;30
573;26;28
574;27;31
575;27;30
576;21;32
577;21;22
578;22;23
579;22;23
580;22;24
581;22;24
582;23;25
583;23;26
584;23;28
585;23;25
586;25;28
587;26;29
588;25;29
589;25;27
590;26;30
591;26;29
592;23;31
593;23;24
594;24;27
595;25;28
596;26;29
597;26;28
598;26;31
599;26;29
600;25;31
601;25;27
602;27;30
603;28;31
604;27;31
605;27;29
606;28;32
607;28;31
608;22;33
609;22;23
610;23;26
611;24;27
612;25;28
613;25;27
614;25;30
615;25;28
616;25;30
617;25;27
618;27;30
619;28;31
620;27;31
621;27;29
622;28;32
623;28;31
624;24;33
625;24;25
626;25;28
627;26;29
628;27;30
629;27;29
630;27;32
631;27;30
632;26;32
633;26;28
634;28;31
635;29;32
636;28;32
637;28;30
638;29;33
639;29;32
640;21;34
641;21;22
642;22;23
643;22;23
644;22;24
645;22;24
646;23;25
647;23;26
648;23;28
649;23;25
650;25;28
651;26;29
652;25;29
653;25;27
654;26;30
655;26;29
656;23;31
657;23;24
658;24;27
659;25;28
660;26;29
661;26;28
662;26;31
663;26;29
664;25;31
665;25;27
666;27;30
667;28;31
668;27;31
669;27;29
670;28;32
671;28;31
672;23;33
673;23;24
674;24;27
675;25;28
676;26;29
677;26;28
678;26;31
679;26;29
680;26;31
681;26;28
682;28;31
683;29;32
684;28;32
685;28;30
686;29;33
687;29;32
688;25;34
689;25;26
690;26;29
691;27;30
692;28;31
693;28;30
694;28;33
695;28;31
696;27;33
697;27;29
698;29;32
699;30;33
700;29;33
701;29;31
702;30;34
703;30;33
704;23;35
705;23;24
706;24;25
707;24;25
708;24;26
709;24;26
710;25;27
711;25;28
712;25;30
713;25;27
714;27;30
715;28;31
716;27;31
717;27;29
718;28;32
719;28;31
720;25;33
721;25;26
722;26;29
723;27;30
724;28;31
725;28;30
726;28;33
727;28;31
728;27;33
729;27;29
730;29;32
731;30;33
732;29;33
733;29;31
734;30;34
735;30;33
736;24;35
737;24;25
738;25;28
739;26;29
740;27;30
741;27;29
742;27;32
743;27;30
744;27;32
745;27;29
746;29;32
747;30;33
748;29;33
749;29;31
750;30;34
751;30;33
752;26;35
753;26;27
754;27;30
755;28;31
756;29;32
757;29;31
758;29;34
759;29;32
760;28;34
761;28;30
762;30;33
763;31;34
764;30;34
765;30;32
766;31;35
767;31;34
768;20;36
769;20;21
770;21;22
771;21;22
772;21;23
773;21;23
774;22;24
775;22;23
776;21;24
777;21;23
778;23;24
779;23;24
780;22;25
781;22;24
782;23;25
783;23;24
784;21;25
785;21;22
786;22;25
787;23;26
788;24;27
789;24;26
790;24;29
791;24;25
792;22;26
793;22;24
794;24;25
795;24;25
796;23;26
797;23;25
798;24;26
799;24;25
800;21;26
801;21;22
802;22;25
803;23;26
804;24;27
805;24;26
806;24;29
807;24;27
808;24;29
809;24;26
810;26;29
811;27;30
812;26;30
813;26;28
814;27;31
815;27;30
816;23;32
817;23;24
818;24;27
819;25;28
820;26;29
821;26;28
822;26;31
823;26;29
824;25;31
825;25;27
826;27;30
827;28;31
828;27;31
829;27;29
830;28;32
831;28;31
832;22;33
833;22;23
834;23;24
835;23;24
836;23;25
837;23;25
838;24;26
839;24;27
840;24;29
841;24;26
842;26;29
843;27;30
844;26;30
845;26;28
846;27;31
847;27;30
848;24;32
849;24;25
850;25;28
851;26;29
852;27;30
853;27;29
854;27;32
855;27;30
856;26;32
857;26;28
858;28;31
859;29;32
860;28;32
861;28;30
862;29;33
863;29;32
864;23;34
865;23;24
866;24;27
867;25;28
868;26;29
869;26;28
870;26;31
871;26;29
872;26;31
873;26;28
874;28;31
875;29;32
876;28;32
877;28;30
878;29;33
879;29;32
880;25;34
881;25;26
882;26;29
883;27;30
884;28;31
885;28;30
886;28;33
887;28;31
888;27;33
889;27;29
890;29;32
891;30;33
892;29;33
893;29;31
894;30;34
895;30;33
896;21;35
897;21;22
898;22;23
899;22;23
900;22;24
901;22;24
902;23;25
903;23;26
904;23;28
905;23;25
906;25;28
907;26;29
908;25;29
909;25;27
910;26;30
911;26;29
912;23;31
913;23;24
914;24;27
915;25;28
916;26;29
917;26;28
918;26;31
919;26;29
920;25;31
921;25;27
922;27;30
923;28;31
924;27;31
925;27;29
926;28;32
927;28;31
928;23;33
929;23;24
930;24;27
931;25;28
932;26;29
933;26;28
934;26;31
935;26;29
936;26;31
937;26;28
938;28;31
939;29;32
940;28;32
941;28;30
942;29;33
943;29;32
944;25;34
945;25;26
946;26;29
947;27;30
948;28;31
949;28;30
950;28;33
951;28;31
952;27;33
953;27;29
954;29;32
955;30;33
956;29;33
957;29;31
958;30;34
959;30;33
960;23;35
961;23;24
962;24;25
963;24;25
964;24;26
965;24;26
966;25;27
967;25;28
968;25;30
969;25;27
970;27;30
971;28;31
972;27;31
973;27;29
974;28;32
975;28;31
976;25;33
977;25;26
978;26;29
979;27;30
980;28;31
981;28;30
982;28;33
983;28;31
984;27;33
985;27;29
986;29;32
987;30;33
988;29;33
989;29;31
990;30;34
991;30;33
992;24;35
993;24;25
994;25;28
995;26;29
996;27;30
997;27;29
998;27;32
999;27;30
1000;27;32
1001;27;29
1002;29;32
1003;30;33
1004;29;33
1005;29;31
1006;30;34
1007;30;33
1008;26;35
1009;26;27
1010;27;30
1011;28;31
1012;29;32
1013;29;31
1014;29;34
1015;29;32
1016;28;34
1017;28;30
1018;30;33
1019;31;34
1020;30;34
1021;30;32
1022;31;35
1023;31;34
1024;19;36
1025;19;20
1026;20;21
1027;20;21
1028;20;22
1029;20;22
1030;21;23
1031;21;22
1032;20;23
1033;20;22
1034;22;23
1035;22;23
1036;21;24
1037;21;23
1038;22;24
1039;22;23
1040;20;24
1041;20;21
1042;21;24
1043;22;25
1044;23;26
1045;23;25
1046;23;28
1047;23;24
1048;21;25
1049;21;23
1050;23;24
1051;23;24
1052;22;25
1053;22;24
1054;23;25
1055;23;24
1056;20;25
1057;20;21
1058;21;24
1059;22;25
1060;23;26
1061;23;25
1062;23;28
1063;23;24
1064;22;25
1065;22;24
1066;24;25
1067;24;25
1068;23;26
1069;23;25
1070;24;26
1071;24;25
1072;21;26
1073;21;22
1074;22;25
1075;23;26
1076;24;27
1077;24;26
1078;24;29
1079;24;25
1080;22;26
1081;22;24
1082;24;25
1083;24;25
1084;23;26
1085;23;25
1086;24;26
1087;24;25
1088;20;26
1089;20;21
1090;21;22
1091;21;22
1092;21;23
1093;21;23
1094;22;24
1095;22;25
1096;22;27
1097;22;24
1098;24;27
1099;25;28
1100;24;28
1101;24;26
1102;25;29
1103;25;28
1104;22;30
1105;22;23
1106;23;26
1107;24;27
1108;25;28
1109;25;27
1110;25;30
1111;25;28
1112;24;30
1113;24;26
1114;26;29
1115;27;30
1116;26;30
1117;26;28
1118;27;31
1119;27;30
1120;21;32
1121;21;22
1122;22;25
1123;23;26
1124;24;27
1125;24;26
1126;24;29
1127;24;25
1128;23;26
1129;23;25
1130;25;26
1131;25;26
1132;24;27
1133;24;26
1134;25;27
1135;25;26
1136;22;27
1137;22;23
1138;23;26
1139;24;27
1140;25;28
1141;25;27
1142;25;30
1143;25;26
1144;23;27
1145;23;25
1146;25;26
1147;25;26
1148;24;27
1149;24;26
1150;25;27
1151;25;26
1152;20;27
1153;20;21
1154;21;22
1155;21;22
1156;21;23
1157;21;23
1158;22;24
1159;22;25
1160;22;27
1161;22;24
1162;24;27
1163;25;28
1164;24;28
1165;24;26
1166;25;29
1167;25;28
1168;22;30
1169;22;23
1170;23;26
1171;24;27
1172;25;28
1173;25;27
1174;25;30
1175;25;28
1176;24;30
1177;24;26
1178;26;29
1179;27;30
1180;26;30
1181;26;28
1182;27;31
1183;27;30
1184;22;32
1185;22;23
1186;23;26
1187;24;27
1188;25;28
1189;25;27
1190;25;30
1191;25;26
1192;24;27
1193;24;26
1194;26;27
1195;26;27
1196;25;28
1197;25;27
1198;26;28
1199;26;27
1200;23;28
1201;23;24
1202;24;27
1203;25;28
1204;26;29
1205;26;28
1206;26;31
1207;26;27
1208;24;28
1209;24;26
1210;26;27
1211;26;27
1212;25;28
1213;25;27
1214;26;28
1215;26;27
1216;21;28
1217;21;22
1218;22;23
1219;22;23
1220;22;24
1221;22;24
1222;23;25
1223;23;26
1224;23;28
1225;23;25
1226;25;28
1227;26;29
1228;25;29
1229;25;27
1230;26;30
1231;26;29
1232;23;31
1233;23;24
1234;24;27
1235;25;28
1236;26;29
1237;26;28
1238;26;31
1239;26;29
1240;25;31
1241;25;27
1242;27;30
1243;28;31
1244;27;31
1245;27;29
1246;28;32
1247;28;31
1248;22;33
1249;22;23
1250;23;26
1251;24;27
1252;25;28
1253;25;27
1254;25;30
1255;25;26
1256;24;27
1257;24;26
1258;26;27
1259;26;27
1260;25;28
1261;25;27
1262;26;28
1263;26;27
1264;23;28
1265;23;24
1266;24;27
1267;25;28
1268;26;29
1269;26;28
1270;26;31
1271;26;27
1272;24;28
1273;24;26
1274;26;27
1275;26;27
1276;25;28
1277;25;27
1278;26;28
1279;26;27
1280;20;28
1281;20;21
1282;21;22
1283;21;22
1284;21;23
1285;21;23
1286;22;24
1287;22;23
1288;21;24
1289;21;23
1290;23;24
1291;23;24
1292;22;25
1293;22;24
1294;23;25
1295;23;24
1296;21;25
1297;21;22
1298;22;25
1299;23;26
1300;24;27
1301;24;26
1302;24;29
1303;24;25
1304;22;26
1305;22;24
1306;24;25
1307;24;25
1308;23;26
1309;23;25
1310;24;26
1311;24;25
1312;21;26
1313;21;22
1314;22;25
1315;23;26
1316;24;27
1317;24;26
1318;24;29
1319;24;27
1320;24;29
1321;24;26
1322;26;29
1323;27;30
1324;26;30
1325;26;28
1326;27;31
1327;27;30
1328;23;32
1329;23;24
1330;24;27
1331;25;28
1332;26;29
1333;26;28
1334;26;31
1335;26;29
1336;25;31
1337;25;27
1338;27;30
1339;28;31
1340;27;31
1341;27;29
1342;28;32
1343;28;31
1344;22;33
1345;22;23
1346;23;24
1347;23;24
1348;23;25
1349;23;25
1350;24;26
1351;24;27
1352;24;29
1353;24;26
1354;26;29
1355;27;30
1356;26;30
1357;26;28
1358;27;31
1359;27;30
1360;24;32
1361;24;25
1362;25;28
1363;26;29
1364;27;30
1365;27;29
1366;27;32
1367;27;30
1368;26;32
1369;26;28
1370;28;31
1371;29;32
1372;28;32
1373;28;30
1374;29;33
1375;29;32
1376;23;34
1377;23;24
1378;24;27
1379;25;28
1380;26;29
1381;26;28
1382;26;31
1383;26;29
1384;26;31
1385;26;28
1386;28;31
1387;29;32
1388;28;32
1389;28;30
1390;29;33
1391;29;32
1392;25;34
1393;25;26
1394;26;29
1395;27;30
1396;28;31
1397;28;30
1398;28;33
1399;28;31
1400;27;33
1401;27;29
1402;29;32
1403;30;33
1404;29;33
1405;29;31
1406;30;34
1407;30;33
1408;21;35
1409;21;22
1410;22;23
1411;22;23
1412;22;24
1413;22;24
1414;23;25
1415;23;26
1416;23;28
1417;23;25
1418;25;28
1419;26;29
1420;25;29
1421;25;27
1422;26;30
1423;26;29
1424;23;31
1425;23;24
1426;24;27
1427;25;28
1428;26;29
1429;26;28
1430;26;31
1431;26;29
1432;25;31
1433;25;27
1434;27;30
1435;28;31
1436;27;31
1437;27;29
1438;28;32
1439;28;31
1440;23;33
1441;23;24
1442;24;27
1443;25;28
1444;26;29
1445;26;28
1446;26;31
1447;26;29
1448;26;31
1449;26;28
1450;28;31
1451;29;32
1452;28;32
1453;28;30
1454;29;33
1455;29;32
1456;25;34
1457;25;26
1458;26;29
1459;27;30
1460;28;31
1461;28;30
1462;28;33
1463;28;31
1464;27;33
1465;27;29
1466;29;32
1467;30;33
1468;29;33
1469;29;31
1470;30;34
1471;30;33
1472;23;35
1473;23;24
1474;24;25
1475;24;25
1476;24;26
1477;24;26
1478;25;27
1479;25;28
1480;25;30
1481;25;27
1482;27;30
1483;28;31
1484;27;31
1485;27;29
1486;28;32
1487;28;31
1488;25;33
1489;25;26
1490;26;29
1491;27;30
1492;28;31
1493;28;30
1494;28;33
1495;28;31
1496;27;33
1497;27;29
1498;29;32
1499;30;33
1500;29;33
1501;29;31
1502;30;34
1503;30;33
1504;24;35
1505;24;25
1506;25;28
1507;26;29
1508;27;30
1509;27;29
1510;27;32
1511;27;30
1512;27;32
1513;27;29
1514;29;32
1515;30;33
1516;29;33
1517;29;31
1518;30;34
1519;30;33
1520;26;35
1521;26;27
1522;27;30
1523;28;31
1524;29;32
1525;29;31
1526;29;34
1527;29;32
1528;28;34
1529;28;30
1530;30;33
1531;31;34
1532;30;34
1533;30;32
1534;31;35
1535;31;34
1536;19;36
1537;19;20
1538;20;21
1539;20;21
1540;20;22
1541;20;22
1542;21;23
1543;21;22
1544;20;23
1545;20;22
1546;22;23
1547;22;23
1548;21;24
1549;21;23
1550;22;24
1551;22;23
1552;20;24
1553;20;21
1554;21;24
1555;22;25
1556;23;26
1557;23;25
1558;23;28
1559;23;24
1560;21;25
1561;21;23
1562;23;24
1563;23;24
1564;22;25
1565;22;24
1566;23;25
1567;23;24
1568;20;25
1569;20;21
1570;21;24
1571;22;25
1572;23;26
1573;23;25
1574;23;28
1575;23;26
1576;23;28
1577;23;25
1578;25;28
1579;26;29
1580;25;29
1581;25;27
1582;26;30
1583;26;29
1584;22;31
1585;22;23
1586;23;26
1587;24;27
1588;25;28
1589;25;27
1590;25;30
1591;25;28
1592;24;30
1593;24;26
1594;26;29
1595;27;30
1596;26;30
1597;26;28
1598;27;31
1599;27;30
1600;21;32
1601;21;22
1602;22;23
1603;22;23
1604;22;24
1605;22;24
1606;23;25
1607;23;26
1608;23;28
1609;23;25
1610;25;28
1611;26;29
1612;25;29
1613;25;27
1614;26;30
1615;26;29
1616;23;31
1617;23;24
1618;24;27
1619;25;28
1620;26;29
1621;26;28
1622;26;31
1623;26;29
1624;25;31
1625;25;27
1626;27;30
1627;28;31
1628;27;31
1629;27;29
1630;28;32
1631;28;31
1632;22;33
1633;22;23
1634;23;26
1635;24;27
1636;25;28
1637;25;27
1638;25;30
1639;25;28
1640;25;30
1641;25;27
1642;27;30
1643;28;31
1644;27;31
1645;27;29
1646;28;32
1647;28;31
1648;24;33
1649;24;25
1650;25;28
1651;26;29
1652;27;30
1653;27;29
1654;27;32
1655;27;30
1656;26;32
1657;26;28
1658;28;31
1659;29;32
1660;28;32
1661;28;30
1662;29;33
1663;29;32
1664;21;34
1665;21;22
1666;22;23
1667;22;23
1668;22;24
1669;22;24
1670;23;25
1671;23;26
1672;23;28
1673;23;25
1674;25;28
1675;26;29
1676;25;29
1677;25;27
1678;26;30
1679;26;29
1680;23;31
1681;23;24
1682;24;27
1683;25;28
1684;26;29
1685;26;28
1686;26;31
1687;26;29
1688;25;31
1689;25;27
1690;27;30
1691;28;31
1692;27;31
1693;27;29
1694;28;32
1695;28;31
1696;23;33
1697;23;24
1698;24;27
1699;25;28
1700;26;29
1701;26;28
1702;26;31
1703;26;29
1704;26;31
1705;26;28
1706;28;31
1707;29;32
1708;28;32
1709;28;30
1710;29;33
1711;29;32
1712;25;34
1713;25;26
1714;26;29
1715;27;30
1716;28;31
1717;28;30
1718;28;33
1719;28;31
1720;27;33
1721;27;29
1722;29;32
1723;30;33
1724;29;33
1725;29;31
1726;30;34
1727;30;33
1728;23;35
1729;23;24
1730;24;25
1731;24;25
1732;24;26
1733;24;26
1734;25;27
1735;25;28
1736;25;30
1737;25;27
1738;27;30
1739;28;31
1740;27;31
1741;27;29
1742;28;32
1743;28;31
1744;25;33
1745;25;26
1746;26;29
1747;27;30
1748;28;31
1749;28;30
1750;28;33
1751;28;31
1752;27;33
1753;27;29
1754;29;32
1755;30;33
1756;29;33
1757;29;31
1758;30;34
1759;30;33
1760;24;35
1761;24;25
1762;25;28
1763;26;29
1764;27;30
1765;27;29
1766;27;32
1767;27;30
1768;27;32
1769;27;29
1770;29;32
1771;30;33
1772;29;33
1773;29;31
1774;30;34
1775;30;33
1776;26;35
1777;26;27
1778;27;30
1779;28;31
1780;29;32
1781;29;31
1782;29;34
1783;29;32
1784;28;34
1785;28;30
1786;30;33
1787;31;34
1788;30;34
1789;30;32
1790;31;35
1791;31;34
1792;20;36
1793;20;21
1794;21;22
1795;21;22
1796;21;23
1797;21;23
1798;22;24
1799;22;23
1800;21;24
1801;21;23
1802;23;24
1803;23;24
1804;22;25
1805;22;24
1806;23;25
1807;23;24
1808;21;25
1809;21;22
1810;22;25
1811;23;26
1812;24;27
1813;24;26
1814;24;29
1815;24;25
1816;22;26
1817;22;24
1818;24;25
1819;24;25
1820;23;26
1821;23;25
1822;24;26
1823;24;25
1824;21;26
1825;21;22
1826;22;25
1827;23;26
1828;24;27
1829;24;26
1830;24;29
1831;24;27
1832;24;29
1833;24;26
1834;26;29
1835;27;30
1836;26;30
1837;26;28
1838;27;31
1839;27;30
1840;23;32
1841;23;24
1842;24;27
1843;25;28
1844;26;29
1845;26;28
1846;26;31
1847;26;29
1848;25;31
1849;25;27
1850;27;30
1851;28;31
1852;27;31
1853;27;29
1854;28;32
1855;28;31
1856;22;33
1857;22;23
1858;23;24
1859;23;24
1860;23;25
1861;23;25
1862;24;26
1863;24;27
1864;24;29
1865;24;26
1866;26;29
1867;27;30
1868;26;30
1869;26;28
1870;27;31
1871;27;30
1872;24;32
1873;24;25
1874;25;28
1875;26;29
1876;27;30
1877;27;29
1878;27;32
1879;27;30
1880;26;32
1881;26;28
1882;28;31
1883;29;32
1884;28;32
1885;28;30
1886;29;33
1887;29;32
1888;23;34
1889;23;24
1890;24;27
1891;25;28
1892;26;29
1893;26;28
1894;26;31
1895;26;29
1896;26;31
1897;26;28
1898;28;31
1899;29;32
1900;28;32
1901;28;30
1902;29;33
1903;29;32
1904;25;34
1905;25;26
1906;26;29
1907;27;30
1908;28;31
1909;28;30
1910;28;33
1911;28;31
1912;27;33
1913;27;29
1914;29;32
1915;30;33
1916;29;33
1917;29;31
1918;30;34
1919;30;33
1920;21;35
1921;21;22
1922;22;23
1923;22;23
1924;22;24
1925;22;24
1926;23;25
1927;23;26
1928;23;28
1929;23;25
1930;25;28
1931;26;29
1932;25;29
1933;25;27
1934;26;30
1935;26;29
1936;23;31
1937;23;24
1938;24;27
1939;25;28
1940;26;29
1941;26;28
1942;26;31
1943;26;29
1944;25;31
1945;25;27
1946;27;30
1947;28;31
1948;27;31
1949;27;29
1950;28;32
1951;28;31
1952;23;33
1953;23;24
1954;24;27
1955;25;28
1956;26;29
1957;26;28
1958;26;31
1959;26;29
1960;26;31
1961;26;28
1962;28;31
1963;29;32
1964;28;32
1965;28;30
1966;29;33
1967;29;32
1968;25;34
1969;25;26
1970;26;29
1971;27;30
1972;28;31
1973;28;30
1974;28;33
1975;28;31
1976;27;33
1977;27;29
1978;29;32
1979;30;33
1980;29;33
1981;29;31
1982;30;34
1983;30;33
1984;23;35
1985;23;24
1986;24;25
1987;24;25
1988;24;26
1989;24;26
1990;25;27
1991;25;28
1992;25;30
1993;25;27
1994;27;30
1995;28;31
1996;27;31
1997;27;29
1998;28;32
1999;28;31
2000;25;33
2001;25;26
2002;26;29
2003;27;30
2004;28;31
2005;28;30
2006;28;33
2007;28;31
2008;27;33
2009;27;29
2010;29;32
2011;30;33
2012;29;33
2013;29;31
2014;30;34
2015;30;33
2016;24;35
2017;24;25
2018;25;28
2019;26;29
2020;27;30
2021;27;29
2022;27;32
2023;27;30
2024;27;32
2025;27;29
2026;29;32
2027;30;33
2028;29;33
2029;29;31
2030;30;34
2031;30;33
2032;26;35
2033;26;27
2034;27;30
2035;28;31
2036;29;32
2037;29;31
2038;29;34
2039;29;32
2040;28;34
2041;28;30
2042;30;33
2043;31;34
2044;30;34
2045;30;32
2046;31;35
2047;31;34
2048;17;36
2049;17;18
2050;18;19
2051;18;19
2052;18;20
2053;18;20
2054;19;21
2055;19;20
2056;18;21
2057;18;20
2058;20;21
2059;20;21
2060;19;22
2061;19;21
2062;20;22
2063;20;21
2064;18;22
2065;18;19
2066;19;22
2067;20;23
2068;21;24
2069;21;23
2070;21;26
2071;21;22
2072;19;23
2073;19;21
2074;21;22
2075;21;22
2076;20;23
2077;20;22
2078;21;23
2079;21;22
2080;18;23
2081;18;19
2082;19;22
2083;20;23
2084;21;24
2085;21;23
2086;21;26
2087;21;22
2088;20;23
2089;20;22
2090;22;23
2091;22;23
2092;21;24
2093;21;23
2094;22;24
2095;22;23
2096;19;24
2097;19;20
2098;20;23
2099;21;24
2100;22;25
2101;22;24
2102;22;27
2103;22;23
2104;20;24
2105;20;22
2106;22;23
2107;22;23
2108;21;24
2109;21;23
2110;22;24
2111;22;23
2112;18;24
2113;18;19
2114;19;20
2115;19;20
2116;19;21
2117;19;21
2118;20;22
2119;20;23
2120;20;25
2121;20;22
2122;22;25
2123;23;26
2124;22;26
2125;22;24
2126;23;27
2127;23;26
2128;20;28
2129;20;21
2130;21;24
2131;22;25
2132;23;26
2133;23;25
2134;23;28
2135;23;26
2136;22;28
2137;22;24
2138;24;27
