rounds;minSpace;maxSpace
1;29;30
2;30;31
3;30;31
4;30;32
5;30;32
6;31;33
7;31;32
8;30;33
9;30;32
10;32;33
11;32;33
12;31;34
13;31;33
14;32;34
15;32;33
16;30;34
17;30;32
18;32;33
19;32;34
20;32;35
21;32;35
22;34;36
23;34;36
24;31;37
25;31;34
26;34;35
27;34;36
28;33;37
29;33;36
30;35;37
31;35;37
32;30;38
33;30;32
34;32;33
35;32;34
36;32;35
37;32;35
38;34;36
39;34;36
40;32;37
41;32;35
42;35;36
43;35;37
44;34;38
45;34;37
46;36;38
47;36;38
48;31;39
49;31;33
50;33;34
51;33;35
52;33;36
53;33;36
54;35;37
55;35;37
56;32;38
57;32;35
58;35;36
59;35;37
60;34;38
61;34;37
62;36;38
63;36;38
64;30;39
65;30;32
66;32;33
67;32;34
68;32;35
69;32;35
70;34;36
71;34;36
72;32;37
73;32;35
74;35;36
75;35;37
76;34;38
77;34;37
78;36;38
79;36;38
80;32;39
81;32;34
82;34;35
83;34;36
84;34;37
85;34;37
86;36;38
87;36;38
88;33;39
89;33;36
90;36;37
91;36;38
92;35;39
93;35;38
94;37;39
95;37;39
96;31;40
97;31;33
98;33;34
99;33;35
100;33;36
101;33;36
102;35;37
103;35;37
104;33;38
105;33;36
106;36;37
107;36;38
108;35;39
109;35;38
110;37;39
111;37;39
112;32;40
113;32;34
114;34;35
115;34;36
116;34;37
117;34;37
118;36;38
119;36;38
120;33;39
121;33;36
122;36;37
123;36;38
124;35;39
125;35;38
126;37;39
127;37;39
128;30;40
129;30;31
130;31;32
131;31;32
132;31;33
133;31;33
134;32;34
135;32;33
136;31;34
137;31;33
138;33;34
139;33;34
140;32;35
141;32;34
142;33;35
143;33;34
144;31;35
145;31;33
146;33;34
147;33;35
148;33;36
149;33;36
150;35;37
151;35;37
152;32;38
153;32;35
154;35;36
155;35;37
156;34;38
157;34;37
158;36;38
159;36;38
160;31;39
161;31;33
162;33;34
163;33;35
164;33;36
165;33;36
166;35;37
167;35;37
168;33;38
169;33;36
170;36;37
171;36;38
172;35;39
173;35;38
174;37;39
175;37;39
176;32;40
177;32;34
178;34;35
179;34;36
180;34;37
181;34;37
182;36;38
183;36;38
184;33;39
185;33;36
186;36;37
187;36;38
188;35;39
189;35;38
190;37;39
191;37;39
192;30;40
193;30;32
194;32;33
195;32;34
196;32;35
197;32;35
198;34;36
199;34;36
200;32;37
201;32;35
202;35;36
203;35;37
204;34;38
205;34;37
206;36;38
207;36;38
208;32;39
209;32;34
210;34;35
211;34;36
212;34;37
213;34;37
214;36;38
215;36;38
216;33;39
217;33;36
218;36;37
219;36;38
220;35;39
221;35;38
222;37;39
223;37;39
224;31;40
225;31;33
226;33;34
227;33;35
228;33;36
229;33;36
230;35;37
231;35;37
232;33;38
233;33;36
234;36;37
235;36;38
236;35;39
237;35;38
238;37;39
239;37;39
240;32;40
241;32;34
242;34;35
243;34;36
244;34;37
245;34;37
246;36;38
247;36;38
248;33;39
249;33;36
250;36;37
251;36;38
252;35;39
253;35;38
254;37;39
255;37;39
256;29;40
257;29;30
258;30;31
259;30;31
260;30;32
261;30;32
262;31;33
263;31;32
264;30;33
265;30;32
266;32;33
267;32;33
268;31;34
269;31;33
270;32;34
271;32;33
272;30;34
273;30;32
274;32;33
275;32;34
276;32;35
277;32;35
278;34;36
279;34;36
280;31;37
281;31;34
282;34;35
283;34;36
284;33;37
285;33;36
286;35;37
287;35;37
288;30;38
289;30;32
290;32;33
291;32;34
292;32;35
293;32;35
294;34;36
295;34;36
296;32;37
297;32;35
298;35;36
299;35;37
300;34;38
301;34;37
302;36;38
303;36;38
304;31;39
305;31;33
306;33;34
307;33;35
308;33;36
309;33;36
310;35;37
311;35;37
312;32;38
313;32;35
314;35;36
315;35;37
316;34;38
317;34;37
318;36;38
319;36;38
320;30;39
321;30;32
322;32;33
323;32;34
324;32;35
325;32;35
326;34;36
327;34;36
328;32;37
329;32;35
330;35;36
331;35;37
332;34;38
333;34;37
334;36;38
335;36;38
336;32;39
337;32;34
338;34;35
339;34;36
340;34;37
341;34;37
342;36;38
343;36;38
344;33;39
345;33;36
346;36;37
347;36;38
348;35;39
349;35;38
350;37;39
351;37;39
352;31;40
353;31;33
354;33;34
355;33;35
356;33;36
357;33;36
358;35;37
359;35;37
360;33;38
361;33;36
362;36;37
363;36;38
364;35;39
365;35;38
366;37;39
367;37;39
368;32;40
369;32;34
370;34;35
371;34;36
372;34;37
373;34;37
374;36;38
375;36;38
376;33;39
377;33;36
378;36;37
379;36;38
380;35;39
381;35;38
382;37;39
383;37;39
384;29;40
385;29;30
386;30;31
387;30;31
388;30;32
389;30;32
390;31;33
391;31;32
392;30;33
393;30;32
394;32;33
395;32;33
396;31;34
397;31;33
398;32;34
399;32;33
400;30;34
401;30;32
402;32;33
403;32;34
404;32;35
405;32;35
406;34;36
407;34;36
408;31;37
409;31;34
410;34;35
411;34;36
412;33;37
413;33;36
414;35;37
415;35;37
416;30;38
417;30;32
418;32;33
419;32;34
420;32;35
421;32;35
422;34;36
423;34;36
424;32;37
425;32;35
426;35;36
427;35;37
428;34;38
429;34;37
430;36;38
431;36;38
432;31;39
433;31;33
434;33;34
435;33;35
436;33;36
437;33;36
438;35;37
439;35;37
440;32;38
441;32;35
442;35;36
443;35;37
444;34;38
445;34;37
446;36;38
447;36;38
448;29;39
449;29;31
450;31;32
451;31;33
452;31;34
453;31;34
454;33;35
455;33;35
456;31;36
457;31;34
458;34;35
459;34;36
460;33;37
461;33;36
462;35;37
463;35;37
464;31;38
465;31;33
466;33;34
467;33;35
468;33;36
469;33;36
470;35;37
471;35;37
472;32;38
473;32;35
474;35;36
475;35;37
476;34;38
477;34;37
478;36;38
479;36;38
480;30;39
481;30;32
482;32;33
483;32;34
