round;minSpace;maxSpace
128;40;51
256;41;55
384;41;56
512;41;56
640;41;56
768;42;57
896;42;57
1024;41;57
1152;41;52
1280;42;56
1408;42;57
1536;41;57
1664;41;56
1792;42;57
1920;42;57
2048;40;57
2176;40;51
2304;41;55
2432;41;56
2560;41;56
2688;41;56
2816;42;57
2944;42;57
3072;40;57
3200;40;51
3328;41;55
3456;41;56
3584;40;56
3712;40;55
3840;41;56
3968;41;56
4096;37;56
4224;37;48
4352;38;52
4480;38;53
4608;38;53
4736;38;53
4864;39;54
4992;39;54
5120;38;54
5248;38;49
5376;39;53
5504;39;54
5632;38;54
5760;38;53
5888;39;54
6016;39;54
6144;36;54
6272;36;47
6400;37;51
6528;37;52
6656;37;52
6784;37;52
6912;38;53
7040;38;53
7168;35;53
7296;35;46
7424;35;46
7552;35;46
7680;32;45
7808;32;43
7936;31;43
8064;30;42
